Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"150,00","150,00","0,00",Eur / Tm.,,09-03-2009
Cereales,Trigo pienso,"136,00","133,00","-3,00",Eur / Tm.,,09-03-2009
Cereales,Cebada,"129,00","126,00","-3,00",Eur / Tm.,,09-03-2009
Cereales,Avena,"129,00","126,00","-3,00",Eur / Tm.,,09-03-2009
Cereales,Centeno,"129,00","126,00","-3,00",Eur / Tm.,,09-03-2009
Cereales,Maíz,"147,00","147,00","0,00",Eur / Tm.,,09-03-2009
Leguminosas,Garbanzo pedrosillano,"650,00","650,00","0,00",Eur / Tm.,,09-03-2009
Leguminosas,Lenteja de Salamanca,"970,00","970,00","0,00",Eur / Tm.,,09-03-2009
Leguminosas,Lenteja armuña D.O.,"1070,00","1070,00","0,00",Eur / Tm.,,09-03-2009
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,09-03-2009
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,09-03-2009
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,09-03-2009
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,09-03-2009
Forrajes,Paja paquete pequeño,"36,00","36,00","0,00",Eur / Tm.,,09-03-2009
Forrajes,Paja paquete grande,"34,00","34,00","0,00",Eur / Tm.,,09-03-2009
Lechazo,Hasta 11 Kg,"2,80","2,65","-0,15",Eur / Kg. Vivo,,09-03-2009
Lechazo,"11,01 a 13 KG.","2,70","2,60","-0,10",Eur / Kg. Vivo,,09-03-2009
Lechazo,"13,01 a 15 KG.","2,45","2,35","-0,10",Eur / Kg. Vivo,,09-03-2009
Cordero,"15,01 a 19 KG.","2,10","2,10","0,00",Eur / Kg. Vivo,,09-03-2009
Cordero,"19,01 a 23 KG.","1,95","1,95","0,00",Eur / Kg. Vivo,,09-03-2009
Cordero,"23,01 a 25,49 KG.","1,90","1,90","0,00",Eur / Kg. Vivo,,09-03-2009
Cordero,"25,5 a 28 KG.","1,80","1,80","0,00",Eur / Kg. Vivo,,09-03-2009
Cordero,"28,01 a 34 KG.","1,75","1,75","0,00",Eur / Kg. Vivo,,09-03-2009
Oveja,Sacrificio,"2,00 / 5,00","2,00 / 5,00","0,00",Eur / Unidad,,09-03-2009
Porcino blanco,Selecto,"1,09 / 1,10","1,12 / 1,13","0,03",Eur / Kg. Vivo,,09-03-2009
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,09-03-2009
Porcino blanco,Normal,"1,08 / 1,09","1,11 / 1,12","0,03",Eur / Kg. Vivo,,09-03-2009
Porcino blanco,Graso,"1,14 / 1,15","1,17 / 1,18","0,03",Eur / Kg. Vivo,,09-03-2009
Porcino blanco,Cerdas,"0,60 / 0,63","0,61 / 0,64","0,01",Eur / Kg. Vivo,,09-03-2009
Lechón,Selecto,"53,00","53,00","0,00",Eur / Unidad,,09-03-2009
Tostón, 4 A 6 Kg,"18,00","18,00","0,00",Eur / Unidad,,09-03-2009
Tostón,"6,01 A 8 Kg","20,00","20,00","0,00",Eur / Unidad,,09-03-2009
Porcino Ibérico,Bellota 160-170 Kg,"1,44 / 1,68","1,44 / 1,68","0,00",Eur / Kg. Vivo,,09-03-2009
Porcino Ibérico,Recebo 160-170 Kg,"1,09 / 1,33","1,11 / 1,35","0,02",Eur / Kg. Vivo,,09-03-2009
Porcino Ibérico,Pienso 150 Kg,"0,94 / 1,00","0,99 / 1,05","0,05",Eur / Kg. Vivo,,09-03-2009
