Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"0,00","0,00","0,00",Eur / Tm.,,26-06-2006
Cereales,Trigo pienso,"0,00","0,00","0,00",Eur / Tm.,,26-06-2006
Cereales,Cebada,"0,00","0,00","0,00",Eur / Tm.,,26-06-2006
Cereales,Avena,"0,00","0,00","0,00",Eur / Tm.,,26-06-2006
Cereales,Centeno,"0,00","0,00","0,00",Eur / Tm.,,26-06-2006
Cereales,Maíz,"142,00","142,00","0,00",Eur / Tm.,,26-06-2006
Leguminosas,Garbanzo pedrosillano,"0,00","0,00","0,00",Eur / Tm.,,26-06-2006
Leguminosas,Lenteja de Salamanca,"0,00","0,00","0,00",Eur / Tm.,,26-06-2006
Leguminosas,Lenteja armuña D.O.,"0,00","0,00","0,00",Eur / Tm.,,26-06-2006
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,26-06-2006
Forrajes,Forrajes (Avena),"66,00","0,00","-66,00",Eur / Tm.,,26-06-2006
Forrajes,Alfalfa empacada,"113,00","113,00","0,00",Eur / Tm.,,26-06-2006
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,26-06-2006
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,26-06-2006
Forrajes,Paja paquete grande,"0,00","0,00","0,00",Eur / Tm.,,26-06-2006
Lechazo,Hasta 11 Kg,"4,45","4,90","0,45",Eur / Kg. Vivo,,26-06-2006
Lechazo,"11,01 a 13 KG.","3,75","4,20","0,45",Eur / Kg. Vivo,,26-06-2006
Lechazo,"13,01 a 15 KG.","3,45","3,90","0,45",Eur / Kg. Vivo,,26-06-2006
Cordero,"15,01 a 19 KG.","2,60","2,90","0,30",Eur / Kg. Vivo,,26-06-2006
Cordero,"19,01 a 23 KG.","2,25","2,55","0,30",Eur / Kg. Vivo,,26-06-2006
Cordero,"23,01 a 25,49 KG.","2,20","2,50","0,30",Eur / Kg. Vivo,,26-06-2006
Cordero,"25,5 a 28 KG.","1,80","1,95","0,15",Eur / Kg. Vivo,,26-06-2006
Cordero,"28,01 a 34 KG.","1,70","1,85","0,15",Eur / Kg. Vivo,,26-06-2006
Oveja,Sacrificio,"3,00 / 6,00","3,00 / 6,00","0,00",Eur / Unidad,,26-06-2006
Porcino blanco,Selecto,"1,31 / 1,32","1,33 / 1,34","0,02",Eur / Kg. Vivo,,26-06-2006
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,26-06-2006
Porcino blanco,Normal,"1,30 / 1,31","1,32 / 1,33","0,02",Eur / Kg. Vivo,,26-06-2006
Porcino blanco,Graso,"1,32 / 1,33","1,34 / 1,35","0,02",Eur / Kg. Vivo,,26-06-2006
Porcino blanco,Cerdas,"0,61 / 0,64","0,63 / 0,66","0,02",Eur / Kg. Vivo,,26-06-2006
Lechón,Selecto,"40,00","40,00","0,00",Eur / Unidad,,26-06-2006
