Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"247,00","247,00","0,00",Eur / Tm.,,20-08-2012
Cereales,Cebada,"232,00","232,00","0,00",Eur / Tm.,,20-08-2012
Cereales,Trigo pienso,"245,00","245,00","0,00",Eur / Tm.,,20-08-2012
Cereales,Avena,"232,00","233,00","1,00",Eur / Tm.,,20-08-2012
Cereales,Centeno,"232,00","232,00","0,00",Eur / Tm.,,20-08-2012
Cereales,Maíz,"257,00","257,00","0,00",Eur / Tm.,,20-08-2012
Leguminosas,Garbanzo pedrosillano,"740,00","740,00","0,00",Eur / Tm.,,20-08-2012
Leguminosas,Lenteja de Salamanca,"1070,00","1070,00","0,00",Eur / Tm.,,20-08-2012
Leguminosas,Lenteja armuña D.O.,"1270,00","1270,00","0,00",Eur / Tm.,,20-08-2012
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,20-08-2012
Forrajes,Forrajes (Avena),"110,00","110,00","0,00",Eur / Tm.,,20-08-2012
Forrajes,Alfalfa empacada,"191,00","191,00","0,00",Eur / Tm.,,20-08-2012
Forrajes,Veza henificada,"135,00","135,00","0,00",Eur / Tm.,,20-08-2012
Forrajes,Paja paquete pequeño,"61,00","60,00","-1,00",Eur / Tm.,,20-08-2012
Forrajes,Paja paquete grande,"58,00","57,00","-1,00",Eur / Tm.,,20-08-2012
Lechazo,Extra,"6,40","6,40","0,00",Eur / Kg. Vivo,,20-08-2012
Lechazo,Hasta 11 Kg,"5,55","5,55","0,00",Eur / Kg. Vivo,,20-08-2012
Lechazo,"11,01 a 13 KG.","5,09","5,09","0,00",Eur / Kg. Vivo,,20-08-2012
Lechazo,"13,01 a 15 KG.","4,70","4,70","0,00",Eur / Kg. Vivo,,20-08-2012
Cordero,"15,01 a 19 KG.","3,45","3,45","0,00",Eur / Kg. Vivo,,20-08-2012
Cordero,"19,01 a 23 KG.","3,11","3,11","0,00",Eur / Kg. Vivo,,20-08-2012
Cordero,"23,01 a 25,49 KG.","3,00","3,00","0,00",Eur / Kg. Vivo,,20-08-2012
Cordero,"25,5 a 28 KG.","2,90","2,90","0,00",Eur / Kg. Vivo,,20-08-2012
Cordero,"28,01 a 34 KG.","2,60","2,60","0,00",Eur / Kg. Vivo,,20-08-2012
