Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"200,00","202,00","2,00",Eur / Tm.,,15-11-2010
Cereales,Trigo pienso,"196,00","199,00","3,00",Eur / Tm.,,15-11-2010
Cereales,Cebada,"181,00","185,00","4,00",Eur / Tm.,,15-11-2010
Cereales,Avena,"169,00","172,00","3,00",Eur / Tm.,,15-11-2010
Cereales,Centeno,"167,00","170,00","3,00",Eur / Tm.,,15-11-2010
Cereales,Maíz,"203,00","206,00","3,00",Eur / Tm.,,15-11-2010
Leguminosas,Garbanzo pedrosillano,"485,00","485,00","0,00",Eur / Tm.,,15-11-2010
Leguminosas,Lenteja de Salamanca,"1245,00","1245,00","0,00",Eur / Tm.,,15-11-2010
Leguminosas,Lenteja armuña D.O.,"1445,00","1445,00","0,00",Eur / Tm.,,15-11-2010
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,15-11-2010
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,15-11-2010
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,15-11-2010
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,15-11-2010
Forrajes,Paja paquete pequeño,"54,00","58,00","4,00",Eur / Tm.,,15-11-2010
Forrajes,Paja paquete grande,"51,00","55,00","4,00",Eur / Tm.,,15-11-2010
Lechazo,Hasta 11 Kg,"4,50","4,40","-0,10",Eur / Kg. Vivo,,15-11-2010
Lechazo,"11,01 a 13 KG.","4,39","4,29","-0,10",Eur / Kg. Vivo,,15-11-2010
Lechazo,"13,01 a 15 KG.","3,78","3,68","-0,10",Eur / Kg. Vivo,,15-11-2010
Cordero,"15,01 a 19 KG.","3,28","3,28","0,00",Eur / Kg. Vivo,,15-11-2010
Cordero,"19,01 a 23 KG.","2,86","2,86","0,00",Eur / Kg. Vivo,,15-11-2010
Cordero,"23,01 a 25,49 KG.","2,61","2,61","0,00",Eur / Kg. Vivo,,15-11-2010
Cordero,"25,5 a 28 KG.","2,41","2,41","0,00",Eur / Kg. Vivo,,15-11-2010
Cordero,"28,01 a 34 KG.","2,21","2,21","0,00",Eur / Kg. Vivo,,15-11-2010
Porcino blanco,Selecto,"1,02 / 1,03","1,02 / 1,03","0,00",Eur / Kg. Vivo,,15-11-2010
Oveja,Sacrificio,"5,00 / 18,00","5,00 / 18,00","0,00",Eur / Unidad,,15-11-2010
Porcino blanco,Normal,"1,01 / 1,02","1,01 / 1,02","0,00",Eur / Kg. Vivo,,15-11-2010
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,15-11-2010
Porcino blanco,Graso,"1,03 / 1,04","1,03 / 1,04","0,00",Eur / Kg. Vivo,,15-11-2010
Porcino blanco,Cerdas,"0,56 / 0,59","0,56 / 0,59","0,00",Eur / Kg. Vivo,,15-11-2010
Lechón,Selecto,"35,00","35,00","0,00",Eur / Unidad,,15-11-2010
Tostón, 4 A 6 Kg,"25,00","25,00","0,00",Eur / Unidad,,15-11-2010
Tostón,"6,01 A 8 Kg","27,00","27,00","0,00",Eur / Unidad,,15-11-2010
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,15-11-2010
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,15-11-2010
