Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"150,00","151,00","1,00",Eur / Tm.,,04-05-2009
Cereales,Trigo pienso,"138,00","140,00","2,00",Eur / Tm.,,04-05-2009
Cereales,Cebada,"131,00","131,00","0,00",Eur / Tm.,,04-05-2009
Cereales,Avena,"131,00","131,00","0,00",Eur / Tm.,,04-05-2009
Cereales,Centeno,"131,00","131,00","0,00",Eur / Tm.,,04-05-2009
Cereales,Maíz,"157,00","159,00","2,00",Eur / Tm.,,04-05-2009
Leguminosas,Garbanzo pedrosillano,"650,00","650,00","0,00",Eur / Tm.,,04-05-2009
Leguminosas,Lenteja de Salamanca,"970,00","970,00","0,00",Eur / Tm.,,04-05-2009
Leguminosas,Lenteja armuña D.O.,"1070,00","1070,00","0,00",Eur / Tm.,,04-05-2009
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,04-05-2009
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,04-05-2009
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,04-05-2009
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,04-05-2009
Forrajes,Paja paquete pequeño,"42,00","45,00","3,00",Eur / Tm.,,04-05-2009
Forrajes,Paja paquete grande,"40,00","43,00","3,00",Eur / Tm.,,04-05-2009
Lechazo,Hasta 11 Kg,"3,00","3,30","0,30",Eur / Kg. Vivo,,04-05-2009
Lechazo,"11,01 a 13 KG.","2,80","3,10","0,30",Eur / Kg. Vivo,,04-05-2009
Lechazo,"13,01 a 15 KG.","2,50","2,60","0,10",Eur / Kg. Vivo,,04-05-2009
Cordero,"15,01 a 19 KG.","2,20","2,20","0,00",Eur / Kg. Vivo,,04-05-2009
Cordero,"19,01 a 23 KG.","2,05","2,05","0,00",Eur / Kg. Vivo,,04-05-2009
Cordero,"23,01 a 25,49 KG.","2,00","2,00","0,00",Eur / Kg. Vivo,,04-05-2009
Cordero,"25,5 a 28 KG.","2,00","2,00","0,00",Eur / Kg. Vivo,,04-05-2009
Cordero,"28,01 a 34 KG.","1,95","1,95","0,00",Eur / Kg. Vivo,,04-05-2009
Oveja,Sacrificio,"2,00 / 5,00","2,00 / 5,00","0,00",Eur / Unidad,,04-05-2009
Porcino blanco,Selecto,"1,13 / 1,14","1,13 / 1,14","0,00",Eur / Kg. Vivo,,04-05-2009
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,04-05-2009
Porcino blanco,Normal,"1,12 / 1,13","1,12 / 1,13","0,00",Eur / Kg. Vivo,,04-05-2009
Porcino blanco,Graso,"1,16 / 1,17","1,14 / 1,15","-0,02",Eur / Kg. Vivo,,04-05-2009
Porcino blanco,Cerdas,"0,61 / 0,64","0,61 / 0,64","0,00",Eur / Kg. Vivo,,04-05-2009
Lechón,Selecto,"45,00","45,00","0,00",Eur / Unidad,,04-05-2009
Tostón, 4 A 6 Kg,"18,00","16,00","-2,00",Eur / Unidad,,04-05-2009
Tostón,"6,01 A 8 Kg","20,00","18,00","-2,00",Eur / Unidad,,04-05-2009
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,04-05-2009
Porcino Ibérico,Recebo 160-170 Kg,"1,20 / 1,44","1,18 / 1,42","-0,02",Eur / Kg. Vivo,,04-05-2009
Porcino Ibérico,Pienso 150 Kg,"1,08 / 1,14","1,06 / 1,12","-0,02",Eur / Kg. Vivo,,04-05-2009
Porcino Ibérico,Pienso 150 Kg extensivo,"1,14 / 1,20","1,12 / 1,18","-0,02",Eur / Kg. Vivo,,04-05-2009
Porcino Ibérico,Lechones Hasta 23 Kg,"1,69 / 1,81","1,59 / 1,71","-0,10",Eur / Kg. Vivo,,04-05-2009
Porcino Ibérico,Marranos 30 - 60 Kg,"1,18 / 1,28","1,18 / 1,28","0,00",Eur / Kg. Vivo,,04-05-2009
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,04-05-2009
Porcino Ibérico,Tostones 5 - 7 Kg,"15,00 / 17,00","13,00 / 15,00","-2,00",Eur / Kg. Vivo,,04-05-2009
Ternero cruzado,Extra macho,"2,66","2,66","0,00",Eur / Kg. Vivo,,04-05-2009
Ternero cruzado,Extra hembra,"2,47","2,47","0,00",Eur / Kg. Vivo,,04-05-2009
Ternero cruzado,Primera macho,"2,50","2,50","0,00",Eur / Kg. Vivo,,04-05-2009
Porcino Ibérico,Reproductoras,"150,00 / 210,00","150,00 / 210,00","0,00",Eur / Kg. Vivo,,04-05-2009
