Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"249,00","249,00","0,00",Eur / Tm.,,29-04-2013
Cereales,Trigo pienso,"247,00","247,00","0,00",Eur / Tm.,,29-04-2013
Cereales,Cebada,"234,00","234,00","0,00",Eur / Tm.,,29-04-2013
Cereales,Avena,"229,00","229,00","0,00",Eur / Tm.,,29-04-2013
Cereales,Centeno,"227,00","227,00","0,00",Eur / Tm.,,29-04-2013
Cereales,Maíz,"236,00","236,00","0,00",Eur / Tm.,,29-04-2013
Leguminosas,Garbanzo pedrosillano,"600,00","600,00","0,00",Eur / Tm.,,29-04-2013
Leguminosas,Lenteja de Salamanca,"910,00","910,00","0,00",Eur / Tm.,,29-04-2013
Leguminosas,Lenteja armuña D.O.,"1110,00","1110,00","0,00",Eur / Tm.,,29-04-2013
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,29-04-2013
Oleaginosas,Colza,"0,00","0,00","0,00",Eur / Tm.,,29-04-2013
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,29-04-2013
Oleaginosas,Guisantes,"0,00","0,00","0,00",Eur / Tm.,,29-04-2013
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,29-04-2013
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,29-04-2013
Forrajes,Paja paquete pequeño,"46,00","44,00","-2,00",Eur / Tm.,,29-04-2013
Forrajes,Paja paquete grande,"43,00","41,00","-2,00",Eur / Tm.,,29-04-2013
Lechazo,Extra,"4,55","4,65","0,10",Eur / Kg. Vivo,,29-04-2013
Lechazo,Hasta 11 Kg,"3,70","3,80","0,10",Eur / Kg. Vivo,,29-04-2013
Lechazo,"11,01 a 13 KG.","3,34","3,44","0,10",Eur / Kg. Vivo,,29-04-2013
Lechazo,"13,01 a 15 KG.","3,00","3,10","0,10",Eur / Kg. Vivo,,29-04-2013
Cordero,"15,01 a 19 KG.","2,75","2,75","0,00",Eur / Kg. Vivo,,29-04-2013
Cordero,"19,01 a 23 KG.","2,46","2,46","0,00",Eur / Kg. Vivo,,29-04-2013
Cordero,"23,01 a 25,49 KG.","2,35","2,35","0,00",Eur / Kg. Vivo,,29-04-2013
Cordero,"25,5 a 28 KG.","2,25","2,25","0,00",Eur / Kg. Vivo,,29-04-2013
Cordero,"28,01 a 34 KG.","2,00","2,00","0,00",Eur / Kg. Vivo,,29-04-2013
Oveja,Sacrificio,"7,00 / 25,00","7,00 / 25,00","0,00",Eur / Unidad,,29-04-2013
Porcino blanco,Selecto,"1,39 / 1,40","1,38 / 1,39","-0,01",Eur / Kg. Vivo,,29-04-2013
Oveja,Vida,"49,00 / 61,00","49,00 / 61,00","0,00",Eur / Unidad,,29-04-2013
Porcino blanco,Normal,"1,38 / 1,39","1,37 / 1,38","-0,01",Eur / Kg. Vivo,,29-04-2013
Porcino blanco,Graso,"1,34 / 1,35","1,33 / 1,34","-0,01",Eur / Kg. Vivo,,29-04-2013
Porcino blanco,Cerdas,"0,82 / 0,85","0,80 / 0,83","-0,02",Eur / Kg. Vivo,,29-04-2013
Lechón,Selecto,"58,00","57,00","-1,00",Eur / Unidad,,29-04-2013
Tostón, 4 A 6 Kg,"28,00","28,00","0,00",Eur / Unidad,,29-04-2013
Tostón,"6,01 A 8 Kg","30,00","30,00","0,00",Eur / Unidad,,29-04-2013
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,29-04-2013
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,29-04-2013
Porcino Ibérico,Pienso 150 Kg,"1,95 / 2,01","1,96 / 2,02","0,01",Eur / Kg. Vivo,,29-04-2013
Porcino Ibérico,Pienso 150 Kg extensivo,"1,98 / 2,04","1,99 / 2,05","0,01",Eur / Kg. Vivo,,29-04-2013
Porcino Ibérico,Lechones Hasta 23 Kg,"3,60 / 3,72","3,60 / 3,72","0,00",Eur / Kg. Vivo,,29-04-2013
Porcino Ibérico,Marranos 30 - 60 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,29-04-2013
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,29-04-2013
