Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"208,00","205,00","-3,00",Eur / Tm.,,10-10-2011
Cereales,Cebada,"201,00","198,00","-3,00",Eur / Tm.,,10-10-2011
Cereales,Trigo pienso,"203,00","200,00","-3,00",Eur / Tm.,,10-10-2011
Cereales,Avena,"182,00","181,00","-1,00",Eur / Tm.,,10-10-2011
Cereales,Centeno,"186,00","183,00","-3,00",Eur / Tm.,,10-10-2011
Cereales,Maíz,"210,00","205,00","-5,00",Eur / Tm.,,10-10-2011
Leguminosas,Garbanzo pedrosillano,"720,00","740,00","20,00",Eur / Tm.,,10-10-2011
Leguminosas,Lenteja de Salamanca,"1100,00","1100,00","0,00",Eur / Tm.,,10-10-2011
Leguminosas,Lenteja armuña D.O.,"1300,00","1300,00","0,00",Eur / Tm.,,10-10-2011
Oleaginosas,Girasol,"370,00","370,00","0,00",Eur / Tm.,,10-10-2011
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,10-10-2011
Forrajes,Alfalfa empacada,"153,00","153,00","0,00",Eur / Tm.,,10-10-2011
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,10-10-2011
Forrajes,Paja paquete pequeño,"30,00","30,00","0,00",Eur / Tm.,,10-10-2011
Forrajes,Paja paquete grande,"27,00","27,00","0,00",Eur / Tm.,,10-10-2011
Lechazo,Extra,"6,55","6,55","0,00",Eur / Kg. Vivo,,10-10-2011
Lechazo,Hasta 11 Kg,"5,80","5,80","0,00",Eur / Kg. Vivo,,10-10-2011
Lechazo,"11,01 a 13 KG.","5,49","5,49","0,00",Eur / Kg. Vivo,,10-10-2011
Lechazo,"13,01 a 15 KG.","4,80","4,80","0,00",Eur / Kg. Vivo,,10-10-2011
Cordero,"15,01 a 19 KG.","3,83","3,83","0,00",Eur / Kg. Vivo,,10-10-2011
Cordero,"19,01 a 23 KG.","3,41","3,41","0,00",Eur / Kg. Vivo,,10-10-2011
Cordero,"23,01 a 25,49 KG.","3,20","3,20","0,00",Eur / Kg. Vivo,,10-10-2011
Cordero,"25,5 a 28 KG.","3,10","3,10","0,00",Eur / Kg. Vivo,,10-10-2011
Cordero,"28,01 a 34 KG.","2,80","2,80","0,00",Eur / Kg. Vivo,,10-10-2011
Porcino blanco,Selecto,"1,23 / 1,24","1,22 / 1,23","-0,01",Eur / Kg. Vivo,,10-10-2011
Oveja,Sacrificio,"13,00 / 35,00","13,00 / 35,00","0,00",Eur / Unidad,,10-10-2011
Porcino blanco,Normal,"1,22 / 1,23","1,21 / 1,22","-0,01",Eur / Kg. Vivo,,10-10-2011
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,10-10-2011
Porcino blanco,Graso,"1,21 / 1,22","1,20 / 1,21","-0,01",Eur / Kg. Vivo,,10-10-2011
Porcino blanco,Cerdas,"0,59 / 0,62","0,59 / 0,62","0,00",Eur / Kg. Vivo,,10-10-2011
Lechón,Selecto,"36,00","36,00","0,00",Eur / Unidad,,10-10-2011
Tostón, 4 A 6 Kg,"17,00","17,00","0,00",Eur / Unidad,,10-10-2011
Tostón,"6,01 A 8 Kg","19,00","19,00","0,00",Eur / Unidad,,10-10-2011
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,10-10-2011
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,10-10-2011
Porcino Ibérico,Pienso 150 Kg,"1,47 / 1,53","1,47 / 1,53","0,00",Eur / Kg. Vivo,,10-10-2011
Porcino Ibérico,Pienso 150 Kg extensivo,"1,53 / 1,59","1,53 / 1,59","0,00",Eur / Kg. Vivo,,10-10-2011
Porcino Ibérico,Lechones Hasta 23 Kg,"1,42 / 1,54","1,42 / 1,54","0,00",Eur / Kg. Vivo,,10-10-2011
Porcino Ibérico,Marranos 30 - 60 Kg,"1,48 / 1,58","1,43 / 1,53","-0,05",Eur / Kg. Vivo,,10-10-2011
Porcino Ibérico,Primales,"1,55 / 2,05","1,40 / 1,90","-0,15",Eur / Kg. Vivo,,10-10-2011
Porcino Ibérico,Tostones 5 - 7 Kg,"14,00 / 16,00","14,00 / 16,00","0,00",Eur / Kg. Vivo,,10-10-2011
Ternero cruzado,Extra macho,"2,42","2,39","-0,03",Eur / Kg. Vivo,,10-10-2011
Ternero cruzado,Extra hembra,"1,90","1,87","-0,03",Eur / Kg. Vivo,,10-10-2011
Ternero cruzado,Primera macho,"2,26","2,23","-0,03",Eur / Kg. Vivo,,10-10-2011
Porcino Ibérico,Reproductoras,"140,00 / 195,00","140,00 / 195,00","0,00",Eur / Kg. Vivo,,10-10-2011
Ternero cruzado,Primera hembra,"1,81","1,78","-0,03",Eur / Kg. Vivo,,10-10-2011
Ternero cruzado,Segunda macho,"1,84","1,81","-0,03",Eur / Kg. Vivo,,10-10-2011
Ternero cruzado,Segunda hembra,"1,43","1,40","-0,03",Eur / Kg. Vivo,,10-10-2011
Ternero del país,Macho,"1,32","1,29","-0,03",Eur / Kg. Vivo,,10-10-2011
Ternero del país,Hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,10-10-2011
Bovino menor 12 meses,Especial macho,"3,89","3,89","0,00",Eur / Kg. Canal,,10-10-2011
