Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"179,00","183,00","4,00",Eur / Tm.,,14-05-2007
Cereales,Trigo pienso,"179,00","183,00","4,00",Eur / Tm.,,14-05-2007
Cereales,Cebada,"172,00","181,00","9,00",Eur / Tm.,,14-05-2007
Cereales,Avena,"140,00","140,00","0,00",Eur / Tm.,,14-05-2007
Cereales,Centeno,"0,00","0,00","0,00",Eur / Tm.,,14-05-2007
Cereales,Maíz,"179,00","182,00","3,00",Eur / Tm.,,14-05-2007
Leguminosas,Garbanzo pedrosillano,"700,00","700,00","0,00",Eur / Tm.,,14-05-2007
Leguminosas,Lenteja de Salamanca,"1230,00","1230,00","0,00",Eur / Tm.,,14-05-2007
Leguminosas,Lenteja armuña D.O.,"1310,00","1310,00","0,00",Eur / Tm.,,14-05-2007
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,14-05-2007
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,14-05-2007
Forrajes,Alfalfa empacada,"0,00","135,00","135,00",Eur / Tm.,,14-05-2007
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,14-05-2007
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,14-05-2007
Forrajes,Paja paquete grande,"40,00","40,00","0,00",Eur / Tm.,,14-05-2007
Lechazo,Hasta 11 Kg,"3,40","3,35","-0,05",Eur / Kg. Vivo,,14-05-2007
Lechazo,"11,01 a 13 KG.","3,25","3,20","-0,05",Eur / Kg. Vivo,,14-05-2007
Lechazo,"13,01 a 15 KG.","2,60","2,60","0,00",Eur / Kg. Vivo,,14-05-2007
Cordero,"15,01 a 19 KG.","2,30","2,30","0,00",Eur / Kg. Vivo,,14-05-2007
Cordero,"19,01 a 23 KG.","2,10","2,10","0,00",Eur / Kg. Vivo,,14-05-2007
Cordero,"23,01 a 25,49 KG.","1,95","1,95","0,00",Eur / Kg. Vivo,,14-05-2007
Cordero,"25,5 a 28 KG.","1,85","1,85","0,00",Eur / Kg. Vivo,,14-05-2007
Cordero,"28,01 a 34 KG.","1,70","1,70","0,00",Eur / Kg. Vivo,,14-05-2007
Oveja,Sacrificio,"3,00 / 6,00","3,00 / 6,00","0,00",Eur / Unidad,,14-05-2007
Porcino blanco,Selecto,"1,08 / 1,09","1,08 / 1,09","0,00",Eur / Kg. Vivo,,14-05-2007
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,14-05-2007
Porcino blanco,Normal,"1,07 / 1,08","1,07 / 1,08","0,00",Eur / Kg. Vivo,,14-05-2007
Porcino blanco,Graso,"1,13 / 1,14","1,13 / 1,14","0,00",Eur / Kg. Vivo,,14-05-2007
Porcino blanco,Cerdas,"0,54 / 0,57","0,51 / 0,54","-0,03",Eur / Kg. Vivo,,14-05-2007
Lechón,Selecto,"35,00","32,00","-3,00",Eur / Unidad,,14-05-2007
Tostón, 4 A 6 Kg,"18,00","17,00","-1,00",Eur / Unidad,,14-05-2007
Tostón,"6,01 A 8 Kg","21,00","20,00","-1,00",Eur / Unidad,,14-05-2007
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,14-05-2007
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,14-05-2007
Porcino Ibérico,Pienso 150 Kg,"1,46 / 1,52","1,41 / 1,47","-0,05",Eur / Kg. Vivo,,14-05-2007
Porcino Ibérico,Pienso 150 Kg extensivo,"1,52 / 1,58","1,47 / 1,53","-0,05",Eur / Kg. Vivo,,14-05-2007
Porcino Ibérico,Lechones Hasta 23 Kg,"2,78 / 2,90","2,28 / 2,40","-0,50",Eur / Kg. Vivo,,14-05-2007
Porcino Ibérico,Marranos 30 - 60 Kg,"2,25 / 2,37","2,05 / 2,17","-0,20",Eur / Kg. Vivo,,14-05-2007
Porcino Ibérico,Primales,"2,09 / 2,21","1,99 / 2,11","-0,10",Eur / Kg. Vivo,,14-05-2007
Porcino Ibérico,Tostones 5 - 7 Kg,"20,00 / 30,00","20,00 / 30,00","0,00",Eur / Kg. Vivo,,14-05-2007
Ternero cruzado,Extra macho,"2,83","2,83","0,00",Eur / Kg. Vivo,,14-05-2007
Ternero cruzado,Extra hembra,"2,31","2,31","0,00",Eur / Kg. Vivo,,14-05-2007
Ternero cruzado,Primera macho,"2,70","2,70","0,00",Eur / Kg. Vivo,,14-05-2007
Porcino Ibérico,Reproductoras,"220,00 / 340,00","220,00 / 340,00","0,00",Eur / Kg. Vivo,,14-05-2007
Ternero cruzado,Primera hembra,"2,22","2,22","0,00",Eur / Kg. Vivo,,14-05-2007
Ternero cruzado,Segunda macho,"2,21","2,21","0,00",Eur / Kg. Vivo,,14-05-2007
Ternero cruzado,Segunda hembra,"1,84","1,84","0,00",Eur / Kg. Vivo,,14-05-2007
Ternero del país,Macho,"1,34","1,34","0,00",Eur / Kg. Vivo,,14-05-2007
Ternero del país,Hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,14-05-2007
Bovino menor 12 meses,Especial macho,"3,72","3,66","-0,06",Eur / Kg. Canal,,14-05-2007
