Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"195,00","195,00","0,00",Eur / Tm.,,10-03-2014
Cereales,Trigo pienso,"187,00","187,00","0,00",Eur / Tm.,,10-03-2014
Cereales,Cebada,"163,00","163,00","0,00",Eur / Tm.,,10-03-2014
Cereales,Avena,"158,00","158,00","0,00",Eur / Tm.,,10-03-2014
Cereales,Centeno,"158,00","158,00","0,00",Eur / Tm.,,10-03-2014
Cereales,Maíz,"180,00","180,00","0,00",Eur / Tm.,,10-03-2014
Leguminosas,Garbanzo pedrosillano,"600,00","600,00","0,00",Eur / Tm.,,10-03-2014
Leguminosas,Lenteja de Salamanca,"540,00","540,00","0,00",Eur / Tm.,,10-03-2014
Leguminosas,Lenteja armuña D.O.,"840,00","840,00","0,00",Eur / Tm.,,10-03-2014
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,10-03-2014
Oleaginosas,Colza,"0,00","0,00","0,00",Eur / Tm.,,10-03-2014
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,10-03-2014
Oleaginosas,Guisantes,"0,00","0,00","0,00",Eur / Tm.,,10-03-2014
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,10-03-2014
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,10-03-2014
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,10-03-2014
Forrajes,Paja paquete grande,"39,00","39,00","0,00",Eur / Tm.,,10-03-2014
Lechazo,Extra,"4,00","3,90","-0,10",Eur / Kg. Vivo,,10-03-2014
Lechazo,Hasta 11 Kg,"3,60","3,50","-0,10",Eur / Kg. Vivo,,10-03-2014
Lechazo,"11,01 a 13 KG.","3,45","3,35","-0,10",Eur / Kg. Vivo,,10-03-2014
Lechazo,"13,01 a 15 KG.","3,10","3,00","-0,10",Eur / Kg. Vivo,,10-03-2014
Cordero,"15,01 a 19 KG.","2,90","2,90","0,00",Eur / Kg. Vivo,,10-03-2014
Cordero,"19,01 a 23 KG.","2,46","2,46","0,00",Eur / Kg. Vivo,,10-03-2014
Cordero,"23,01 a 25,49 KG.","2,35","2,35","0,00",Eur / Kg. Vivo,,10-03-2014
Cordero,"25,5 a 28 KG.","2,25","2,25","0,00",Eur / Kg. Vivo,,10-03-2014
Cordero,"28,01 a 34 KG.","2,05","2,05","0,00",Eur / Kg. Vivo,,10-03-2014
Oveja,Sacrificio,"7,00 / 25,00","7,00 / 25,00","0,00",Eur / Unidad,,10-03-2014
Porcino blanco,Selecto,"1,21 / 1,22","1,21 / 1,22","0,00",Eur / Kg. Vivo,,10-03-2014
Porcino blanco,Normal,"1,20 / 1,21","1,20 / 1,21","0,00",Eur / Kg. Vivo,,10-03-2014
