Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"221,00","229,00","8,00",Eur / Tm.,,03-09-2007
Cereales,Trigo pienso,"218,00","227,00","9,00",Eur / Tm.,,03-09-2007
Cereales,Cebada,"193,00","196,00","3,00",Eur / Tm.,,03-09-2007
Cereales,Avena,"157,00","160,00","3,00",Eur / Tm.,,03-09-2007
Cereales,Centeno,"180,00","180,00","0,00",Eur / Tm.,,03-09-2007
Cereales,Maíz,"230,00","240,00","10,00",Eur / Tm.,,03-09-2007
Leguminosas,Garbanzo pedrosillano,"650,00","650,00","0,00",Eur / Tm.,,03-09-2007
Leguminosas,Lenteja de Salamanca,"1100,00","1100,00","0,00",Eur / Tm.,,03-09-2007
Leguminosas,Lenteja armuña D.O.,"1300,00","1300,00","0,00",Eur / Tm.,,03-09-2007
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,03-09-2007
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,03-09-2007
Forrajes,Alfalfa empacada,"145,00","157,00","12,00",Eur / Tm.,,03-09-2007
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,03-09-2007
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,03-09-2007
Forrajes,Paja paquete grande,"23,00","23,00","0,00",Eur / Tm.,,03-09-2007
Lechazo,Hasta 11 Kg,"4,85","5,05","0,20",Eur / Kg. Vivo,,03-09-2007
Lechazo,"11,01 a 13 KG.","4,40","4,40","0,00",Eur / Kg. Vivo,,03-09-2007
Lechazo,"13,01 a 15 KG.","3,75","3,75","0,00",Eur / Kg. Vivo,,03-09-2007
Cordero,"15,01 a 19 KG.","2,90","2,90","0,00",Eur / Kg. Vivo,,03-09-2007
Cordero,"19,01 a 23 KG.","2,45","2,45","0,00",Eur / Kg. Vivo,,03-09-2007
Cordero,"23,01 a 25,49 KG.","2,30","2,30","0,00",Eur / Kg. Vivo,,03-09-2007
Cordero,"25,5 a 28 KG.","2,05","2,05","0,00",Eur / Kg. Vivo,,03-09-2007
Cordero,"28,01 a 34 KG.","1,90","1,90","0,00",Eur / Kg. Vivo,,03-09-2007
Oveja,Sacrificio,"3,00 / 6,00","3,00 / 6,00","0,00",Eur / Unidad,,03-09-2007
Porcino blanco,Selecto,"1,18 / 1,19","1,13 / 1,14","-0,05",Eur / Kg. Vivo,,03-09-2007
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,03-09-2007
Porcino blanco,Normal,"1,17 / 1,18","1,12 / 1,13","-0,05",Eur / Kg. Vivo,,03-09-2007
Porcino blanco,Graso,"1,19 / 1,20","1,14 / 1,15","-0,05",Eur / Kg. Vivo,,03-09-2007
Porcino blanco,Cerdas,"0,52 / 0,55","0,50 / 0,53","-0,02",Eur / Kg. Vivo,,03-09-2007
Lechón,Selecto,"25,00","25,00","0,00",Eur / Unidad,,03-09-2007
Tostón, 4 A 6 Kg,"12,00","12,00","0,00",Eur / Unidad,,03-09-2007
Tostón,"6,01 A 8 Kg","16,00","16,00","0,00",Eur / Unidad,,03-09-2007
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,03-09-2007
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,03-09-2007
Porcino Ibérico,Pienso 150 Kg,"1,06 / 1,12","1,11 / 1,17","0,05",Eur / Kg. Vivo,,03-09-2007
Porcino Ibérico,Pienso 150 Kg extensivo,"1,12 / 1,18","1,17 / 1,23","0,05",Eur / Kg. Vivo,,03-09-2007
Porcino Ibérico,Lechones Hasta 23 Kg,"0,78 / 0,90","0,78 / 0,90","0,00",Eur / Kg. Vivo,,03-09-2007
Porcino Ibérico,Marranos 30 - 60 Kg,"0,85 / 0,97","0,85 / 0,97","0,00",Eur / Kg. Vivo,,03-09-2007
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,03-09-2007
Porcino Ibérico,Tostones 5 - 7 Kg,"9,00 / 13,00","9,00 / 13,00","0,00",Eur / Kg. Vivo,,03-09-2007
Ternero cruzado,Extra macho,"2,65","2,65","0,00",Eur / Kg. Vivo,,03-09-2007
Ternero cruzado,Extra hembra,"2,19","2,19","0,00",Eur / Kg. Vivo,,03-09-2007
Ternero cruzado,Primera macho,"2,52","2,52","0,00",Eur / Kg. Vivo,,03-09-2007
Porcino Ibérico,Reproductoras,"210,00 / 270,00","210,00 / 270,00","0,00",Eur / Kg. Vivo,,03-09-2007
Ternero cruzado,Primera hembra,"2,10","2,10","0,00",Eur / Kg. Vivo,,03-09-2007
Ternero cruzado,Segunda macho,"2,03","2,03","0,00",Eur / Kg. Vivo,,03-09-2007
Ternero cruzado,Segunda hembra,"1,72","1,72","0,00",Eur / Kg. Vivo,,03-09-2007
Ternero del país,Macho,"1,16","1,16","0,00",Eur / Kg. Vivo,,03-09-2007
Ternero del país,Hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,03-09-2007
Bovino menor 12 meses,Especial macho,"3,65","3,65","0,00",Eur / Kg. Canal,,03-09-2007
Bovino menor 12 meses,Especial hembra  de 180 a 220 Kg.,"3,90","3,90","0,00",Eur / Kg. Canal,,03-09-2007
Bovino menor 12 meses,Extra macho,"3,59","3,59","0,00",Eur / Kg. Canal,,03-09-2007
Bovino menor 12 meses,Extra hembra   de 180 a 220 Kg.,"3,84","3,84","0,00",Eur / Kg. Canal,,03-09-2007
Bovino menor 12 meses,Primera macho ,"3,35","3,35","0,00",Eur / Kg. Canal,,03-09-2007
Bovino menor 12 meses,Primera hembra   de 180 a 220 Kg.,"3,75","3,75","0,00",Eur / Kg. Canal,,03-09-2007
Bovino menor 12 meses,Segunda macho,"3,12","3,12","0,00",Eur / Kg. Canal,,03-09-2007
Bovino menor 12 meses,Segunda hembra  de 180 a 220 Kg.,"3,66","3,66","0,00",Eur / Kg. Canal,,03-09-2007
Ternera mayor 12 meses,Especial menor 270 Kg,"3,82","3,82","0,00",Eur / Kg. Canal,,03-09-2007
Ternera mayor 12 meses,Especial mayor 270 Kg,"3,67","3,67","0,00",Eur / Kg. Canal,,03-09-2007
Ternera mayor 12 meses,Extra menor  270 Kg,"3,79","3,79","0,00",Eur / Kg. Canal,,03-09-2007
Ternera mayor 12 meses,Extra mayor 270 Kg,"3,61","3,61","0,00",Eur / Kg. Canal,,03-09-2007
Ternera mayor 12 meses,Primera menor 270 Kg,"3,70","3,70","0,00",Eur / Kg. Canal,,03-09-2007
Ternera mayor 12 meses,Primera mayor  270 Kg,"3,52","3,52","0,00",Eur / Kg. Canal,,03-09-2007
Ternera mayor 12 meses,Segunda menor 270 Kg,"3,52","3,52","0,00",Eur / Kg. Canal,,03-09-2007
Ternera mayor 12 meses,segunda mayor  270 Kg,"3,34","3,34","0,00",Eur / Kg. Canal,,03-09-2007
Añojo,Especial menor 350 Kg,"3,51","3,51","0,00",Eur / Kg. Canal,,03-09-2007
Añojo,Especial mayor 350 Kg,"3,42","3,42","0,00",Eur / Kg. Canal,,03-09-2007
Añojo,Extra menor 350 Kg,"3,45","3,45","0,00",Eur / Kg. Canal,,03-09-2007
Añojo,Extra mayor 350 Kg,"3,36","3,36","0,00",Eur / Kg. Canal,,03-09-2007
Añojo,Primera menor 350 Kg,"3,24","3,24","0,00",Eur / Kg. Canal,,03-09-2007
Añojo,Primera mayor 350 Kg,"3,14","3,14","0,00",Eur / Kg. Canal,,03-09-2007
Añojo,Segunda menor 350 Kg,"3,11","3,11","0,00",Eur / Kg. Canal,,03-09-2007
Añojo,Segunda mayor 350 Kg,"3,02","3,02","0,00",Eur / Kg. Canal,,03-09-2007
Erales,Extra,"2,73","2,73","0,00",Eur / Kg. Canal,,03-09-2007
Erales,Primera,"2,18","2,18","0,00",Eur / Kg. Canal,,03-09-2007
Erales,Segunda,"1,70","1,70","0,00",Eur / Kg. Canal,,03-09-2007
Novillos,Extra,"2,57","2,57","0,00",Eur / Kg. Canal,,03-09-2007
Novillos,Primera,"2,03","2,03","0,00",Eur / Kg. Canal,,03-09-2007
Novillos,Segunda,"1,55","1,55","0,00",Eur / Kg. Canal,,03-09-2007
Toro,Extra,"2,01","2,01","0,00",Eur / Kg. Canal,,03-09-2007
Toro,Primera,"1,71","1,71","0,00",Eur / Kg. Canal,,03-09-2007
Toro,Segunda,"1,59","1,59","0,00",Eur / Kg. Canal,,03-09-2007
Vaca,Extra,"2,52","2,52","0,00",Eur / Kg. Canal,,03-09-2007
Vaca,Primera,"2,22","2,22","0,00",Eur / Kg. Canal,,03-09-2007
Vaca,Segunda,"1,89","1,89","0,00",Eur / Kg. Canal,,03-09-2007
Vaca,Tercera,"1,68","1,68","0,00",Eur / Kg. Canal,,03-09-2007
Vaca,Fábrica,"1,41","1,41","0,00",Eur / Kg. Canal,,03-09-2007
