Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"206,00","211,00","5,00",Eur / Tm.,,20-08-2007
Cereales,Trigo pienso,"200,00","206,00","6,00",Eur / Tm.,,20-08-2007
Cereales,Cebada,"178,00","184,00","6,00",Eur / Tm.,,20-08-2007
Cereales,Avena,"145,00","151,00","6,00",Eur / Tm.,,20-08-2007
Cereales,Centeno,"171,00","177,00","6,00",Eur / Tm.,,20-08-2007
Cereales,Maíz,"215,00","221,00","6,00",Eur / Tm.,,20-08-2007
Leguminosas,Garbanzo pedrosillano,"0,00","650,00","650,00",Eur / Tm.,,20-08-2007
Leguminosas,Lenteja de Salamanca,"1100,00","1100,00","0,00",Eur / Tm.,,20-08-2007
Leguminosas,Lenteja armuña D.O.,"1300,00","1300,00","0,00",Eur / Tm.,,20-08-2007
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,20-08-2007
Forrajes,Forrajes (Avena),"62,00","0,00","-62,00",Eur / Tm.,,20-08-2007
Forrajes,Alfalfa empacada,"131,00","135,00","4,00",Eur / Tm.,,20-08-2007
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,20-08-2007
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,20-08-2007
Forrajes,Paja paquete grande,"23,00","23,00","0,00",Eur / Tm.,,20-08-2007
Lechazo,Hasta 11 Kg,"4,40","4,70","0,30",Eur / Kg. Vivo,,20-08-2007
Lechazo,"11,01 a 13 KG.","3,95","4,25","0,30",Eur / Kg. Vivo,,20-08-2007
Lechazo,"13,01 a 15 KG.","3,20","3,60","0,40",Eur / Kg. Vivo,,20-08-2007
Cordero,"15,01 a 19 KG.","2,60","2,90","0,30",Eur / Kg. Vivo,,20-08-2007
Cordero,"19,01 a 23 KG.","2,15","2,45","0,30",Eur / Kg. Vivo,,20-08-2007
Cordero,"23,01 a 25,49 KG.","2,00","2,30","0,30",Eur / Kg. Vivo,,20-08-2007
Cordero,"25,5 a 28 KG.","1,90","2,20","0,30",Eur / Kg. Vivo,,20-08-2007
Cordero,"28,01 a 34 KG.","1,75","2,05","0,30",Eur / Kg. Vivo,,20-08-2007
Oveja,Sacrificio,"3,00 / 6,00","3,00 / 6,00","0,00",Eur / Unidad,,20-08-2007
Porcino blanco,Selecto,"1,18 / 1,19","1,18 / 1,19","0,00",Eur / Kg. Vivo,,20-08-2007
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,20-08-2007
Porcino blanco,Normal,"1,17 / 1,18","1,17 / 1,18","0,00",Eur / Kg. Vivo,,20-08-2007
Porcino blanco,Graso,"1,19 / 1,20","1,19 / 1,20","0,00",Eur / Kg. Vivo,,20-08-2007
Porcino blanco,Cerdas,"0,51 / 0,54","0,52 / 0,55","0,01",Eur / Kg. Vivo,,20-08-2007
Lechón,Selecto,"25,00","25,00","0,00",Eur / Unidad,,20-08-2007
Tostón, 4 A 6 Kg,"12,00","12,00","0,00",Eur / Unidad,,20-08-2007
Tostón,"6,01 A 8 Kg","16,00","16,00","0,00",Eur / Unidad,,20-08-2007
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,20-08-2007
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,20-08-2007
Porcino Ibérico,Pienso 150 Kg,"1,09 / 1,15","1,08 / 1,14","-0,01",Eur / Kg. Vivo,,20-08-2007
Porcino Ibérico,Pienso 150 Kg extensivo,"1,15 / 1,21","1,14 / 1,20","-0,01",Eur / Kg. Vivo,,20-08-2007
Porcino Ibérico,Lechones Hasta 23 Kg,"1,03 / 1,15","0,88 / 1,00","-0,15",Eur / Kg. Vivo,,20-08-2007
Porcino Ibérico,Marranos 30 - 60 Kg,"1,06 / 1,18","1,00 / 1,12","-0,06",Eur / Kg. Vivo,,20-08-2007
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,20-08-2007
