Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"146,00","146,00","0,00",Eur / Tm.,,23-01-2006
Cereales,Cebada,"145,00","145,00","0,00",Eur / Tm.,,23-01-2006
Cereales,Avena,"145,00","145,00","0,00",Eur / Tm.,,23-01-2006
Cereales,Centeno,"137,00","0,00","-137,00",Eur / Tm.,,23-01-2006
Cereales,Maíz,"142,00","141,00","-1,00",Eur / Tm.,,23-01-2006
Leguminosas,Garbanzo pedrosillano,"600,00","600,00","0,00",Eur / Tm.,,23-01-2006
Leguminosas,Lenteja de Salamanca,"0,00","0,00","0,00",Eur / Tm.,,23-01-2006
Leguminosas,Lenteja armuña D.O.,"0,00","0,00","0,00",Eur / Tm.,,23-01-2006
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,23-01-2006
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,23-01-2006
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,23-01-2006
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,23-01-2006
Forrajes,Paja paquete grande,"100,00","100,00","0,00",Eur / Tm.,,23-01-2006
Lechazo,Hasta 11 Kg,"3,00","3,00","0,00",Eur / Kg. Vivo,,23-01-2006
Lechazo,"11,01 a 13 KG.","2,90","2,90","0,00",Eur / Kg. Vivo,,23-01-2006
Lechazo,"13,01 a 15 KG.","2,70","2,70","0,00",Eur / Kg. Vivo,,23-01-2006
Cordero,"15,01 a 19 KG.","2,60","2,60","0,00",Eur / Kg. Vivo,,23-01-2006
Cordero,"19,01 a 23 KG.","2,40","2,40","0,00",Eur / Kg. Vivo,,23-01-2006
Cordero,"23,01 a 25,49 KG.","2,30","2,30","0,00",Eur / Kg. Vivo,,23-01-2006
Cordero,"25,5 a 28 KG.","2,00","2,00","0,00",Eur / Kg. Vivo,,23-01-2006
Cordero,"28,01 a 34 KG.","1,80","1,80","0,00",Eur / Kg. Vivo,,23-01-2006
Oveja,Sacrificio,"3,00 / 6,00","3,00 / 6,00","0,00",Eur / Unidad,,23-01-2006
Porcino blanco,Selecto,"1,07 / 1,08","1,09 / 1,10","0,02",Eur / Kg. Vivo,,23-01-2006
Porcino blanco,Normal,"1,06 / 1,07","1,08 / 1,09","0,02",Eur / Kg. Vivo,,23-01-2006
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,23-01-2006
Porcino blanco,Graso,"1,17 / 1,18","1,17 / 1,18","0,00",Eur / Kg. Vivo,,23-01-2006
Porcino blanco,Cerdas,"0,61 / 0,64","0,58 / 0,61","-0,03",Eur / Kg. Vivo,,23-01-2006
Lechón,Selecto,"46,00","48,00","2,00",Eur / Unidad,,23-01-2006
Tostón, 4 A 6 Kg,"23,00","20,00","-3,00",Eur / Unidad,,23-01-2006
Tostón,"6,01 A 8 Kg","26,00","23,00","-3,00",Eur / Unidad,,23-01-2006
Porcino Ibérico,Bellota 160-170 Kg,"2,30 / 2,48","2,30 / 2,48","0,00",Eur / Kg. Vivo,,23-01-2006
Porcino Ibérico,Recebo 160-170 Kg,"1,89 / 2,19","1,89 / 2,19","0,00",Eur / Kg. Vivo,,23-01-2006
Porcino Ibérico,Pienso 150 Kg,"1,68 / 1,74","1,68 / 1,74","0,00",Eur / Kg. Vivo,,23-01-2006
Porcino Ibérico,Pienso 150 Kg extensivo,"1,74 / 1,80","1,74 / 1,80","0,00",Eur / Kg. Vivo,,23-01-2006
Porcino Ibérico,Lechones Hasta 23 Kg,"3,16 / 3,28","3,31 / 3,43","0,15",Eur / Kg. Vivo,,23-01-2006
Porcino Ibérico,Marranos 30 - 60 Kg,"2,18 / 2,30","2,21 / 2,33","0,03",Eur / Kg. Vivo,,23-01-2006
Porcino Ibérico,Primales,"1,82 / 1,94","1,82 / 1,94","0,00",Eur / Kg. Vivo,,23-01-2006
Porcino Ibérico,Tostones 5 - 7 Kg,"30,00 / 40,00","30,00 / 40,00","0,00",Eur / Kg. Vivo,,23-01-2006
Ternero cruzado,Extra macho,"2,74","2,71","-0,03",Eur / Kg. Vivo,,23-01-2006
Ternero cruzado,Extra hembra,"2,19","2,19","0,00",Eur / Kg. Vivo,,23-01-2006
Ternero cruzado,Primera macho,"2,61","2,58","-0,03",Eur / Kg. Vivo,,23-01-2006
Porcino Ibérico,Reproductoras,"220,25 / 340,45","220,25 / 340,45","0,00",Eur / Kg. Vivo,,23-01-2006
Ternero cruzado,Primera hembra,"2,10","2,10","0,00",Eur / Kg. Vivo,,23-01-2006
Ternero cruzado,Segunda macho,"2,12","2,09","-0,03",Eur / Kg. Vivo,,23-01-2006
Ternero cruzado,Segunda hembra,"1,72","1,72","0,00",Eur / Kg. Vivo,,23-01-2006
Ternero del país,Macho,"1,25","1,22","-0,03",Eur / Kg. Vivo,,23-01-2006
