Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"247,00","247,00","0,00",Eur / Tm.,,30-05-2011
Cereales,Trigo pienso,"242,00","242,00","0,00",Eur / Tm.,,30-05-2011
Cereales,Cebada,"217,00","217,00","0,00",Eur / Tm.,,30-05-2011
Cereales,Avena,"221,00","221,00","0,00",Eur / Tm.,,30-05-2011
Cereales,Centeno,"214,00","214,00","0,00",Eur / Tm.,,30-05-2011
Cereales,Maíz,"248,00","250,00","2,00",Eur / Tm.,,30-05-2011
Leguminosas,Garbanzo pedrosillano,"500,00","500,00","0,00",Eur / Tm.,,30-05-2011
Leguminosas,Lenteja de Salamanca,"1200,00","1200,00","0,00",Eur / Tm.,,30-05-2011
Leguminosas,Lenteja armuña D.O.,"1400,00","1400,00","0,00",Eur / Tm.,,30-05-2011
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,30-05-2011
Forrajes,Forrajes (Avena),"85,00","84,00","-1,00",Eur / Tm.,,30-05-2011
Forrajes,Alfalfa empacada,"140,00","140,00","0,00",Eur / Tm.,,30-05-2011
Forrajes,Veza henificada,"110,00","110,00","0,00",Eur / Tm.,,30-05-2011
Forrajes,Paja paquete pequeño,"46,00","46,00","0,00",Eur / Tm.,,30-05-2011
Forrajes,Paja paquete grande,"43,00","43,00","0,00",Eur / Tm.,,30-05-2011
Lechazo,Extra,"4,30","4,30","0,00",Eur / Kg. Vivo,,30-05-2011
Lechazo,Hasta 11 Kg,"3,55","3,55","0,00",Eur / Kg. Vivo,,30-05-2011
Lechazo,"11,01 a 13 KG.","3,34","3,34","0,00",Eur / Kg. Vivo,,30-05-2011
Lechazo,"13,01 a 15 KG.","2,90","2,90","0,00",Eur / Kg. Vivo,,30-05-2011
Cordero,"15,01 a 19 KG.","2,73","2,73","0,00",Eur / Kg. Vivo,,30-05-2011
Cordero,"19,01 a 23 KG.","2,41","2,41","0,00",Eur / Kg. Vivo,,30-05-2011
Cordero,"23,01 a 25,49 KG.","2,41","2,41","0,00",Eur / Kg. Vivo,,30-05-2011
Cordero,"25,5 a 28 KG.","2,31","2,31","0,00",Eur / Kg. Vivo,,30-05-2011
Cordero,"28,01 a 34 KG.","2,11","2,11","0,00",Eur / Kg. Vivo,,30-05-2011
Oveja,Sacrificio,"8,00 / 25,00","8,00 / 25,00","0,00",Eur / Unidad,,30-05-2011
Porcino blanco,Selecto,"1,28 / 1,29","1,27 / 1,28","-0,01",Eur / Kg. Vivo,,30-05-2011
Porcino blanco,Normal,"1,27 / 1,28","1,26 / 1,27","-0,01",Eur / Kg. Vivo,,30-05-2011
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,30-05-2011
Porcino blanco,Graso,"1,26 / 1,27","1,25 / 1,26","-0,01",Eur / Kg. Vivo,,30-05-2011
Porcino blanco,Cerdas,"0,61 / 0,64","0,58 / 0,61","-0,03",Eur / Kg. Vivo,,30-05-2011
Lechón,Selecto,"40,00","37,00","-3,00",Eur / Unidad,,30-05-2011
Tostón, 4 A 6 Kg,"16,00","15,00","-1,00",Eur / Unidad,,30-05-2011
Tostón,"6,01 A 8 Kg","18,00","17,00","-1,00",Eur / Unidad,,30-05-2011
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,30-05-2011
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,30-05-2011
