Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"244,00","247,00","3,00",Eur / Tm.,,30-07-2012
Cereales,Trigo pienso,"242,00","245,00","3,00",Eur / Tm.,,30-07-2012
Cereales,Cebada,"232,00","232,00","0,00",Eur / Tm.,,30-07-2012
Cereales,Avena,"232,00","232,00","0,00",Eur / Tm.,,30-07-2012
Cereales,Centeno,"232,00","232,00","0,00",Eur / Tm.,,30-07-2012
Cereales,Maíz,"254,00","257,00","3,00",Eur / Tm.,,30-07-2012
Leguminosas,Garbanzo pedrosillano,"740,00","740,00","0,00",Eur / Tm.,,30-07-2012
Leguminosas,Lenteja de Salamanca,"1070,00","1070,00","0,00",Eur / Tm.,,30-07-2012
Leguminosas,Lenteja armuña D.O.,"1270,00","1270,00","0,00",Eur / Tm.,,30-07-2012
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,30-07-2012
Forrajes,Forrajes (Avena),"110,00","110,00","0,00",Eur / Tm.,,30-07-2012
Forrajes,Alfalfa empacada,"193,00","193,00","0,00",Eur / Tm.,,30-07-2012
Forrajes,Veza henificada,"135,00","135,00","0,00",Eur / Tm.,,30-07-2012
Forrajes,Paja paquete pequeño,"72,00","66,00","-6,00",Eur / Tm.,,30-07-2012
Forrajes,Paja paquete grande,"69,00","63,00","-6,00",Eur / Tm.,,30-07-2012
Lechazo,Extra,"5,85","5,85","0,00",Eur / Kg. Vivo,,30-07-2012
Lechazo,Hasta 11 Kg,"5,00","5,00","0,00",Eur / Kg. Vivo,,30-07-2012
Lechazo,"11,01 a 13 KG.","4,64","4,64","0,00",Eur / Kg. Vivo,,30-07-2012
Lechazo,"13,01 a 15 KG.","4,35","4,35","0,00",Eur / Kg. Vivo,,30-07-2012
Cordero,"15,01 a 19 KG.","3,10","3,20","0,10",Eur / Kg. Vivo,,30-07-2012
Cordero,"19,01 a 23 KG.","2,66","2,76","0,10",Eur / Kg. Vivo,,30-07-2012
Cordero,"23,01 a 25,49 KG.","2,65","2,75","0,10",Eur / Kg. Vivo,,30-07-2012
Cordero,"25,5 a 28 KG.","2,55","2,65","0,10",Eur / Kg. Vivo,,30-07-2012
Cordero,"28,01 a 34 KG.","2,25","2,35","0,10",Eur / Kg. Vivo,,30-07-2012
Oveja,Sacrificio,"7,00 / 25,00","7,00 / 25,00","0,00",Eur / Unidad,,30-07-2012
Porcino blanco,Selecto,"1,39 / 1,40","1,39 / 1,40","0,00",Eur / Kg. Vivo,,30-07-2012
Porcino blanco,Normal,"1,38 / 1,39","1,38 / 1,39","0,00",Eur / Kg. Vivo,,30-07-2012
Oveja,Vida,"49,00 / 61,00","49,00 / 61,00","0,00",Eur / Unidad,,30-07-2012
Porcino blanco,Graso,"1,34 / 1,35","1,34 / 1,35","0,00",Eur / Kg. Vivo,,30-07-2012
Porcino blanco,Cerdas,"0,71 / 0,74","0,71 / 0,74","0,00",Eur / Kg. Vivo,,30-07-2012
Lechón,Selecto,"50,00","47,00","-3,00",Eur / Unidad,,30-07-2012
Tostón, 4 A 6 Kg,"20,00","20,00","0,00",Eur / Unidad,,30-07-2012
Tostón,"6,01 A 8 Kg","22,00","22,00","0,00",Eur / Unidad,,30-07-2012
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,30-07-2012
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,30-07-2012
Porcino Ibérico,Pienso 150 Kg,"1,46 / 1,52","1,47 / 1,53","0,01",Eur / Kg. Vivo,,30-07-2012
Porcino Ibérico,Pienso 150 Kg extensivo,"1,54 / 1,60","1,55 / 1,61","0,01",Eur / Kg. Vivo,,30-07-2012
