Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"209,00","209,00","0,00",Eur / Tm.,,28-11-2011
Cereales,Cebada,"205,00","205,00","0,00",Eur / Tm.,,28-11-2011
Cereales,Trigo pienso,"204,00","204,00","0,00",Eur / Tm.,,28-11-2011
Cereales,Avena,"184,00","184,00","0,00",Eur / Tm.,,28-11-2011
Cereales,Centeno,"187,00","187,00","0,00",Eur / Tm.,,28-11-2011
Cereales,Maíz,"205,00","205,00","0,00",Eur / Tm.,,28-11-2011
Leguminosas,Garbanzo pedrosillano,"770,00","770,00","0,00",Eur / Tm.,,28-11-2011
Leguminosas,Lenteja de Salamanca,"1100,00","1100,00","0,00",Eur / Tm.,,28-11-2011
Leguminosas,Lenteja armuña D.O.,"1300,00","1300,00","0,00",Eur / Tm.,,28-11-2011
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,28-11-2011
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,28-11-2011
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,28-11-2011
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,28-11-2011
Forrajes,Paja paquete pequeño,"30,00","30,00","0,00",Eur / Tm.,,28-11-2011
Forrajes,Paja paquete grande,"27,00","27,00","0,00",Eur / Tm.,,28-11-2011
Lechazo,Extra,"5,85","5,65","-0,20",Eur / Kg. Vivo,,28-11-2011
Lechazo,Hasta 11 Kg,"5,10","4,90","-0,20",Eur / Kg. Vivo,,28-11-2011
Lechazo,"11,01 a 13 KG.","4,79","4,59","-0,20",Eur / Kg. Vivo,,28-11-2011
Lechazo,"13,01 a 15 KG.","4,10","3,90","-0,20",Eur / Kg. Vivo,,28-11-2011
Cordero,"15,01 a 19 KG.","3,93","3,93","0,00",Eur / Kg. Vivo,,28-11-2011
Cordero,"19,01 a 23 KG.","3,51","3,51","0,00",Eur / Kg. Vivo,,28-11-2011
Cordero,"23,01 a 25,49 KG.","3,40","3,40","0,00",Eur / Kg. Vivo,,28-11-2011
Cordero,"25,5 a 28 KG.","3,30","3,30","0,00",Eur / Kg. Vivo,,28-11-2011
Cordero,"28,01 a 34 KG.","3,00","3,00","0,00",Eur / Kg. Vivo,,28-11-2011
Porcino blanco,Selecto,"1,19 / 1,20","1,19 / 1,20","0,00",Eur / Kg. Vivo,,28-11-2011
Oveja,Sacrificio,"13,00 / 35,00","13,00 / 35,00","0,00",Eur / Unidad,,28-11-2011
Porcino blanco,Normal,"1,18 / 1,19","1,18 / 1,19","0,00",Eur / Kg. Vivo,,28-11-2011
