Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"165,00","167,00","2,00",Eur / Tm.,,01-06-2009
Cereales,Trigo pienso,"155,00","158,00","3,00",Eur / Tm.,,01-06-2009
Cereales,Cebada,"145,00","148,00","3,00",Eur / Tm.,,01-06-2009
Cereales,Avena,"145,00","148,00","3,00",Eur / Tm.,,01-06-2009
Cereales,Centeno,"145,00","148,00","3,00",Eur / Tm.,,01-06-2009
Cereales,Maíz,"173,00","176,00","3,00",Eur / Tm.,,01-06-2009
Leguminosas,Garbanzo pedrosillano,"650,00","650,00","0,00",Eur / Tm.,,01-06-2009
Leguminosas,Lenteja de Salamanca,"970,00","970,00","0,00",Eur / Tm.,,01-06-2009
Leguminosas,Lenteja armuña D.O.,"1070,00","1070,00","0,00",Eur / Tm.,,01-06-2009
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,01-06-2009
Forrajes,Forrajes (Avena),"115,00","115,00","0,00",Eur / Tm.,,01-06-2009
Forrajes,Alfalfa empacada,"200,00","200,00","0,00",Eur / Tm.,,01-06-2009
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,01-06-2009
Forrajes,Paja paquete pequeño,"53,00","53,00","0,00",Eur / Tm.,,01-06-2009
Forrajes,Paja paquete grande,"51,00","51,00","0,00",Eur / Tm.,,01-06-2009
Lechazo,Hasta 11 Kg,"3,60","3,60","0,00",Eur / Kg. Vivo,,01-06-2009
Lechazo,"11,01 a 13 KG.","3,40","3,40","0,00",Eur / Kg. Vivo,,01-06-2009
Lechazo,"13,01 a 15 KG.","2,90","2,90","0,00",Eur / Kg. Vivo,,01-06-2009
Cordero,"15,01 a 19 KG.","2,05","1,90","-0,15",Eur / Kg. Vivo,,01-06-2009
Cordero,"19,01 a 23 KG.","1,90","1,75","-0,15",Eur / Kg. Vivo,,01-06-2009
Cordero,"23,01 a 25,49 KG.","1,85","1,70","-0,15",Eur / Kg. Vivo,,01-06-2009
Cordero,"25,5 a 28 KG.","1,75","1,60","-0,15",Eur / Kg. Vivo,,01-06-2009
Cordero,"28,01 a 34 KG.","1,70","1,55","-0,15",Eur / Kg. Vivo,,01-06-2009
Oveja,Sacrificio,"2,00 / 5,00","2,00 / 5,00","0,00",Eur / Unidad,,01-06-2009
Porcino blanco,Selecto,"1,12 / 1,13","1,15 / 1,16","0,03",Eur / Kg. Vivo,,01-06-2009
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,01-06-2009
Porcino blanco,Normal,"1,11 / 1,12","1,14 / 1,15","0,03",Eur / Kg. Vivo,,01-06-2009
Porcino blanco,Graso,"1,12 / 1,13","1,14 / 1,15","0,02",Eur / Kg. Vivo,,01-06-2009
Porcino blanco,Cerdas,"0,64 / 0,67","0,66 / 0,69","0,02",Eur / Kg. Vivo,,01-06-2009
