Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"144,00","144,00","0,00",Eur / Tm.,,29-03-2010
Cereales,Trigo pienso,"136,00","136,00","0,00",Eur / Tm.,,29-03-2010
Cereales,Cebada,"121,00","121,00","0,00",Eur / Tm.,,29-03-2010
Cereales,Avena,"123,00","123,00","0,00",Eur / Tm.,,29-03-2010
Cereales,Centeno,"120,00","120,00","0,00",Eur / Tm.,,29-03-2010
Cereales,Maíz,"148,00","148,00","0,00",Eur / Tm.,,29-03-2010
Leguminosas,Garbanzo pedrosillano,"500,00","500,00","0,00",Eur / Tm.,,29-03-2010
Leguminosas,Lenteja de Salamanca,"1030,00","1030,00","0,00",Eur / Tm.,,29-03-2010
Leguminosas,Lenteja armuña D.O.,"1130,00","1130,00","0,00",Eur / Tm.,,29-03-2010
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,29-03-2010
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,29-03-2010
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,29-03-2010
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,29-03-2010
Forrajes,Paja paquete pequeño,"66,00","66,00","0,00",Eur / Tm.,,29-03-2010
Forrajes,Paja paquete grande,"64,00","64,00","0,00",Eur / Tm.,,29-03-2010
Lechazo,Hasta 11 Kg,"2,85","3,20","0,35",Eur / Kg. Vivo,,29-03-2010
Lechazo,"11,01 a 13 KG.","2,70","3,05","0,35",Eur / Kg. Vivo,,29-03-2010
Lechazo,"13,01 a 15 KG.","2,35","2,60","0,25",Eur / Kg. Vivo,,29-03-2010
Cordero,"15,01 a 19 KG.","2,25","2,25","0,00",Eur / Kg. Vivo,,29-03-2010
Cordero,"19,01 a 23 KG.","2,30","2,30","0,00",Eur / Kg. Vivo,,29-03-2010
Cordero,"23,01 a 25,49 KG.","2,15","2,15","0,00",Eur / Kg. Vivo,,29-03-2010
Cordero,"25,5 a 28 KG.","1,95","1,95","0,00",Eur / Kg. Vivo,,29-03-2010
Cordero,"28,01 a 34 KG.","1,80","1,80","0,00",Eur / Kg. Vivo,,29-03-2010
Oveja,Sacrificio,"2,00 / 15,00","2,00 / 15,00","0,00",Eur / Unidad,,29-03-2010
Porcino blanco,Selecto,"1,06 / 1,07","1,03 / 1,04","-0,03",Eur / Kg. Vivo,,29-03-2010
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,29-03-2010
Porcino blanco,Normal,"1,05 / 1,06","1,02 / 1,03","-0,03",Eur / Kg. Vivo,,29-03-2010
Porcino blanco,Graso,"1,06 / 1,07","1,06 / 1,07","0,00",Eur / Kg. Vivo,,29-03-2010
Porcino blanco,Cerdas,"0,58 / 0,61","0,56 / 0,59","-0,02",Eur / Kg. Vivo,,29-03-2010
Lechón,Selecto,"50,00","50,00","0,00",Eur / Unidad,,29-03-2010
Tostón, 4 A 6 Kg,"25,00","26,00","1,00",Eur / Unidad,,29-03-2010
Tostón,"6,01 A 8 Kg","27,00","28,00","1,00",Eur / Unidad,,29-03-2010
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,29-03-2010
Porcino Ibérico,Recebo 160-170 Kg,"1,57 / 1,74","1,57 / 1,74","0,00",Eur / Kg. Vivo,,29-03-2010
Porcino Ibérico,Pienso 150 Kg,"1,46 / 1,52","1,47 / 1,53","0,01",Eur / Kg. Vivo,,29-03-2010
Porcino Ibérico,Pienso 150 Kg extensivo,"1,52 / 1,58","1,53 / 1,59","0,01",Eur / Kg. Vivo,,29-03-2010
Porcino Ibérico,Lechones Hasta 23 Kg,"3,02 / 3,14","3,02 / 3,14","0,00",Eur / Kg. Vivo,,29-03-2010
Porcino Ibérico,Marranos 30 - 60 Kg,"2,26 / 2,36","2,26 / 2,36","0,00",Eur / Kg. Vivo,,29-03-2010
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,29-03-2010
Porcino Ibérico,Tostones 5 - 7 Kg,"24,00 / 26,00","25,00 / 27,00","1,00",Eur / Kg. Vivo,,29-03-2010
Ternero cruzado,Extra macho,"2,75","2,78","0,03",Eur / Kg. Vivo,,29-03-2010
Ternero cruzado,Extra hembra,"2,14","2,17","0,03",Eur / Kg. Vivo,,29-03-2010
Ternero cruzado,Primera macho,"2,59","2,62","0,03",Eur / Kg. Vivo,,29-03-2010
Porcino Ibérico,Reproductoras,"260,00 / 300,00","260,00 / 300,00","0,00",Eur / Kg. Vivo,,29-03-2010
Ternero cruzado,Primera hembra,"2,05","2,08","0,03",Eur / Kg. Vivo,,29-03-2010
Ternero cruzado,Segunda macho,"2,17","2,20","0,03",Eur / Kg. Vivo,,29-03-2010
Ternero cruzado,Segunda hembra,"1,67","1,70","0,03",Eur / Kg. Vivo,,29-03-2010
Ternero del país,Macho,"1,65","1,68","0,03",Eur / Kg. Vivo,,29-03-2010
Ternero del país,Hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,29-03-2010
Bovino menor 12 meses,Especial macho,"3,47","3,47","0,00",Eur / Kg. Canal,,29-03-2010
Bovino menor 12 meses,Especial hembra  de 180 a 220 Kg.,"3,60","3,60","0,00",Eur / Kg. Canal,,29-03-2010
Bovino menor 12 meses,Extra macho,"3,41","3,41","0,00",Eur / Kg. Canal,,29-03-2010
Bovino menor 12 meses,Extra hembra   de 180 a 220 Kg.,"3,54","3,54","0,00",Eur / Kg. Canal,,29-03-2010
Bovino menor 12 meses,Primera macho ,"3,23","3,23","0,00",Eur / Kg. Canal,,29-03-2010
Bovino menor 12 meses,Primera hembra   de 180 a 220 Kg.,"3,45","3,45","0,00",Eur / Kg. Canal,,29-03-2010
Bovino menor 12 meses,Segunda macho,"2,94","2,94","0,00",Eur / Kg. Canal,,29-03-2010
Bovino menor 12 meses,Segunda hembra  de 180 a 220 Kg.,"3,36","3,36","0,00",Eur / Kg. Canal,,29-03-2010
Ternera mayor 12 meses,Especial menor 270 Kg,"3,49","3,49","0,00",Eur / Kg. Canal,,29-03-2010
Ternera mayor 12 meses,Especial mayor 270 Kg,"3,40","3,40","0,00",Eur / Kg. Canal,,29-03-2010
Ternera mayor 12 meses,Extra menor  270 Kg,"3,46","3,46","0,00",Eur / Kg. Canal,,29-03-2010
Ternera mayor 12 meses,Extra mayor 270 Kg,"3,34","3,34","0,00",Eur / Kg. Canal,,29-03-2010
Ternera mayor 12 meses,Primera menor 270 Kg,"3,37","3,37","0,00",Eur / Kg. Canal,,29-03-2010
Ternera mayor 12 meses,Primera mayor  270 Kg,"3,25","3,25","0,00",Eur / Kg. Canal,,29-03-2010
Ternera mayor 12 meses,Segunda menor 270 Kg,"3,19","3,19","0,00",Eur / Kg. Canal,,29-03-2010
Ternera mayor 12 meses,segunda mayor  270 Kg,"3,07","3,07","0,00",Eur / Kg. Canal,,29-03-2010
Añojo,Especial menor 350 Kg,"3,42","3,42","0,00",Eur / Kg. Canal,,29-03-2010
Añojo,Especial mayor 350 Kg,"3,33","3,33","0,00",Eur / Kg. Canal,,29-03-2010
Añojo,Extra menor 350 Kg,"3,36","3,36","0,00",Eur / Kg. Canal,,29-03-2010
Añojo,Extra mayor 350 Kg,"3,27","3,27","0,00",Eur / Kg. Canal,,29-03-2010
Añojo,Primera menor 350 Kg,"3,24","3,24","0,00",Eur / Kg. Canal,,29-03-2010
Añojo,Primera mayor 350 Kg,"3,11","3,11","0,00",Eur / Kg. Canal,,29-03-2010
Añojo,Segunda menor 350 Kg,"2,99","2,99","0,00",Eur / Kg. Canal,,29-03-2010
Añojo,Segunda mayor 350 Kg,"2,93","2,93","0,00",Eur / Kg. Canal,,29-03-2010
Erales,Extra,"2,64","2,64","0,00",Eur / Kg. Canal,,29-03-2010
Erales,Primera,"2,09","2,09","0,00",Eur / Kg. Canal,,29-03-2010
Erales,Segunda,"1,61","1,61","0,00",Eur / Kg. Canal,,29-03-2010
Novillos,Extra,"2,15","2,15","0,00",Eur / Kg. Canal,,29-03-2010
Novillos,Primera,"1,61","1,61","0,00",Eur / Kg. Canal,,29-03-2010
Novillos,Segunda,"1,13","1,13","0,00",Eur / Kg. Canal,,29-03-2010
Toro,Extra,"2,07","2,07","0,00",Eur / Kg. Canal,,29-03-2010
Toro,Primera,"1,77","1,77","0,00",Eur / Kg. Canal,,29-03-2010
Toro,Segunda,"1,65","1,65","0,00",Eur / Kg. Canal,,29-03-2010
Vaca,Extra,"2,50","2,53","0,03",Eur / Kg. Canal,,29-03-2010
Vaca,Primera,"2,10","2,13","0,03",Eur / Kg. Canal,,29-03-2010
Vaca,Segunda,"1,77","1,80","0,03",Eur / Kg. Canal,,29-03-2010
Vaca,Tercera,"1,56","1,59","0,03",Eur / Kg. Canal,,29-03-2010
Vaca,Fábrica,"1,20","1,23","0,03",Eur / Kg. Canal,,29-03-2010
