Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"243,00","243,00","0,00",Eur / Tm.,,26-11-2007
Cereales,Trigo pienso,"225,00","225,00","0,00",Eur / Tm.,,26-11-2007
Cereales,Cebada,"206,00","208,00","2,00",Eur / Tm.,,26-11-2007
Cereales,Avena,"178,00","178,00","0,00",Eur / Tm.,,26-11-2007
Cereales,Centeno,"216,00","216,00","0,00",Eur / Tm.,,26-11-2007
Cereales,Maíz,"212,00","212,00","0,00",Eur / Tm.,,26-11-2007
Leguminosas,Garbanzo pedrosillano,"600,00","600,00","0,00",Eur / Tm.,,26-11-2007
Leguminosas,Lenteja de Salamanca,"1000,00","1000,00","0,00",Eur / Tm.,,26-11-2007
Leguminosas,Lenteja armuña D.O.,"1200,00","1200,00","0,00",Eur / Tm.,,26-11-2007
Oleaginosas,Girasol,"444,00","444,00","0,00",Eur / Tm.,,26-11-2007
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,26-11-2007
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,26-11-2007
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,26-11-2007
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,26-11-2007
Forrajes,Paja paquete grande,"40,00","40,00","0,00",Eur / Tm.,,26-11-2007
Lechazo,Hasta 11 Kg,"4,00","3,90","-0,10",Eur / Kg. Vivo,,26-11-2007
Lechazo,"11,01 a 13 KG.","3,80","3,70","-0,10",Eur / Kg. Vivo,,26-11-2007
Lechazo,"13,01 a 15 KG.","3,10","3,00","-0,10",Eur / Kg. Vivo,,26-11-2007
Cordero,"15,01 a 19 KG.","3,00","2,90","-0,10",Eur / Kg. Vivo,,26-11-2007
Cordero,"19,01 a 23 KG.","2,85","2,75","-0,10",Eur / Kg. Vivo,,26-11-2007
Cordero,"23,01 a 25,49 KG.","2,60","2,50","-0,10",Eur / Kg. Vivo,,26-11-2007
Cordero,"25,5 a 28 KG.","2,35","2,25","-0,10",Eur / Kg. Vivo,,26-11-2007
Cordero,"28,01 a 34 KG.","2,20","2,10","-0,10",Eur / Kg. Vivo,,26-11-2007
Oveja,Sacrificio,"3,00 / 6,00","3,00 / 6,00","0,00",Eur / Unidad,,26-11-2007
Porcino blanco,Selecto,"0,94 / 0,95","0,96 / 0,97","0,02",Eur / Kg. Vivo,,26-11-2007
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,26-11-2007
Porcino blanco,Normal,"0,93 / 0,94","0,95 / 0,96","0,02",Eur / Kg. Vivo,,26-11-2007
Porcino blanco,Graso,"0,98 / 0,99","1,00 / 1,01","0,02",Eur / Kg. Vivo,,26-11-2007
Porcino blanco,Cerdas,"0,38 / 0,41","0,39 / 0,42","0,01",Eur / Kg. Vivo,,26-11-2007
Lechón,Selecto,"25,00","29,00","4,00",Eur / Unidad,,26-11-2007
Tostón, 4 A 6 Kg,"18,00","21,00","3,00",Eur / Unidad,,26-11-2007
Tostón,"6,01 A 8 Kg","22,00","25,00","3,00",Eur / Unidad,,26-11-2007
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,26-11-2007
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,26-11-2007
Porcino Ibérico,Pienso 150 Kg,"1,52 / 1,58","1,52 / 1,58","0,00",Eur / Kg. Vivo,,26-11-2007
Porcino Ibérico,Pienso 150 Kg extensivo,"1,58 / 1,64","1,58 / 1,64","0,00",Eur / Kg. Vivo,,26-11-2007
