Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"254,00","263,00","9,00",Eur / Tm.,,07-01-2008
Cereales,Trigo pienso,"242,00","251,00","9,00",Eur / Tm.,,07-01-2008
Cereales,Cebada,"238,00","240,00","2,00",Eur / Tm.,,07-01-2008
Cereales,Avena,"190,00","192,00","2,00",Eur / Tm.,,07-01-2008
Cereales,Centeno,"235,00","235,00","0,00",Eur / Tm.,,07-01-2008
Cereales,Maíz,"237,00","242,00","5,00",Eur / Tm.,,07-01-2008
Leguminosas,Garbanzo pedrosillano,"550,00","550,00","0,00",Eur / Tm.,,07-01-2008
Leguminosas,Lenteja de Salamanca,"1000,00","1000,00","0,00",Eur / Tm.,,07-01-2008
Leguminosas,Lenteja armuña D.O.,"1200,00","1200,00","0,00",Eur / Tm.,,07-01-2008
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,07-01-2008
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,07-01-2008
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,07-01-2008
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,07-01-2008
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,07-01-2008
Forrajes,Paja paquete grande,"42,00","42,00","0,00",Eur / Tm.,,07-01-2008
Lechazo,Hasta 11 Kg,"3,00","2,85","-0,15",Eur / Kg. Vivo,,07-01-2008
Lechazo,"11,01 a 13 KG.","3,00","2,85","-0,15",Eur / Kg. Vivo,,07-01-2008
Lechazo,"13,01 a 15 KG.","2,50","2,40","-0,10",Eur / Kg. Vivo,,07-01-2008
Cordero,"15,01 a 19 KG.","2,75","2,55","-0,20",Eur / Kg. Vivo,,07-01-2008
Cordero,"19,01 a 23 KG.","2,70","2,60","-0,10",Eur / Kg. Vivo,,07-01-2008
Cordero,"23,01 a 25,49 KG.","2,50","2,40","-0,10",Eur / Kg. Vivo,,07-01-2008
Cordero,"25,5 a 28 KG.","2,30","2,20","-0,10",Eur / Kg. Vivo,,07-01-2008
Cordero,"28,01 a 34 KG.","2,15","2,05","-0,10",Eur / Kg. Vivo,,07-01-2008
Oveja,Sacrificio,"3,00 / 6,00","3,00 / 6,00","0,00",Eur / Unidad,,07-01-2008
Porcino blanco,Selecto,"1,04 / 1,05","1,04 / 1,05","0,00",Eur / Kg. Vivo,,07-01-2008
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,07-01-2008
Porcino blanco,Normal,"1,03 / 1,04","1,03 / 1,04","0,00",Eur / Kg. Vivo,,07-01-2008
Porcino blanco,Graso,"1,08 / 1,09","1,08 / 1,09","0,00",Eur / Kg. Vivo,,07-01-2008
Porcino blanco,Cerdas,"0,41 / 0,44","0,41 / 0,44","0,00",Eur / Kg. Vivo,,07-01-2008
Lechón,Selecto,"39,00","37,00","-2,00",Eur / Unidad,,07-01-2008
Tostón, 4 A 6 Kg,"22,00","13,00","-9,00",Eur / Unidad,,07-01-2008
Tostón,"6,01 A 8 Kg","26,00","17,00","-9,00",Eur / Unidad,,07-01-2008
Porcino Ibérico,Bellota 160-170 Kg,"2,40 / 2,61","2,34 / 2,55","-0,06",Eur / Kg. Vivo,,07-01-2008
Porcino Ibérico,Recebo 160-170 Kg,"1,71 / 2,19","1,65 / 2,13","-0,06",Eur / Kg. Vivo,,07-01-2008
Porcino Ibérico,Pienso 150 Kg,"1,36 / 1,42","1,32 / 1,38","-0,04",Eur / Kg. Vivo,,07-01-2008
Porcino Ibérico,Pienso 150 Kg extensivo,"1,42 / 1,48","1,38 / 1,44","-0,04",Eur / Kg. Vivo,,07-01-2008
Porcino Ibérico,Lechones Hasta 23 Kg,"0,94 / 1,06","0,88 / 1,00","-0,06",Eur / Kg. Vivo,,07-01-2008
Porcino Ibérico,Marranos 30 - 60 Kg,"0,99 / 1,11","0,93 / 1,05","-0,06",Eur / Kg. Vivo,,07-01-2008
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,07-01-2008
Porcino Ibérico,Tostones 5 - 7 Kg,"16,00 / 20,00","12,00 / 16,00","-4,00",Eur / Kg. Vivo,,07-01-2008
Ternero cruzado,Extra macho,"2,26","2,26","0,00",Eur / Kg. Vivo,,07-01-2008
Ternero cruzado,Extra hembra,"2,16","2,19","0,03",Eur / Kg. Vivo,,07-01-2008
Ternero cruzado,Primera macho,"2,13","2,13","0,00",Eur / Kg. Vivo,,07-01-2008
Porcino Ibérico,Reproductoras,"210,00 / 270,00","210,00 / 270,00","0,00",Eur / Kg. Vivo,,07-01-2008
Ternero cruzado,Primera hembra,"2,07","2,10","0,03",Eur / Kg. Vivo,,07-01-2008
Ternero cruzado,Segunda macho,"1,74","1,74","0,00",Eur / Kg. Vivo,,07-01-2008
Ternero cruzado,Segunda hembra,"1,69","1,72","0,03",Eur / Kg. Vivo,,07-01-2008
