Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"247,00","0,00","-247,00",Eur / Tm.,,20-06-2011
Cereales,Trigo pienso,"242,00","0,00","-242,00",Eur / Tm.,,20-06-2011
Cereales,Cebada,"0,00","185,00","185,00",Eur / Tm.,,20-06-2011
Cereales,Avena,"0,00","0,00","0,00",Eur / Tm.,,20-06-2011
Cereales,Centeno,"0,00","0,00","0,00",Eur / Tm.,,20-06-2011
Cereales,Maíz,"259,00","259,00","0,00",Eur / Tm.,,20-06-2011
Leguminosas,Garbanzo pedrosillano,"500,00","500,00","0,00",Eur / Tm.,,20-06-2011
Leguminosas,Lenteja de Salamanca,"1200,00","1200,00","0,00",Eur / Tm.,,20-06-2011
Leguminosas,Lenteja armuña D.O.,"1400,00","1400,00","0,00",Eur / Tm.,,20-06-2011
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,20-06-2011
Forrajes,Forrajes (Avena),"83,00","83,00","0,00",Eur / Tm.,,20-06-2011
Forrajes,Alfalfa empacada,"140,00","140,00","0,00",Eur / Tm.,,20-06-2011
Forrajes,Veza henificada,"110,00","110,00","0,00",Eur / Tm.,,20-06-2011
Forrajes,Paja paquete pequeño,"46,00","0,00","-46,00",Eur / Tm.,,20-06-2011
Forrajes,Paja paquete grande,"43,00","0,00","-43,00",Eur / Tm.,,20-06-2011
Lechazo,Extra,"4,95","5,40","0,45",Eur / Kg. Vivo,,20-06-2011
Lechazo,Hasta 11 Kg,"4,20","4,65","0,45",Eur / Kg. Vivo,,20-06-2011
Lechazo,"11,01 a 13 KG.","3,99","4,44","0,45",Eur / Kg. Vivo,,20-06-2011
Lechazo,"13,01 a 15 KG.","3,55","3,75","0,20",Eur / Kg. Vivo,,20-06-2011
Cordero,"15,01 a 19 KG.","2,73","2,73","0,00",Eur / Kg. Vivo,,20-06-2011
Cordero,"19,01 a 23 KG.","2,41","2,41","0,00",Eur / Kg. Vivo,,20-06-2011
Cordero,"23,01 a 25,49 KG.","2,41","2,41","0,00",Eur / Kg. Vivo,,20-06-2011
Cordero,"25,5 a 28 KG.","2,31","2,31","0,00",Eur / Kg. Vivo,,20-06-2011
