Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"206,00","207,00","1,00",Eur / Tm.,,02-01-2012
Cereales,Trigo pienso,"202,00","203,00","1,00",Eur / Tm.,,02-01-2012
Cereales,Cebada,"202,00","203,00","1,00",Eur / Tm.,,02-01-2012
Cereales,Avena,"183,00","184,00","1,00",Eur / Tm.,,02-01-2012
Cereales,Centeno,"186,00","187,00","1,00",Eur / Tm.,,02-01-2012
Cereales,Maíz,"202,00","204,00","2,00",Eur / Tm.,,02-01-2012
Leguminosas,Garbanzo pedrosillano,"750,00","740,00","-10,00",Eur / Tm.,,02-01-2012
Leguminosas,Lenteja de Salamanca,"1090,00","1080,00","-10,00",Eur / Tm.,,02-01-2012
Leguminosas,Lenteja armuña D.O.,"1290,00","1280,00","-10,00",Eur / Tm.,,02-01-2012
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,02-01-2012
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,02-01-2012
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,02-01-2012
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,02-01-2012
Forrajes,Paja paquete pequeño,"36,00","39,00","3,00",Eur / Tm.,,02-01-2012
Forrajes,Paja paquete grande,"33,00","36,00","3,00",Eur / Tm.,,02-01-2012
Lechazo,Extra,"6,35","5,55","-0,80",Eur / Kg. Vivo,,02-01-2012
Lechazo,Hasta 11 Kg,"5,60","4,80","-0,80",Eur / Kg. Vivo,,02-01-2012
Lechazo,"11,01 a 13 KG.","5,29","4,49","-0,80",Eur / Kg. Vivo,,02-01-2012
Lechazo,"13,01 a 15 KG.","4,60","3,80","-0,80",Eur / Kg. Vivo,,02-01-2012
Cordero,"15,01 a 19 KG.","3,93","3,43","-0,50",Eur / Kg. Vivo,,02-01-2012
Cordero,"19,01 a 23 KG.","3,51","3,01","-0,50",Eur / Kg. Vivo,,02-01-2012
Cordero,"23,01 a 25,49 KG.","3,40","2,90","-0,50",Eur / Kg. Vivo,,02-01-2012
Cordero,"25,5 a 28 KG.","3,30","2,80","-0,50",Eur / Kg. Vivo,,02-01-2012
Cordero,"28,01 a 34 KG.","3,00","2,50","-0,50",Eur / Kg. Vivo,,02-01-2012
Oveja,Sacrificio,"13,00 / 35,00","13,00 / 35,00","0,00",Eur / Unidad,,02-01-2012
Porcino blanco,Selecto,"1,15 / 1,16","1,13 / 1,14","-0,02",Eur / Kg. Vivo,,02-01-2012
Porcino blanco,Normal,"1,14 / 1,15","1,12 / 1,13","-0,02",Eur / Kg. Vivo,,02-01-2012
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,02-01-2012
Porcino blanco,Graso,"1,13 / 1,14","1,11 / 1,12","-0,02",Eur / Kg. Vivo,,02-01-2012
Porcino blanco,Cerdas,"0,66 / 0,69","0,64 / 0,67","-0,02",Eur / Kg. Vivo,,02-01-2012
Lechón,Selecto,"48,00","49,00","1,00",Eur / Unidad,,02-01-2012
Tostón, 4 A 6 Kg,"30,00","26,00","-4,00",Eur / Unidad,,02-01-2012
Tostón,"6,01 A 8 Kg","32,00","28,00","-4,00",Eur / Unidad,,02-01-2012
Porcino Ibérico,Bellota 160-170 Kg,"1,73 / 1,93","1,73 / 1,93","0,00",Eur / Kg. Vivo,,02-01-2012
Porcino Ibérico,Recebo 160-170 Kg,"1,47 / 1,73","1,47 / 1,73","0,00",Eur / Kg. Vivo,,02-01-2012
