Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"248,00","245,00","-3,00",Eur / Tm.,,20-05-2013
Cereales,Trigo pienso,"246,00","243,00","-3,00",Eur / Tm.,,20-05-2013
Cereales,Cebada,"233,00","229,00","-4,00",Eur / Tm.,,20-05-2013
Cereales,Avena,"228,00","225,00","-3,00",Eur / Tm.,,20-05-2013
Cereales,Centeno,"226,00","223,00","-3,00",Eur / Tm.,,20-05-2013
Cereales,Maíz,"235,00","232,00","-3,00",Eur / Tm.,,20-05-2013
Leguminosas,Garbanzo pedrosillano,"600,00","600,00","0,00",Eur / Tm.,,20-05-2013
Leguminosas,Lenteja de Salamanca,"910,00","910,00","0,00",Eur / Tm.,,20-05-2013
Leguminosas,Lenteja armuña D.O.,"1110,00","1110,00","0,00",Eur / Tm.,,20-05-2013
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,20-05-2013
Oleaginosas,Colza,"0,00","0,00","0,00",Eur / Tm.,,20-05-2013
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,20-05-2013
Oleaginosas,Guisantes,"0,00","0,00","0,00",Eur / Tm.,,20-05-2013
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,20-05-2013
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,20-05-2013
Forrajes,Paja paquete pequeño,"43,00","42,00","-1,00",Eur / Tm.,,20-05-2013
Forrajes,Paja paquete grande,"40,00","39,00","-1,00",Eur / Tm.,,20-05-2013
Lechazo,Extra,"4,90","5,05","0,15",Eur / Kg. Vivo,,20-05-2013
Lechazo,Hasta 11 Kg,"4,05","4,20","0,15",Eur / Kg. Vivo,,20-05-2013
Lechazo,"11,01 a 13 KG.","3,69","3,84","0,15",Eur / Kg. Vivo,,20-05-2013
Lechazo,"13,01 a 15 KG.","3,35","3,50","0,15",Eur / Kg. Vivo,,20-05-2013
Cordero,"15,01 a 19 KG.","2,80","2,85","0,05",Eur / Kg. Vivo,,20-05-2013
Cordero,"19,01 a 23 KG.","2,51","2,56","0,05",Eur / Kg. Vivo,,20-05-2013
Cordero,"23,01 a 25,49 KG.","2,40","2,45","0,05",Eur / Kg. Vivo,,20-05-2013
Cordero,"25,5 a 28 KG.","2,30","2,35","0,05",Eur / Kg. Vivo,,20-05-2013
Cordero,"28,01 a 34 KG.","2,05","2,10","0,05",Eur / Kg. Vivo,,20-05-2013
Oveja,Sacrificio,"7,00 / 25,00","7,00 / 25,00","0,00",Eur / Unidad,,20-05-2013
Porcino blanco,Selecto,"1,33 / 1,34","1,33 / 1,34","0,00",Eur / Kg. Vivo,,20-05-2013
Oveja,Vida,"49,00 / 61,00","49,00 / 61,00","0,00",Eur / Unidad,,20-05-2013
Porcino blanco,Normal,"1,32 / 1,33","1,32 / 1,33","0,00",Eur / Kg. Vivo,,20-05-2013
Porcino blanco,Graso,"1,28 / 1,29","1,28 / 1,29","0,00",Eur / Kg. Vivo,,20-05-2013
Porcino blanco,Cerdas,"0,75 / 0,78","0,75 / 0,78","0,00",Eur / Kg. Vivo,,20-05-2013
Lechón,Selecto,"53,00","51,00","-2,00",Eur / Unidad,,20-05-2013
Tostón, 4 A 6 Kg,"28,00","28,00","0,00",Eur / Unidad,,20-05-2013
Tostón,"6,01 A 8 Kg","30,00","30,00","0,00",Eur / Unidad,,20-05-2013
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,20-05-2013
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,20-05-2013
Porcino Ibérico,Pienso 150 Kg,"1,98 / 2,04","2,00 / 2,06","0,02",Eur / Kg. Vivo,,20-05-2013
Porcino Ibérico,Pienso 150 Kg extensivo,"2,03 / 2,09","2,05 / 2,11","0,02",Eur / Kg. Vivo,,20-05-2013
Porcino Ibérico,Lechones Hasta 23 Kg,"3,60 / 3,72","3,60 / 3,72","0,00",Eur / Kg. Vivo,,20-05-2013
Porcino Ibérico,Marranos 30 - 60 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,20-05-2013
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,20-05-2013
Porcino Ibérico,Tostones 5 - 7 Kg,"25,00 / 27,00","25,00 / 27,00","0,00",Eur / Kg. Vivo,,20-05-2013
Ternero cruzado,Extra macho,"0,00","0,00","0,00",Eur / Kg. Vivo,,20-05-2013
Ternero cruzado,Extra hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,20-05-2013
Ternero cruzado,Primera macho,"3,02","3,02","0,00",Eur / Kg. Vivo,,20-05-2013
Porcino Ibérico,Reproductoras,"240,00 / 290,00","240,00 / 290,00","0,00",Eur / Kg. Vivo,,20-05-2013
Ternero cruzado,Primera hembra,"2,26","2,26","0,00",Eur / Kg. Vivo,,20-05-2013
Ternero cruzado,Segunda macho,"2,74","2,74","0,00",Eur / Kg. Vivo,,20-05-2013
Ternero cruzado,Segunda hembra,"2,14","2,14","0,00",Eur / Kg. Vivo,,20-05-2013
Ternero del país,Macho,"1,83","1,83","0,00",Eur / Kg. Vivo,,20-05-2013
Ternero del país,Hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,20-05-2013
Bovino menor 12 meses,Especial macho,"4,16","4,16","0,00",Eur / Kg. Canal,,20-05-2013
Bovino menor 12 meses,Especial hembra  de 180 a 220 Kg.,"4,29","4,29","0,00",Eur / Kg. Canal,,20-05-2013
Bovino menor 12 meses,Extra macho,"4,10","4,10","0,00",Eur / Kg. Canal,,20-05-2013
Bovino menor 12 meses,Extra hembra   de 180 a 220 Kg.,"4,23","4,23","0,00",Eur / Kg. Canal,,20-05-2013
Bovino menor 12 meses,Primera macho ,"3,92","3,92","0,00",Eur / Kg. Canal,,20-05-2013
Bovino menor 12 meses,Primera hembra   de 180 a 220 Kg.,"4,14","4,14","0,00",Eur / Kg. Canal,,20-05-2013
Bovino menor 12 meses,Segunda macho,"3,63","3,63","0,00",Eur / Kg. Canal,,20-05-2013
Bovino menor 12 meses,Segunda hembra  de 180 a 220 Kg.,"4,05","4,05","0,00",Eur / Kg. Canal,,20-05-2013
Ternera mayor 12 meses,Especial menor 270 Kg,"4,18","4,18","0,00",Eur / Kg. Canal,,20-05-2013
Ternera mayor 12 meses,Especial mayor 270 Kg,"4,09","4,09","0,00",Eur / Kg. Canal,,20-05-2013
Ternera mayor 12 meses,Extra menor  270 Kg,"4,15","4,15","0,00",Eur / Kg. Canal,,20-05-2013
Ternera mayor 12 meses,Extra mayor 270 Kg,"4,03","4,03","0,00",Eur / Kg. Canal,,20-05-2013
Ternera mayor 12 meses,Primera menor 270 Kg,"4,06","4,06","0,00",Eur / Kg. Canal,,20-05-2013
Ternera mayor 12 meses,Primera mayor  270 Kg,"3,94","3,94","0,00",Eur / Kg. Canal,,20-05-2013
Ternera mayor 12 meses,Segunda menor 270 Kg,"3,88","3,88","0,00",Eur / Kg. Canal,,20-05-2013
Ternera mayor 12 meses,segunda mayor  270 Kg,"3,76","3,76","0,00",Eur / Kg. Canal,,20-05-2013
Añojo,Especial menor 350 Kg,"4,05","4,05","0,00",Eur / Kg. Canal,,20-05-2013
Añojo,Especial mayor 350 Kg,"3,99","3,99","0,00",Eur / Kg. Canal,,20-05-2013
Añojo,Extra menor 350 Kg,"3,99","3,99","0,00",Eur / Kg. Canal,,20-05-2013
Añojo,Extra mayor 350 Kg,"3,93","3,93","0,00",Eur / Kg. Canal,,20-05-2013
Añojo,Primera menor 350 Kg,"3,87","3,87","0,00",Eur / Kg. Canal,,20-05-2013
