Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"209,00","208,00","-1,00",Eur / Tm.,,05-12-2011
Cereales,Trigo pienso,"204,00","203,00","-1,00",Eur / Tm.,,05-12-2011
Cereales,Cebada,"205,00","204,00","-1,00",Eur / Tm.,,05-12-2011
Cereales,Avena,"184,00","183,00","-1,00",Eur / Tm.,,05-12-2011
Cereales,Centeno,"187,00","186,00","-1,00",Eur / Tm.,,05-12-2011
Cereales,Maíz,"205,00","203,00","-2,00",Eur / Tm.,,05-12-2011
Leguminosas,Garbanzo pedrosillano,"770,00","770,00","0,00",Eur / Tm.,,05-12-2011
Leguminosas,Lenteja de Salamanca,"1100,00","1100,00","0,00",Eur / Tm.,,05-12-2011
Leguminosas,Lenteja armuña D.O.,"1300,00","1300,00","0,00",Eur / Tm.,,05-12-2011
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,05-12-2011
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,05-12-2011
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,05-12-2011
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,05-12-2011
Forrajes,Paja paquete pequeño,"30,00","30,00","0,00",Eur / Tm.,,05-12-2011
Forrajes,Paja paquete grande,"27,00","27,00","0,00",Eur / Tm.,,05-12-2011
Lechazo,Extra,"5,65","5,70","0,05",Eur / Kg. Vivo,,05-12-2011
Lechazo,Hasta 11 Kg,"4,90","4,95","0,05",Eur / Kg. Vivo,,05-12-2011
Lechazo,"11,01 a 13 KG.","4,59","4,64","0,05",Eur / Kg. Vivo,,05-12-2011
Lechazo,"13,01 a 15 KG.","3,90","3,95","0,05",Eur / Kg. Vivo,,05-12-2011
Cordero,"15,01 a 19 KG.","3,93","3,93","0,00",Eur / Kg. Vivo,,05-12-2011
Cordero,"19,01 a 23 KG.","3,51","3,51","0,00",Eur / Kg. Vivo,,05-12-2011
Cordero,"23,01 a 25,49 KG.","3,40","3,40","0,00",Eur / Kg. Vivo,,05-12-2011
