Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"162,00","158,00","-4,00",Eur / Tm.,,24-11-2008
Cereales,Trigo pienso,"145,00","141,00","-4,00",Eur / Tm.,,24-11-2008
Cereales,Cebada,"140,00","137,00","-3,00",Eur / Tm.,,24-11-2008
Cereales,Avena,"144,00","144,00","0,00",Eur / Tm.,,24-11-2008
Cereales,Centeno,"144,00","144,00","0,00",Eur / Tm.,,24-11-2008
Cereales,Maíz,"152,00","149,00","-3,00",Eur / Tm.,,24-11-2008
Leguminosas,Garbanzo pedrosillano,"620,00","620,00","0,00",Eur / Tm.,,24-11-2008
Leguminosas,Lenteja de Salamanca,"1000,00","1000,00","0,00",Eur / Tm.,,24-11-2008
Leguminosas,Lenteja armuña D.O.,"1100,00","1100,00","0,00",Eur / Tm.,,24-11-2008
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,24-11-2008
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,24-11-2008
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,24-11-2008
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,24-11-2008
Forrajes,Paja paquete pequeño,"18,00","21,00","3,00",Eur / Tm.,,24-11-2008
Forrajes,Paja paquete grande,"15,00","18,00","3,00",Eur / Tm.,,24-11-2008
Lechazo,Hasta 11 Kg,"4,60","4,35","-0,25",Eur / Kg. Vivo,,24-11-2008
Lechazo,"11,01 a 13 KG.","4,15","3,90","-0,25",Eur / Kg. Vivo,,24-11-2008
Lechazo,"13,01 a 15 KG.","3,25","3,25","0,00",Eur / Kg. Vivo,,24-11-2008
Cordero,"15,01 a 19 KG.","3,10","3,10","0,00",Eur / Kg. Vivo,,24-11-2008
Cordero,"19,01 a 23 KG.","3,10","3,10","0,00",Eur / Kg. Vivo,,24-11-2008
Cordero,"23,01 a 25,49 KG.","3,05","3,05","0,00",Eur / Kg. Vivo,,24-11-2008
Cordero,"25,5 a 28 KG.","2,55","2,55","0,00",Eur / Kg. Vivo,,24-11-2008
Cordero,"28,01 a 34 KG.","2,30","2,30","0,00",Eur / Kg. Vivo,,24-11-2008
Porcino blanco,Selecto,"1,00 / 1,01","1,03 / 1,04","0,03",Eur / Kg. Vivo,,24-11-2008
Oveja,Sacrificio,"2,00 / 5,00","2,00 / 5,00","0,00",Eur / Unidad,,24-11-2008
Porcino blanco,Normal,"0,99 / 1,00","1,02 / 1,03","0,03",Eur / Kg. Vivo,,24-11-2008
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,24-11-2008
Porcino blanco,Graso,"1,05 / 1,06","1,08 / 1,09","0,03",Eur / Kg. Vivo,,24-11-2008
Porcino blanco,Cerdas,"0,57 / 0,60","0,59 / 0,62","0,02",Eur / Kg. Vivo,,24-11-2008
Lechón,Selecto,"32,00","40,00","8,00",Eur / Unidad,,24-11-2008
Tostón, 4 A 6 Kg,"21,00","23,00","2,00",Eur / Unidad,,24-11-2008
Tostón,"6,01 A 8 Kg","23,00","25,00","2,00",Eur / Unidad,,24-11-2008
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,24-11-2008
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,24-11-2008
Porcino Ibérico,Pienso 150 Kg,"1,06 / 1,12","1,06 / 1,12","0,00",Eur / Kg. Vivo,,24-11-2008
Porcino Ibérico,Pienso 150 Kg extensivo,"1,12 / 1,18","1,12 / 1,18","0,00",Eur / Kg. Vivo,,24-11-2008
Porcino Ibérico,Lechones Hasta 23 Kg,"1,25 / 1,37","1,15 / 1,27","-0,10",Eur / Kg. Vivo,,24-11-2008
Porcino Ibérico,Marranos 30 - 60 Kg,"0,82 / 0,94","0,82 / 0,94","0,00",Eur / Kg. Vivo,,24-11-2008
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,24-11-2008
