Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"194,00","192,00","-2,00",Eur / Tm.,,23-02-2015
Cereales,Trigo pienso,"187,00","185,00","-2,00",Eur / Tm.,,23-02-2015
Cereales,Cebada,"179,00","178,00","-1,00",Eur / Tm.,,23-02-2015
Cereales,Avena,"179,00","181,00","2,00",Eur / Tm.,,23-02-2015
Cereales,Centeno,"167,00","167,00","0,00",Eur / Tm.,,23-02-2015
Cereales,Maíz,"169,00","168,00","-1,00",Eur / Tm.,,23-02-2015
Leguminosas,Garbanzo pedrosillano,"510,00","510,00","0,00",Eur / Tm.,,23-02-2015
Leguminosas,Lenteja de Salamanca,"780,00","780,00","0,00",Eur / Tm.,,23-02-2015
Leguminosas,Lenteja armuña D.O.,"1080,00","1080,00","0,00",Eur / Tm.,,23-02-2015
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,23-02-2015
Oleaginosas,Colza,"0,00","0,00","0,00",Eur / Tm.,,23-02-2015
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,23-02-2015
Oleaginosas,Guisantes,"0,00","0,00","0,00",Eur / Tm.,,23-02-2015
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,23-02-2015
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,23-02-2015
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,23-02-2015
Forrajes,Paja paquete grande,"38,00","39,00","1,00",Eur / Tm.,,23-02-2015
Lechazo,Extra,"4,45","4,45","0,00",Eur / Kg. Vivo,,23-02-2015
Lechazo,Hasta 11 Kg,"3,85","3,85","0,00",Eur / Kg. Vivo,,23-02-2015
Lechazo,"11,01 a 13 KG.","3,80","3,80","0,00",Eur / Kg. Vivo,,23-02-2015
Lechazo,"13,01 a 15 KG.","3,45","3,45","0,00",Eur / Kg. Vivo,,23-02-2015
Cordero,"15,01 a 19 KG.","3,20","3,10","-0,10",Eur / Kg. Vivo,,23-02-2015
Cordero,"19,01 a 23 KG.","2,66","2,56","-0,10",Eur / Kg. Vivo,,23-02-2015
Cordero,"23,01 a 25,49 KG.","2,85","2,75","-0,10",Eur / Kg. Vivo,,23-02-2015
Cordero,"25,5 a 28 KG.","2,60","2,60","0,00",Eur / Kg. Vivo,,23-02-2015
Cordero,"28,01 a 34 KG.","2,50","2,50","0,00",Eur / Kg. Vivo,,23-02-2015
Oveja,Sacrificio,"10,00 / 35,00","10,00 / 35,00","0,00",Eur / Unidad,,23-02-2015
Porcino blanco,Selecto,"1,10 / 1,11","1,15 / 1,16","0,05",Eur / Kg. Vivo,,23-02-2015
Oveja,Vida,"55,00 / 75,00","55,00 / 75,00","0,00",Eur / Unidad,,23-02-2015
Porcino blanco,Normal,"1,09 / 1,10","1,14 / 1,15","0,05",Eur / Kg. Vivo,,23-02-2015
Porcino blanco,Graso,"1,05 / 1,06","1,10 / 1,11","0,05",Eur / Kg. Vivo,,23-02-2015
Porcino blanco,Cerdas,"0,49 / 0,52","0,52 / 0,55","0,03",Eur / Kg. Vivo,,23-02-2015
Lechón,Selecto,"51,00","55,00","4,00",Eur / Unidad,,23-02-2015
Tostón, 4 A 6 Kg,"23,00","25,00","2,00",Eur / Unidad,,23-02-2015
Tostón,"6,01 A 8 Kg","25,00","27,00","2,00",Eur / Unidad,,23-02-2015
Porcino Ibérico,Bellota 50% IB,"-2,60 / -2,78","0,00 / 0,00","2,60",Eur / Kg. Vivo,,23-02-2015
Porcino Ibérico,Recebo,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,23-02-2015
Porcino Ibérico,Cebo de campo,"2,08 / 2,14","2,08 / 2,14","0,00",Eur / Kg. Vivo,,23-02-2015
Porcino Ibérico,Cebo,"2,00 / 2,06","2,00 / 2,06","0,00",Eur / Kg. Vivo,,23-02-2015
Porcino Ibérico,Lechones hasta 23 Kg (Gran partida),"3,01 / 3,13","3,01 / 3,13","0,00",Eur / Kg. Vivo,,23-02-2015
Porcino Ibérico,Lechones hasta 23 kg (Recogida),"2,68 / 2,80","2,68 / 2,80","0,00",Eur / Kg. Vivo,,23-02-2015
Porcino Ibérico,Marranos 30 - 60 Kg,"2,20 / 2,55","2,20 / 2,55","0,00",Eur / Kg. Vivo,,23-02-2015
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,23-02-2015
Ternero cruzado,Extra macho,"0,00","0,00","0,00",Eur / Kg. Vivo,,23-02-2015
Ternero cruzado,Extra hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,23-02-2015
Ternero cruzado,Primera macho,"2,90","2,96","0,06",Eur / Kg. Vivo,,23-02-2015
Porcino Ibérico,Tostones (5 - 8 Kg),"19,00 / 21,00","20,00 / 22,00","1,00",Eur / Unidad,,23-02-2015
Ternero cruzado,Primera hembra,"2,44","2,50","0,06",Eur / Kg. Vivo,,23-02-2015
Porcino Ibérico,Tostones (9 - 12 Kg),"22,00 / 27,00","23,00 / 28,00","1,00",Eur / Unidad,,23-02-2015
Ternero cruzado,Segunda macho,"2,59","2,65","0,06",Eur / Kg. Vivo,,23-02-2015
Porcino Ibérico,Reproductoras < de 6 meses,"250,00 / 300,00","240,00 / 290,00","-10,00",Eur / Unidad,,23-02-2015
Ternero cruzado,Segunda hembra,"2,32","2,38","0,06",Eur / Kg. Vivo,,23-02-2015
Porcino Ibérico,Reproductoras > de 6 meses,"405,00 / 455,00","395,00 / 445,00","-10,00",Eur / Unidad,,23-02-2015
Ternero del país,Macho,"1,68","1,74","0,06",Eur / Kg. Vivo,,23-02-2015
Ternero del país,Hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,23-02-2015
Bovino menor 12 meses,Especial macho,"4,07","4,07","0,00",Eur / Kg. Canal,,23-02-2015
Bovino menor 12 meses,Especial hembra  de 180 a 220 Kg.,"4,32","4,32","0,00",Eur / Kg. Canal,,23-02-2015
Bovino menor 12 meses,Extra macho,"4,01","4,01","0,00",Eur / Kg. Canal,,23-02-2015
Bovino menor 12 meses,Extra hembra   de 180 a 220 Kg.,"4,26","4,26","0,00",Eur / Kg. Canal,,23-02-2015
Bovino menor 12 meses,Primera macho ,"3,83","3,83","0,00",Eur / Kg. Canal,,23-02-2015
Bovino menor 12 meses,Primera hembra   de 180 a 220 Kg.,"4,17","4,17","0,00",Eur / Kg. Canal,,23-02-2015
Bovino menor 12 meses,Segunda macho,"3,54","3,54","0,00",Eur / Kg. Canal,,23-02-2015
Bovino menor 12 meses,Segunda hembra  de 180 a 220 Kg.,"4,08","4,08","0,00",Eur / Kg. Canal,,23-02-2015
Ternera mayor 12 meses,Especial menor 270 Kg,"4,18","4,18","0,00",Eur / Kg. Canal,,23-02-2015
Ternera mayor 12 meses,Especial mayor 270 Kg,"3,97","3,97","0,00",Eur / Kg. Canal,,23-02-2015
Ternera mayor 12 meses,Extra menor  270 Kg,"4,15","4,15","0,00",Eur / Kg. Canal,,23-02-2015
Ternera mayor 12 meses,Extra mayor 270 Kg,"3,91","3,91","0,00",Eur / Kg. Canal,,23-02-2015
