Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"242,00","244,00","2,00",Eur / Tm.,,18-04-2011
Cereales,Cebada,"211,00","214,00","3,00",Eur / Tm.,,18-04-2011
Cereales,Trigo pienso,"234,00","236,00","2,00",Eur / Tm.,,18-04-2011
Cereales,Avena,"219,00","222,00","3,00",Eur / Tm.,,18-04-2011
Cereales,Centeno,"209,00","212,00","3,00",Eur / Tm.,,18-04-2011
Cereales,Maíz,"234,00","238,00","4,00",Eur / Tm.,,18-04-2011
Leguminosas,Garbanzo pedrosillano,"500,00","500,00","0,00",Eur / Tm.,,18-04-2011
Leguminosas,Lenteja de Salamanca,"1200,00","1200,00","0,00",Eur / Tm.,,18-04-2011
Leguminosas,Lenteja armuña D.O.,"1400,00","1400,00","0,00",Eur / Tm.,,18-04-2011
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,18-04-2011
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,18-04-2011
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,18-04-2011
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,18-04-2011
Forrajes,Paja paquete pequeño,"47,00","47,00","0,00",Eur / Tm.,,18-04-2011
Forrajes,Paja paquete grande,"44,00","44,00","0,00",Eur / Tm.,,18-04-2011
Lechazo,Extra,"3,90","4,20","0,30",Eur / Kg. Vivo,,18-04-2011
Lechazo,Hasta 11 Kg,"3,15","3,45","0,30",Eur / Kg. Vivo,,18-04-2011
Lechazo,"11,01 a 13 KG.","3,14","3,44","0,30",Eur / Kg. Vivo,,18-04-2011
Lechazo,"13,01 a 15 KG.","2,70","3,00","0,30",Eur / Kg. Vivo,,18-04-2011
Cordero,"15,01 a 19 KG.","2,88","2,88","0,00",Eur / Kg. Vivo,,18-04-2011
Cordero,"19,01 a 23 KG.","2,56","2,56","0,00",Eur / Kg. Vivo,,18-04-2011
Cordero,"23,01 a 25,49 KG.","2,56","2,56","0,00",Eur / Kg. Vivo,,18-04-2011
Cordero,"25,5 a 28 KG.","2,46","2,46","0,00",Eur / Kg. Vivo,,18-04-2011
Cordero,"28,01 a 34 KG.","2,26","2,26","0,00",Eur / Kg. Vivo,,18-04-2011
Porcino blanco,Selecto,"1,27 / 1,28","1,27 / 1,28","0,00",Eur / Kg. Vivo,,18-04-2011
Oveja,Sacrificio,"8,00 / 25,00","8,00 / 25,00","0,00",Eur / Unidad,,18-04-2011
Porcino blanco,Normal,"1,26 / 1,27","1,26 / 1,27","0,00",Eur / Kg. Vivo,,18-04-2011
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,18-04-2011
Porcino blanco,Graso,"1,25 / 1,26","1,25 / 1,26","0,00",Eur / Kg. Vivo,,18-04-2011
Porcino blanco,Cerdas,"0,60 / 0,63","0,61 / 0,64","0,01",Eur / Kg. Vivo,,18-04-2011
Lechón,Selecto,"46,00","46,00","0,00",Eur / Unidad,,18-04-2011
Tostón, 4 A 6 Kg,"22,00","22,00","0,00",Eur / Unidad,,18-04-2011
Tostón,"6,01 A 8 Kg","24,00","24,00","0,00",Eur / Unidad,,18-04-2011
Porcino Ibérico,Bellota 160-170 Kg,"1,85 / 2,05","1,85 / 2,05","0,00",Eur / Kg. Vivo,,18-04-2011
Porcino Ibérico,Recebo 160-170 Kg,"1,68 / 1,85","1,68 / 1,85","0,00",Eur / Kg. Vivo,,18-04-2011
Porcino Ibérico,Pienso 150 Kg,"1,51 / 1,57","1,49 / 1,55","-0,02",Eur / Kg. Vivo,,18-04-2011
Porcino Ibérico,Pienso 150 Kg extensivo,"1,57 / 1,63","1,55 / 1,61","-0,02",Eur / Kg. Vivo,,18-04-2011
Porcino Ibérico,Lechones Hasta 23 Kg,"2,42 / 2,54","2,37 / 2,49","-0,05",Eur / Kg. Vivo,,18-04-2011
Porcino Ibérico,Marranos 30 - 60 Kg,"1,78 / 1,88","1,73 / 1,83","-0,05",Eur / Kg. Vivo,,18-04-2011
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,18-04-2011
Porcino Ibérico,Tostones 5 - 7 Kg,"19,00 / 21,00","18,00 / 20,00","-1,00",Eur / Kg. Vivo,,18-04-2011
Ternero cruzado,Extra macho,"2,57","2,57","0,00",Eur / Kg. Vivo,,18-04-2011
Ternero cruzado,Extra hembra,"2,14","2,14","0,00",Eur / Kg. Vivo,,18-04-2011
Ternero cruzado,Primera macho,"2,41","2,41","0,00",Eur / Kg. Vivo,,18-04-2011
Porcino Ibérico,Reproductoras,"200,00 / 255,00","200,00 / 255,00","0,00",Eur / Kg. Vivo,,18-04-2011
Ternero cruzado,Primera hembra,"2,05","2,05","0,00",Eur / Kg. Vivo,,18-04-2011
Ternero cruzado,Segunda macho,"1,99","1,99","0,00",Eur / Kg. Vivo,,18-04-2011
Ternero cruzado,Segunda hembra,"1,67","1,67","0,00",Eur / Kg. Vivo,,18-04-2011
Ternero del país,Macho,"1,47","1,47","0,00",Eur / Kg. Vivo,,18-04-2011
Ternero del país,Hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,18-04-2011
Bovino menor 12 meses,Especial macho,"3,65","3,65","0,00",Eur / Kg. Canal,,18-04-2011
Bovino menor 12 meses,Especial hembra  de 180 a 220 Kg.,"3,75","3,75","0,00",Eur / Kg. Canal,,18-04-2011
Bovino menor 12 meses,Extra macho,"3,59","3,59","0,00",Eur / Kg. Canal,,18-04-2011
Bovino menor 12 meses,Extra hembra   de 180 a 220 Kg.,"3,69","3,69","0,00",Eur / Kg. Canal,,18-04-2011
Bovino menor 12 meses,Primera macho ,"3,41","3,41","0,00",Eur / Kg. Canal,,18-04-2011
Bovino menor 12 meses,Primera hembra   de 180 a 220 Kg.,"3,60","3,60","0,00",Eur / Kg. Canal,,18-04-2011
Bovino menor 12 meses,Segunda macho,"3,12","3,12","0,00",Eur / Kg. Canal,,18-04-2011
Bovino menor 12 meses,Segunda hembra  de 180 a 220 Kg.,"3,51","3,51","0,00",Eur / Kg. Canal,,18-04-2011
Ternera mayor 12 meses,Especial menor 270 Kg,"3,64","3,64","0,00",Eur / Kg. Canal,,18-04-2011
Ternera mayor 12 meses,Especial mayor 270 Kg,"3,58","3,58","0,00",Eur / Kg. Canal,,18-04-2011
Ternera mayor 12 meses,Extra menor  270 Kg,"3,61","3,61","0,00",Eur / Kg. Canal,,18-04-2011
Ternera mayor 12 meses,Extra mayor 270 Kg,"3,52","3,52","0,00",Eur / Kg. Canal,,18-04-2011
Ternera mayor 12 meses,Primera menor 270 Kg,"3,52","3,52","0,00",Eur / Kg. Canal,,18-04-2011
Ternera mayor 12 meses,Primera mayor  270 Kg,"3,43","3,43","0,00",Eur / Kg. Canal,,18-04-2011
Ternera mayor 12 meses,Segunda menor 270 Kg,"3,34","3,34","0,00",Eur / Kg. Canal,,18-04-2011
Ternera mayor 12 meses,segunda mayor  270 Kg,"3,25","3,25","0,00",Eur / Kg. Canal,,18-04-2011
Añojo,Especial menor 350 Kg,"3,54","3,54","0,00",Eur / Kg. Canal,,18-04-2011
Añojo,Especial mayor 350 Kg,"3,48","3,48","0,00",Eur / Kg. Canal,,18-04-2011
Añojo,Extra menor 350 Kg,"3,48","3,48","0,00",Eur / Kg. Canal,,18-04-2011
Añojo,Extra mayor 350 Kg,"3,42","3,42","0,00",Eur / Kg. Canal,,18-04-2011
Añojo,Primera menor 350 Kg,"3,36","3,36","0,00",Eur / Kg. Canal,,18-04-2011
Añojo,Primera mayor 350 Kg,"3,26","3,26","0,00",Eur / Kg. Canal,,18-04-2011
Añojo,Segunda menor 350 Kg,"3,11","3,11","0,00",Eur / Kg. Canal,,18-04-2011
Añojo,Segunda mayor 350 Kg,"3,08","3,08","0,00",Eur / Kg. Canal,,18-04-2011
Erales,Extra,"2,61","2,61","0,00",Eur / Kg. Canal,,18-04-2011
Erales,Primera,"2,06","2,06","0,00",Eur / Kg. Canal,,18-04-2011
Erales,Segunda,"1,58","1,58","0,00",Eur / Kg. Canal,,18-04-2011
Novillos,Extra,"2,31","2,31","0,00",Eur / Kg. Canal,,18-04-2011
Novillos,Primera,"2,01","2,01","0,00",Eur / Kg. Canal,,18-04-2011
Novillos,Segunda,"1,53","1,53","0,00",Eur / Kg. Canal,,18-04-2011
Toro,Extra,"2,22","2,22","0,00",Eur / Kg. Canal,,18-04-2011
Toro,Primera,"1,86","1,86","0,00",Eur / Kg. Canal,,18-04-2011
Toro,Segunda,"1,38","1,38","0,00",Eur / Kg. Canal,,18-04-2011
Vaca,Extra,"2,83","2,83","0,00",Eur / Kg. Canal,,18-04-2011
Vaca,Primera,"2,58","2,58","0,00",Eur / Kg. Canal,,18-04-2011
Vaca,Segunda,"2,31","2,31","0,00",Eur / Kg. Canal,,18-04-2011
Vaca,Tercera,"2,04","2,04","0,00",Eur / Kg. Canal,,18-04-2011
Vaca,Fábrica,"1,74","1,74","0,00",Eur / Kg. Canal,,18-04-2011
Variedades,Jaerla,"0,00 / 0,00","0,00","0,00",Eur / Tm.,,18-04-2011
Variedades,Agria,"0,00 / 0,00","0,00","0,00",Eur / Tm.,,18-04-2011
Variedades,Asterix,"0,00 / 0,00","0,00","0,00",Eur / Tm.,,18-04-2011
Variedades,"Fabula, Marfona","0,00 / 0,00","0,00","0,00",Eur / Tm.,,18-04-2011
Variedades,Spunta,"0,00 / 0,00","0,00","0,00",Eur / Tm.,,18-04-2011
