Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"233,00","233,00","0,00",Eur / Tm.,,30-04-2012
Cereales,Trigo pienso,"230,00","230,00","0,00",Eur / Tm.,,30-04-2012
Cereales,Cebada,"228,00","228,00","0,00",Eur / Tm.,,30-04-2012
Cereales,Avena,"220,00","220,00","0,00",Eur / Tm.,,30-04-2012
Cereales,Centeno,"221,00","221,00","0,00",Eur / Tm.,,30-04-2012
Cereales,Maíz,"231,00","231,00","0,00",Eur / Tm.,,30-04-2012
Leguminosas,Garbanzo pedrosillano,"740,00","740,00","0,00",Eur / Tm.,,30-04-2012
Leguminosas,Lenteja de Salamanca,"1070,00","1070,00","0,00",Eur / Tm.,,30-04-2012
Leguminosas,Lenteja armuña D.O.,"1270,00","1270,00","0,00",Eur / Tm.,,30-04-2012
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,30-04-2012
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,30-04-2012
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,30-04-2012
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,30-04-2012
Forrajes,Paja paquete pequeño,"74,00","74,00","0,00",Eur / Tm.,,30-04-2012
Forrajes,Paja paquete grande,"71,00","71,00","0,00",Eur / Tm.,,30-04-2012
Lechazo,Extra,"4,35","4,45","0,10",Eur / Kg. Vivo,,30-04-2012
Lechazo,Hasta 11 Kg,"3,50","3,60","0,10",Eur / Kg. Vivo,,30-04-2012
Lechazo,"11,01 a 13 KG.","3,19","3,29","0,10",Eur / Kg. Vivo,,30-04-2012
Lechazo,"13,01 a 15 KG.","3,05","3,15","0,10",Eur / Kg. Vivo,,30-04-2012
Cordero,"15,01 a 19 KG.","2,80","2,80","0,00",Eur / Kg. Vivo,,30-04-2012
Cordero,"19,01 a 23 KG.","2,66","2,66","0,00",Eur / Kg. Vivo,,30-04-2012
Cordero,"23,01 a 25,49 KG.","2,65","2,65","0,00",Eur / Kg. Vivo,,30-04-2012
Cordero,"25,5 a 28 KG.","2,55","2,55","0,00",Eur / Kg. Vivo,,30-04-2012
Cordero,"28,01 a 34 KG.","2,25","2,25","0,00",Eur / Kg. Vivo,,30-04-2012
Oveja,Sacrificio,"12,00 / 25,00","12,00 / 25,00","0,00",Eur / Unidad,,30-04-2012
Porcino blanco,Selecto,"1,30 / 1,31","1,30 / 1,31","0,00",Eur / Kg. Vivo,,30-04-2012
Porcino blanco,Normal,"1,29 / 1,30","1,29 / 1,30","0,00",Eur / Kg. Vivo,,30-04-2012
Oveja,Vida,"49,00 / 61,00","49,00 / 61,00","0,00",Eur / Unidad,,30-04-2012
Porcino blanco,Graso,"1,25 / 1,26","1,25 / 1,26","0,00",Eur / Kg. Vivo,,30-04-2012
Porcino blanco,Cerdas,"0,73 / 0,76","0,75 / 0,78","0,02",Eur / Kg. Vivo,,30-04-2012
Lechón,Selecto,"56,00","56,00","0,00",Eur / Unidad,,30-04-2012
Tostón, 4 A 6 Kg,"20,00","20,00","0,00",Eur / Unidad,,30-04-2012
Tostón,"6,01 A 8 Kg","22,00","22,00","0,00",Eur / Unidad,,30-04-2012
