Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"220,00","222,00","2,00",Eur / Tm.,,09-06-2008
Cereales,Trigo pienso,"208,00","210,00","2,00",Eur / Tm.,,09-06-2008
Cereales,Cebada,"183,00","190,00","7,00",Eur / Tm.,,09-06-2008
Cereales,Avena,"200,00","200,00","0,00",Eur / Tm.,,09-06-2008
Cereales,Centeno,"0,00","0,00","0,00",Eur / Tm.,,09-06-2008
Cereales,Maíz,"215,00","219,00","4,00",Eur / Tm.,,09-06-2008
Leguminosas,Garbanzo pedrosillano,"550,00","550,00","0,00",Eur / Tm.,,09-06-2008
Leguminosas,Lenteja de Salamanca,"860,00","860,00","0,00",Eur / Tm.,,09-06-2008
Leguminosas,Lenteja armuña D.O.,"990,00","990,00","0,00",Eur / Tm.,,09-06-2008
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,09-06-2008
Forrajes,Forrajes (Avena),"0,00","95,00","95,00",Eur / Tm.,,09-06-2008
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,09-06-2008
Forrajes,Veza henificada,"0,00","125,00","125,00",Eur / Tm.,,09-06-2008
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,09-06-2008
Forrajes,Paja paquete grande,"36,00","36,00","0,00",Eur / Tm.,,09-06-2008
Lechazo,Hasta 11 Kg,"3,65","3,65","0,00",Eur / Kg. Vivo,,09-06-2008
Lechazo,"11,01 a 13 KG.","3,50","3,50","0,00",Eur / Kg. Vivo,,09-06-2008
Lechazo,"13,01 a 15 KG.","2,35","2,35","0,00",Eur / Kg. Vivo,,09-06-2008
Cordero,"15,01 a 19 KG.","2,00","2,00","0,00",Eur / Kg. Vivo,,09-06-2008
Cordero,"19,01 a 23 KG.","1,90","1,90","0,00",Eur / Kg. Vivo,,09-06-2008
Cordero,"23,01 a 25,49 KG.","1,85","1,85","0,00",Eur / Kg. Vivo,,09-06-2008
Cordero,"25,5 a 28 KG.","1,75","1,75","0,00",Eur / Kg. Vivo,,09-06-2008
Cordero,"28,01 a 34 KG.","1,70","1,70","0,00",Eur / Kg. Vivo,,09-06-2008
Oveja,Sacrificio,"3,00 / 6,00","3,00 / 6,00","0,00",Eur / Unidad,,09-06-2008
Porcino blanco,Selecto,"1,24 / 1,25","1,28 / 1,29","0,04",Eur / Kg. Vivo,,09-06-2008
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,09-06-2008
Porcino blanco,Normal,"1,23 / 1,24","1,27 / 1,28","0,04",Eur / Kg. Vivo,,09-06-2008
Porcino blanco,Graso,"1,21 / 1,22","1,25 / 1,26","0,04",Eur / Kg. Vivo,,09-06-2008
Porcino blanco,Cerdas,"0,55 / 0,58","0,56 / 0,59","0,01",Eur / Kg. Vivo,,09-06-2008
Lechón,Selecto,"31,00","31,00","0,00",Eur / Unidad,,09-06-2008
Tostón, 4 A 6 Kg,"10,00","10,00","0,00",Eur / Unidad,,09-06-2008
Tostón,"6,01 A 8 Kg","14,00","14,00","0,00",Eur / Unidad,,09-06-2008
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,09-06-2008
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,09-06-2008
Porcino Ibérico,Pienso 150 Kg,"1,05 / 1,11","1,06 / 1,12","0,01",Eur / Kg. Vivo,,09-06-2008
Porcino Ibérico,Pienso 150 Kg extensivo,"1,11 / 1,17","1,12 / 1,18","0,01",Eur / Kg. Vivo,,09-06-2008
Porcino Ibérico,Lechones Hasta 23 Kg,"0,79 / 0,91","0,79 / 0,91","0,00",Eur / Kg. Vivo,,09-06-2008
Porcino Ibérico,Marranos 30 - 60 Kg,"0,84 / 0,96","0,84 / 0,96","0,00",Eur / Kg. Vivo,,09-06-2008
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,09-06-2008
Porcino Ibérico,Tostones 5 - 7 Kg,"7,00 / 9,00","7,00 / 9,00","0,00",Eur / Kg. Vivo,,09-06-2008
