Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"251,00","249,00","-2,00",Eur / Tm.,,16-05-2011
Cereales,Trigo pienso,"246,00","244,00","-2,00",Eur / Tm.,,16-05-2011
Cereales,Cebada,"223,00","221,00","-2,00",Eur / Tm.,,16-05-2011
Cereales,Avena,"226,00","224,00","-2,00",Eur / Tm.,,16-05-2011
Cereales,Centeno,"218,00","216,00","-2,00",Eur / Tm.,,16-05-2011
Cereales,Maíz,"250,00","248,00","-2,00",Eur / Tm.,,16-05-2011
Leguminosas,Garbanzo pedrosillano,"500,00","500,00","0,00",Eur / Tm.,,16-05-2011
Leguminosas,Lenteja de Salamanca,"1200,00","1200,00","0,00",Eur / Tm.,,16-05-2011
Leguminosas,Lenteja armuña D.O.,"1400,00","1400,00","0,00",Eur / Tm.,,16-05-2011
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,16-05-2011
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,16-05-2011
Forrajes,Alfalfa empacada,"0,00","135,00","135,00",Eur / Tm.,,16-05-2011
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,16-05-2011
Forrajes,Paja paquete pequeño,"46,00","46,00","0,00",Eur / Tm.,,16-05-2011
Forrajes,Paja paquete grande,"43,00","43,00","0,00",Eur / Tm.,,16-05-2011
Lechazo,Extra,"4,50","4,40","-0,10",Eur / Kg. Vivo,,16-05-2011
Lechazo,Hasta 11 Kg,"3,75","3,65","-0,10",Eur / Kg. Vivo,,16-05-2011
Lechazo,"11,01 a 13 KG.","3,54","3,44","-0,10",Eur / Kg. Vivo,,16-05-2011
Lechazo,"13,01 a 15 KG.","3,10","3,00","-0,10",Eur / Kg. Vivo,,16-05-2011
Cordero,"15,01 a 19 KG.","2,73","2,73","0,00",Eur / Kg. Vivo,,16-05-2011
Cordero,"19,01 a 23 KG.","2,41","2,41","0,00",Eur / Kg. Vivo,,16-05-2011
Cordero,"23,01 a 25,49 KG.","2,41","2,41","0,00",Eur / Kg. Vivo,,16-05-2011
Cordero,"25,5 a 28 KG.","2,31","2,31","0,00",Eur / Kg. Vivo,,16-05-2011
Cordero,"28,01 a 34 KG.","2,11","2,11","0,00",Eur / Kg. Vivo,,16-05-2011
Oveja,Sacrificio,"8,00 / 25,00","8,00 / 25,00","0,00",Eur / Unidad,,16-05-2011
Porcino blanco,Selecto,"1,30 / 1,31","1,30 / 1,31","0,00",Eur / Kg. Vivo,,16-05-2011
Porcino blanco,Normal,"1,29 / 1,30","1,29 / 1,30","0,00",Eur / Kg. Vivo,,16-05-2011
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,16-05-2011
Porcino blanco,Graso,"1,28 / 1,29","1,28 / 1,29","0,00",Eur / Kg. Vivo,,16-05-2011
Porcino blanco,Cerdas,"0,64 / 0,67","0,62 / 0,65","-0,02",Eur / Kg. Vivo,,16-05-2011
Lechón,Selecto,"42,00","41,00","-1,00",Eur / Unidad,,16-05-2011
