Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"224,00","227,00","3,00",Eur / Tm.,,26-03-2012
Cereales,Trigo pienso,"220,00","223,00","3,00",Eur / Tm.,,26-03-2012
Cereales,Cebada,"219,00","222,00","3,00",Eur / Tm.,,26-03-2012
Cereales,Avena,"209,00","212,00","3,00",Eur / Tm.,,26-03-2012
Cereales,Centeno,"209,00","213,00","4,00",Eur / Tm.,,26-03-2012
Cereales,Maíz,"222,00","225,00","3,00",Eur / Tm.,,26-03-2012
Leguminosas,Garbanzo pedrosillano,"740,00","740,00","0,00",Eur / Tm.,,26-03-2012
Leguminosas,Lenteja de Salamanca,"1070,00","1070,00","0,00",Eur / Tm.,,26-03-2012
Leguminosas,Lenteja armuña D.O.,"1270,00","1270,00","0,00",Eur / Tm.,,26-03-2012
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,26-03-2012
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,26-03-2012
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,26-03-2012
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,26-03-2012
Forrajes,Paja paquete pequeño,"60,00","63,00","3,00",Eur / Tm.,,26-03-2012
Forrajes,Paja paquete grande,"57,00","60,00","3,00",Eur / Tm.,,26-03-2012
Lechazo,Extra,"4,25","4,35","0,10",Eur / Kg. Vivo,,26-03-2012
Lechazo,Hasta 11 Kg,"3,40","3,50","0,10",Eur / Kg. Vivo,,26-03-2012
Lechazo,"11,01 a 13 KG.","3,09","3,19","0,10",Eur / Kg. Vivo,,26-03-2012
Lechazo,"13,01 a 15 KG.","2,95","3,05","0,10",Eur / Kg. Vivo,,26-03-2012
Cordero,"15,01 a 19 KG.","2,90","2,90","0,00",Eur / Kg. Vivo,,26-03-2012
Cordero,"19,01 a 23 KG.","2,76","2,76","0,00",Eur / Kg. Vivo,,26-03-2012
Cordero,"23,01 a 25,49 KG.","2,75","2,75","0,00",Eur / Kg. Vivo,,26-03-2012
Cordero,"25,5 a 28 KG.","2,65","2,65","0,00",Eur / Kg. Vivo,,26-03-2012
Cordero,"28,01 a 34 KG.","2,35","2,35","0,00",Eur / Kg. Vivo,,26-03-2012
Oveja,Sacrificio,"13,00 / 30,00","13,00 / 30,00","0,00",Eur / Unidad,,26-03-2012
Porcino blanco,Selecto,"1,30 / 1,31","1,30 / 1,31","0,00",Eur / Kg. Vivo,,26-03-2012
Porcino blanco,Normal,"1,29 / 1,30","1,29 / 1,30","0,00",Eur / Kg. Vivo,,26-03-2012
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,26-03-2012
Porcino blanco,Graso,"1,25 / 1,26","1,25 / 1,26","0,00",Eur / Kg. Vivo,,26-03-2012
Porcino blanco,Cerdas,"0,71 / 0,74","0,71 / 0,74","0,00",Eur / Kg. Vivo,,26-03-2012
Lechón,Selecto,"56,00","56,00","0,00",Eur / Unidad,,26-03-2012
Tostón, 4 A 6 Kg,"22,00","22,00","0,00",Eur / Unidad,,26-03-2012
Tostón,"6,01 A 8 Kg","24,00","24,00","0,00",Eur / Unidad,,26-03-2012
Porcino Ibérico,Bellota 160-170 Kg,"1,68 / 1,88","1,68 / 1,88","0,00",Eur / Kg. Vivo,,26-03-2012
Porcino Ibérico,Recebo 160-170 Kg,"1,42 / 1,68","1,42 / 1,68","0,00",Eur / Kg. Vivo,,26-03-2012
