Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"176,00","174,00","-2,00",Eur / Tm.,,22-09-2008
Cereales,Trigo pienso,"168,00","166,00","-2,00",Eur / Tm.,,22-09-2008
Cereales,Cebada,"159,00","161,00","2,00",Eur / Tm.,,22-09-2008
Cereales,Avena,"164,00","164,00","0,00",Eur / Tm.,,22-09-2008
Cereales,Centeno,"164,00","164,00","0,00",Eur / Tm.,,22-09-2008
Cereales,Maíz,"195,00","195,00","0,00",Eur / Tm.,,22-09-2008
Leguminosas,Garbanzo pedrosillano,"540,00","600,00","60,00",Eur / Tm.,,22-09-2008
Leguminosas,Lenteja de Salamanca,"870,00","870,00","0,00",Eur / Tm.,,22-09-2008
Leguminosas,Lenteja armuña D.O.,"1050,00","1050,00","0,00",Eur / Tm.,,22-09-2008
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,22-09-2008
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,22-09-2008
Forrajes,Alfalfa empacada,"181,00","181,00","0,00",Eur / Tm.,,22-09-2008
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,22-09-2008
Forrajes,Paja paquete pequeño,"18,00","18,00","0,00",Eur / Tm.,,22-09-2008
Forrajes,Paja paquete grande,"15,00","15,00","0,00",Eur / Tm.,,22-09-2008
Lechazo,Hasta 11 Kg,"5,55","5,40","-0,15",Eur / Kg. Vivo,,22-09-2008
Lechazo,"11,01 a 13 KG.","5,00","4,85","-0,15",Eur / Kg. Vivo,,22-09-2008
Lechazo,"13,01 a 15 KG.","3,50","3,35","-0,15",Eur / Kg. Vivo,,22-09-2008
Cordero,"15,01 a 19 KG.","2,80","2,80","0,00",Eur / Kg. Vivo,,22-09-2008
Cordero,"19,01 a 23 KG.","2,60","2,70","0,10",Eur / Kg. Vivo,,22-09-2008
Cordero,"23,01 a 25,49 KG.","2,55","2,65","0,10",Eur / Kg. Vivo,,22-09-2008
Cordero,"25,5 a 28 KG.","2,25","2,35","0,10",Eur / Kg. Vivo,,22-09-2008
Cordero,"28,01 a 34 KG.","2,10","2,10","0,00",Eur / Kg. Vivo,,22-09-2008
Oveja,Sacrificio,"2,00 / 5,00","2,00 / 5,00","0,00",Eur / Unidad,,22-09-2008
Porcino blanco,Selecto,"1,21 / 1,22","1,20 / 1,21","-0,01",Eur / Kg. Vivo,,22-09-2008
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,22-09-2008
Porcino blanco,Normal,"1,20 / 1,21","1,19 / 1,20","-0,01",Eur / Kg. Vivo,,22-09-2008
Porcino blanco,Graso,"1,17 / 1,18","1,23 / 1,24","0,06",Eur / Kg. Vivo,,22-09-2008
Porcino blanco,Cerdas,"0,71 / 0,74","0,71 / 0,74","0,00",Eur / Kg. Vivo,,22-09-2008
Lechón,Selecto,"38,00","39,00","1,00",Eur / Unidad,,22-09-2008
Tostón, 4 A 6 Kg,"17,00","17,00","0,00",Eur / Unidad,,22-09-2008
Tostón,"6,01 A 8 Kg","20,00","20,00","0,00",Eur / Unidad,,22-09-2008
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,22-09-2008
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,22-09-2008
Porcino Ibérico,Pienso 150 Kg,"1,28 / 1,34","1,29 / 1,35","0,01",Eur / Kg. Vivo,,22-09-2008
Porcino Ibérico,Pienso 150 Kg extensivo,"1,34 / 1,40","1,35 / 1,41","0,01",Eur / Kg. Vivo,,22-09-2008
Porcino Ibérico,Lechones Hasta 23 Kg,"1,53 / 1,65","1,68 / 1,80","0,15",Eur / Kg. Vivo,,22-09-2008
Porcino Ibérico,Marranos 30 - 60 Kg,"1,30 / 1,42","1,30 / 1,42","0,00",Eur / Kg. Vivo,,22-09-2008
Porcino Ibérico,Primales,"1,55 / 1,75","1,55 / 1,75","0,00",Eur / Kg. Vivo,,22-09-2008
Porcino Ibérico,Tostones 5 - 7 Kg,"15,00 / 18,00","15,00 / 18,00","0,00",Eur / Kg. Vivo,,22-09-2008
Ternero cruzado,Extra macho,"2,05","2,08","0,03",Eur / Kg. Vivo,,22-09-2008
Ternero cruzado,Extra hembra,"1,89","1,92","0,03",Eur / Kg. Vivo,,22-09-2008
Ternero cruzado,Primera macho,"1,89","1,92","0,03",Eur / Kg. Vivo,,22-09-2008
Porcino Ibérico,Reproductoras,"150,00 / 210,00","150,00 / 210,00","0,00",Eur / Kg. Vivo,,22-09-2008
Ternero cruzado,Primera hembra,"1,80","1,83","0,03",Eur / Kg. Vivo,,22-09-2008
Ternero cruzado,Segunda macho,"1,50","1,53","0,03",Eur / Kg. Vivo,,22-09-2008
Ternero cruzado,Segunda hembra,"1,42","1,45","0,03",Eur / Kg. Vivo,,22-09-2008
Ternero del país,Macho,"0,98","1,01","0,03",Eur / Kg. Vivo,,22-09-2008
Ternero del país,Hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,22-09-2008
Bovino menor 12 meses,Especial macho,"3,44","3,44","0,00",Eur / Kg. Canal,,22-09-2008
Bovino menor 12 meses,Especial hembra  de 180 a 220 Kg.,"3,63","3,66","0,03",Eur / Kg. Canal,,22-09-2008
Bovino menor 12 meses,Extra macho,"3,38","3,38","0,00",Eur / Kg. Canal,,22-09-2008
Bovino menor 12 meses,Extra hembra   de 180 a 220 Kg.,"3,57","3,60","0,03",Eur / Kg. Canal,,22-09-2008
Bovino menor 12 meses,Primera macho ,"3,14","3,14","0,00",Eur / Kg. Canal,,22-09-2008
Bovino menor 12 meses,Primera hembra   de 180 a 220 Kg.,"3,48","3,51","0,03",Eur / Kg. Canal,,22-09-2008
Bovino menor 12 meses,Segunda macho,"2,91","2,91","0,00",Eur / Kg. Canal,,22-09-2008
Bovino menor 12 meses,Segunda hembra  de 180 a 220 Kg.,"3,39","3,42","0,03",Eur / Kg. Canal,,22-09-2008
Ternera mayor 12 meses,Especial menor 270 Kg,"3,43","3,46","0,03",Eur / Kg. Canal,,22-09-2008
Ternera mayor 12 meses,Especial mayor 270 Kg,"3,25","3,31","0,06",Eur / Kg. Canal,,22-09-2008
Ternera mayor 12 meses,Extra menor  270 Kg,"3,40","3,43","0,03",Eur / Kg. Canal,,22-09-2008
Ternera mayor 12 meses,Extra mayor 270 Kg,"3,19","3,25","0,06",Eur / Kg. Canal,,22-09-2008
