Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"176,00","176,00","0,00",Eur / Tm.,,19-03-2007
Cereales,Trigo pienso,"171,00","171,00","0,00",Eur / Tm.,,19-03-2007
Cereales,Cebada,"155,00","155,00","0,00",Eur / Tm.,,19-03-2007
Cereales,Avena,"138,00","138,00","0,00",Eur / Tm.,,19-03-2007
Cereales,Centeno,"155,00","155,00","0,00",Eur / Tm.,,19-03-2007
Cereales,Maíz,"174,00","174,00","0,00",Eur / Tm.,,19-03-2007
Leguminosas,Garbanzo pedrosillano,"700,00","700,00","0,00",Eur / Tm.,,19-03-2007
Leguminosas,Lenteja de Salamanca,"1230,00","1230,00","0,00",Eur / Tm.,,19-03-2007
Leguminosas,Lenteja armuña D.O.,"1310,00","1310,00","0,00",Eur / Tm.,,19-03-2007
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,19-03-2007
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,19-03-2007
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,19-03-2007
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,19-03-2007
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,19-03-2007
Forrajes,Paja paquete grande,"41,00","40,00","-1,00",Eur / Tm.,,19-03-2007
Lechazo,Hasta 11 Kg,"3,00","3,00","0,00",Eur / Kg. Vivo,,19-03-2007
Lechazo,"11,01 a 13 KG.","2,90","2,90","0,00",Eur / Kg. Vivo,,19-03-2007
Lechazo,"13,01 a 15 KG.","2,60","2,60","0,00",Eur / Kg. Vivo,,19-03-2007
Cordero,"15,01 a 19 KG.","2,50","2,55","0,05",Eur / Kg. Vivo,,19-03-2007
Cordero,"19,01 a 23 KG.","2,30","2,35","0,05",Eur / Kg. Vivo,,19-03-2007
Cordero,"23,01 a 25,49 KG.","2,15","2,20","0,05",Eur / Kg. Vivo,,19-03-2007
Cordero,"25,5 a 28 KG.","2,10","2,10","0,00",Eur / Kg. Vivo,,19-03-2007
Cordero,"28,01 a 34 KG.","1,95","1,95","0,00",Eur / Kg. Vivo,,19-03-2007
Oveja,Sacrificio,"3,00 / 6,00","3,00 / 6,00","0,00",Eur / Unidad,,19-03-2007
Porcino blanco,Selecto,"1,10 / 1,11","1,08 / 1,09","-0,02",Eur / Kg. Vivo,,19-03-2007
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,19-03-2007
Porcino blanco,Normal,"1,09 / 1,10","1,07 / 1,08","-0,02",Eur / Kg. Vivo,,19-03-2007
Porcino blanco,Graso,"1,15 / 1,16","1,13 / 1,14","-0,02",Eur / Kg. Vivo,,19-03-2007
Porcino blanco,Cerdas,"0,60 / 0,63","0,58 / 0,61","-0,02",Eur / Kg. Vivo,,19-03-2007
Lechón,Selecto,"50,00","48,00","-2,00",Eur / Unidad,,19-03-2007
Tostón, 4 A 6 Kg,"24,00","23,50","-0,50",Eur / Unidad,,19-03-2007
Tostón,"6,01 A 8 Kg","27,00","26,50","-0,50",Eur / Unidad,,19-03-2007
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,19-03-2007
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,19-03-2007
Porcino Ibérico,Pienso 150 Kg,"1,71 / 1,77","1,69 / 1,75","-0,02",Eur / Kg. Vivo,,19-03-2007
Porcino Ibérico,Pienso 150 Kg extensivo,"1,77 / 1,83","1,75 / 1,81","-0,02",Eur / Kg. Vivo,,19-03-2007
Porcino Ibérico,Lechones Hasta 23 Kg,"3,79 / 3,91","3,79 / 3,91","0,00",Eur / Kg. Vivo,,19-03-2007
Porcino Ibérico,Marranos 30 - 60 Kg,"2,57 / 2,69","2,57 / 2,69","0,00",Eur / Kg. Vivo,,19-03-2007
Porcino Ibérico,Primales,"2,35 / 2,47","2,35 / 2,47","0,00",Eur / Kg. Vivo,,19-03-2007
Porcino Ibérico,Tostones 5 - 7 Kg,"30,00 / 40,00","30,00 / 40,00","0,00",Eur / Kg. Vivo,,19-03-2007
