Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"208,00","208,00","0,00",Eur / Tm.,,01-08-2011
Cereales,Cebada,"190,00","196,00","6,00",Eur / Tm.,,01-08-2011
Cereales,Trigo pienso,"199,00","202,00","3,00",Eur / Tm.,,01-08-2011
Cereales,Avena,"178,00","181,00","3,00",Eur / Tm.,,01-08-2011
Cereales,Centeno,"181,00","186,00","5,00",Eur / Tm.,,01-08-2011
Cereales,Maíz,"264,00","266,00","2,00",Eur / Tm.,,01-08-2011
Leguminosas,Garbanzo pedrosillano,"500,00","500,00","0,00",Eur / Tm.,,01-08-2011
Leguminosas,Lenteja de Salamanca,"1200,00","1200,00","0,00",Eur / Tm.,,01-08-2011
Leguminosas,Lenteja armuña D.O.,"1400,00","1400,00","0,00",Eur / Tm.,,01-08-2011
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,01-08-2011
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,01-08-2011
Forrajes,Alfalfa empacada,"145,00","150,00","5,00",Eur / Tm.,,01-08-2011
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,01-08-2011
Forrajes,Paja paquete pequeño,"30,00","30,00","0,00",Eur / Tm.,,01-08-2011
Forrajes,Paja paquete grande,"27,00","27,00","0,00",Eur / Tm.,,01-08-2011
Lechazo,Extra,"5,95","6,05","0,10",Eur / Kg. Vivo,,01-08-2011
Lechazo,Hasta 11 Kg,"5,20","5,30","0,10",Eur / Kg. Vivo,,01-08-2011
Lechazo,"11,01 a 13 KG.","4,99","5,09","0,10",Eur / Kg. Vivo,,01-08-2011
Lechazo,"13,01 a 15 KG.","4,30","4,40","0,10",Eur / Kg. Vivo,,01-08-2011
Cordero,"15,01 a 19 KG.","3,08","3,18","0,10",Eur / Kg. Vivo,,01-08-2011
Cordero,"19,01 a 23 KG.","2,76","2,86","0,10",Eur / Kg. Vivo,,01-08-2011
Cordero,"23,01 a 25,49 KG.","2,51","2,61","0,10",Eur / Kg. Vivo,,01-08-2011
Cordero,"25,5 a 28 KG.","2,41","2,51","0,10",Eur / Kg. Vivo,,01-08-2011
Cordero,"28,01 a 34 KG.","2,21","2,31","0,10",Eur / Kg. Vivo,,01-08-2011
Porcino blanco,Selecto,"1,28 / 1,29","1,28 / 1,29","0,00",Eur / Kg. Vivo,,01-08-2011
Oveja,Sacrificio,"8,00 / 25,00","8,00 / 25,00","0,00",Eur / Unidad,,01-08-2011
Porcino blanco,Normal,"1,27 / 1,28","1,27 / 1,28","0,00",Eur / Kg. Vivo,,01-08-2011
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,01-08-2011
Porcino blanco,Graso,"1,26 / 1,27","1,26 / 1,27","0,00",Eur / Kg. Vivo,,01-08-2011
Porcino blanco,Cerdas,"0,58 / 0,61","0,57 / 0,60","-0,01",Eur / Kg. Vivo,,01-08-2011
Lechón,Selecto,"32,00","30,00","-2,00",Eur / Unidad,,01-08-2011
Tostón, 4 A 6 Kg,"19,00","19,00","0,00",Eur / Unidad,,01-08-2011
Tostón,"6,01 A 8 Kg","21,00","21,00","0,00",Eur / Unidad,,01-08-2011
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,01-08-2011
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,01-08-2011
Porcino Ibérico,Pienso 150 Kg,"1,41 / 1,47","1,41 / 1,47","0,00",Eur / Kg. Vivo,,01-08-2011
Porcino Ibérico,Pienso 150 Kg extensivo,"1,47 / 1,53","1,47 / 1,53","0,00",Eur / Kg. Vivo,,01-08-2011
Porcino Ibérico,Lechones Hasta 23 Kg,"2,12 / 2,24","2,12 / 2,24","0,00",Eur / Kg. Vivo,,01-08-2011
Porcino Ibérico,Marranos 30 - 60 Kg,"1,76 / 1,86","1,76 / 1,86","0,00",Eur / Kg. Vivo,,01-08-2011
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,01-08-2011
Porcino Ibérico,Tostones 5 - 7 Kg,"18,00 / 20,00","18,00 / 20,00","0,00",Eur / Kg. Vivo,,01-08-2011
Ternero cruzado,Extra macho,"2,51","2,48","-0,03",Eur / Kg. Vivo,,01-08-2011
Ternero cruzado,Extra hembra,"2,05","2,02","-0,03",Eur / Kg. Vivo,,01-08-2011
Ternero cruzado,Primera macho,"2,35","2,32","-0,03",Eur / Kg. Vivo,,01-08-2011
Porcino Ibérico,Reproductoras,"160,00 / 215,00","160,00 / 215,00","0,00",Eur / Kg. Vivo,,01-08-2011
