Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"206,00","205,00","-1,00",Eur / Tm.,,19-12-2011
Cereales,Trigo pienso,"201,00","200,00","-1,00",Eur / Tm.,,19-12-2011
Cereales,Cebada,"202,00","200,00","-2,00",Eur / Tm.,,19-12-2011
Cereales,Avena,"182,00","182,00","0,00",Eur / Tm.,,19-12-2011
Cereales,Centeno,"185,00","185,00","0,00",Eur / Tm.,,19-12-2011
Cereales,Maíz,"201,00","200,00","-1,00",Eur / Tm.,,19-12-2011
Leguminosas,Garbanzo pedrosillano,"770,00","770,00","0,00",Eur / Tm.,,19-12-2011
Leguminosas,Lenteja de Salamanca,"1100,00","1100,00","0,00",Eur / Tm.,,19-12-2011
Leguminosas,Lenteja armuña D.O.,"1300,00","1300,00","0,00",Eur / Tm.,,19-12-2011
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,19-12-2011
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,19-12-2011
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,19-12-2011
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,19-12-2011
Forrajes,Paja paquete pequeño,"30,00","33,00","3,00",Eur / Tm.,,19-12-2011
Forrajes,Paja paquete grande,"27,00","30,00","3,00",Eur / Tm.,,19-12-2011
Lechazo,Extra,"5,95","6,35","0,40",Eur / Kg. Vivo,,19-12-2011
Lechazo,Hasta 11 Kg,"5,20","5,60","0,40",Eur / Kg. Vivo,,19-12-2011
Lechazo,"11,01 a 13 KG.","4,89","5,29","0,40",Eur / Kg. Vivo,,19-12-2011
Lechazo,"13,01 a 15 KG.","4,20","4,60","0,40",Eur / Kg. Vivo,,19-12-2011
Cordero,"15,01 a 19 KG.","3,93","3,93","0,00",Eur / Kg. Vivo,,19-12-2011
Cordero,"19,01 a 23 KG.","3,51","3,51","0,00",Eur / Kg. Vivo,,19-12-2011
Cordero,"23,01 a 25,49 KG.","3,40","3,40","0,00",Eur / Kg. Vivo,,19-12-2011
Cordero,"25,5 a 28 KG.","3,30","3,30","0,00",Eur / Kg. Vivo,,19-12-2011
Cordero,"28,01 a 34 KG.","3,00","3,00","0,00",Eur / Kg. Vivo,,19-12-2011
Oveja,Sacrificio,"13,00 / 35,00","13,00 / 35,00","0,00",Eur / Unidad,,19-12-2011
Porcino blanco,Selecto,"1,18 / 1,19","1,17 / 1,18","-0,01",Eur / Kg. Vivo,,19-12-2011
Porcino blanco,Normal,"1,17 / 1,18","1,16 / 1,17","-0,01",Eur / Kg. Vivo,,19-12-2011
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,19-12-2011
Porcino blanco,Graso,"1,16 / 1,17","1,15 / 1,16","-0,01",Eur / Kg. Vivo,,19-12-2011
Porcino blanco,Cerdas,"0,66 / 0,69","0,66 / 0,69","0,00",Eur / Kg. Vivo,,19-12-2011
Lechón,Selecto,"46,00","47,00","1,00",Eur / Unidad,,19-12-2011
Tostón, 4 A 6 Kg,"27,00","32,00","5,00",Eur / Unidad,,19-12-2011
Tostón,"6,01 A 8 Kg","29,00","34,00","5,00",Eur / Unidad,,19-12-2011
Porcino Ibérico,Bellota 160-170 Kg,"1,75 / 1,95","1,74 / 1,94","-0,01",Eur / Kg. Vivo,,19-12-2011
Porcino Ibérico,Recebo 160-170 Kg,"1,49 / 1,75","1,48 / 1,74","-0,01",Eur / Kg. Vivo,,19-12-2011
Porcino Ibérico,Pienso 150 Kg,"1,36 / 1,42","1,34 / 1,40","-0,02",Eur / Kg. Vivo,,19-12-2011
Porcino Ibérico,Pienso 150 Kg extensivo,"1,42 / 1,48","1,40 / 1,46","-0,02",Eur / Kg. Vivo,,19-12-2011
Porcino Ibérico,Lechones Hasta 23 Kg,"2,06 / 2,18","2,13 / 2,25","0,07",Eur / Kg. Vivo,,19-12-2011
Porcino Ibérico,Marranos 30 - 60 Kg,"1,48 / 1,58","0,00 / 0,00","-1,48",Eur / Kg. Vivo,,19-12-2011
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,19-12-2011
Porcino Ibérico,Tostones 5 - 7 Kg,"23,00 / 25,00","28,00 / 30,00","5,00",Eur / Kg. Vivo,,19-12-2011
Ternero cruzado,Extra macho,"2,60","2,66","0,06",Eur / Kg. Vivo,,19-12-2011
Ternero cruzado,Extra hembra,"1,96","2,02","0,06",Eur / Kg. Vivo,,19-12-2011
Porcino Ibérico,Reproductoras,"140,00 / 195,00","140,00 / 195,00","0,00",Eur / Kg. Vivo,,19-12-2011
Ternero cruzado,Primera macho,"2,44","2,50","0,06",Eur / Kg. Vivo,,19-12-2011
Ternero cruzado,Primera hembra,"1,87","1,93","0,06",Eur / Kg. Vivo,,19-12-2011
Ternero cruzado,Segunda macho,"2,02","2,08","0,06",Eur / Kg. Vivo,,19-12-2011
Ternero cruzado,Segunda hembra,"1,49","1,55","0,06",Eur / Kg. Vivo,,19-12-2011
Ternero del país,Macho,"1,50","1,56","0,06",Eur / Kg. Vivo,,19-12-2011
Ternero del país,Hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,19-12-2011
Bovino menor 12 meses,Especial macho,"4,16","4,19","0,03",Eur / Kg. Canal,,19-12-2011
Bovino menor 12 meses,Especial hembra  de 180 a 220 Kg.,"4,17","4,20","0,03",Eur / Kg. Canal,,19-12-2011
Bovino menor 12 meses,Extra macho,"4,10","4,13","0,03",Eur / Kg. Canal,,19-12-2011
Bovino menor 12 meses,Extra hembra   de 180 a 220 Kg.,"4,11","4,14","0,03",Eur / Kg. Canal,,19-12-2011
Bovino menor 12 meses,Primera macho ,"3,92","3,95","0,03",Eur / Kg. Canal,,19-12-2011
Bovino menor 12 meses,Primera hembra   de 180 a 220 Kg.,"4,02","4,05","0,03",Eur / Kg. Canal,,19-12-2011
Bovino menor 12 meses,Segunda macho,"3,63","3,66","0,03",Eur / Kg. Canal,,19-12-2011
Bovino menor 12 meses,Segunda hembra  de 180 a 220 Kg.,"3,93","3,96","0,03",Eur / Kg. Canal,,19-12-2011
Ternera mayor 12 meses,Especial menor 270 Kg,"4,06","4,09","0,03",Eur / Kg. Canal,,19-12-2011
Ternera mayor 12 meses,Especial mayor 270 Kg,"4,00","4,03","0,03",Eur / Kg. Canal,,19-12-2011
Ternera mayor 12 meses,Extra menor  270 Kg,"4,03","4,06","0,03",Eur / Kg. Canal,,19-12-2011
Ternera mayor 12 meses,Extra mayor 270 Kg,"3,94","3,97","0,03",Eur / Kg. Canal,,19-12-2011
Ternera mayor 12 meses,Primera menor 270 Kg,"3,94","3,97","0,03",Eur / Kg. Canal,,19-12-2011
Ternera mayor 12 meses,Primera mayor  270 Kg,"3,85","3,88","0,03",Eur / Kg. Canal,,19-12-2011
Ternera mayor 12 meses,Segunda menor 270 Kg,"3,76","3,79","0,03",Eur / Kg. Canal,,19-12-2011
Ternera mayor 12 meses,segunda mayor  270 Kg,"3,67","3,70","0,03",Eur / Kg. Canal,,19-12-2011
Añojo,Especial menor 350 Kg,"4,05","4,08","0,03",Eur / Kg. Canal,,19-12-2011
Añojo,Especial mayor 350 Kg,"3,99","4,02","0,03",Eur / Kg. Canal,,19-12-2011
Añojo,Extra menor 350 Kg,"3,99","4,02","0,03",Eur / Kg. Canal,,19-12-2011
Añojo,Extra mayor 350 Kg,"3,93","3,96","0,03",Eur / Kg. Canal,,19-12-2011
Añojo,Primera menor 350 Kg,"3,87","3,90","0,03",Eur / Kg. Canal,,19-12-2011
Añojo,Primera mayor 350 Kg,"3,77","3,80","0,03",Eur / Kg. Canal,,19-12-2011
Añojo,Segunda menor 350 Kg,"3,62","3,65","0,03",Eur / Kg. Canal,,19-12-2011
Añojo,Segunda mayor 350 Kg,"3,59","3,62","0,03",Eur / Kg. Canal,,19-12-2011
Erales,Extra,"3,00","3,03","0,03",Eur / Kg. Canal,,19-12-2011
Erales,Primera,"2,45","2,48","0,03",Eur / Kg. Canal,,19-12-2011
Erales,Segunda,"1,97","2,00","0,03",Eur / Kg. Canal,,19-12-2011
Novillos,Extra,"2,64","2,67","0,03",Eur / Kg. Canal,,19-12-2011
Novillos,Primera,"2,34","2,37","0,03",Eur / Kg. Canal,,19-12-2011
Novillos,Segunda,"1,86","1,89","0,03",Eur / Kg. Canal,,19-12-2011
Toro,Extra,"2,46","2,49","0,03",Eur / Kg. Canal,,19-12-2011
Toro,Primera,"2,10","2,13","0,03",Eur / Kg. Canal,,19-12-2011
Toro,Segunda,"1,62","1,65","0,03",Eur / Kg. Canal,,19-12-2011
Vaca,Extra,"2,86","2,89","0,03",Eur / Kg. Canal,,19-12-2011
Vaca,Primera,"2,61","2,64","0,03",Eur / Kg. Canal,,19-12-2011
Vaca,Segunda,"2,34","2,37","0,03",Eur / Kg. Canal,,19-12-2011
Vaca,Tercera,"2,07","2,10","0,03",Eur / Kg. Canal,,19-12-2011
Vaca,Fábrica,"1,80","1,83","0,03",Eur / Kg. Canal,,19-12-2011
Jamón Ibérico en Sangre,D. O. Guijuelo,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg.,,19-12-2011
Jamón Ibérico en Sangre,Bellota,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg.,,19-12-2011
Jamón Ibérico en Sangre,Cebo,"3,36 / 3,51","3,36 / 3,51","0,00",Eur / Kg.,,19-12-2011
Paleta Ibérica en Sangre,D. O. Guijuelo,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg.,,19-12-2011
Paleta Ibérica en Sangre,Bellota,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg.,,19-12-2011
Paleta Ibérica en Sangre,Cebo,"2,80 / 2,95","2,80 / 2,95","0,00",Eur / Kg.,,19-12-2011
Magros,Extra,"1,97 / 2,07","1,97 / 2,07","0,00",Eur / Kg.,,19-12-2011
Magros,Presa,"11,27 / 11,77","11,27 / 11,77","0,00",Eur / Kg.,,19-12-2011
Magros,Secreto,"7,23 / 7,68","7,13 / 7,58","-0,10",Eur / Kg.,,19-12-2011
Magros,Solomillo,"9,10 / 9,60","9,10 / 9,60","0,00",Eur / Kg.,,19-12-2011
Magros,Pluma de lomo,"9,17 / 9,67","9,17 / 9,67","0,00",Eur / Kg.,,19-12-2011
Despiece,Recorte Graso,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg.,,19-12-2011
Despiece,Lomo Bellota,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg.,,19-12-2011
Despiece,Lomo Cebo,"7,87 / 8,04","7,77 / 7,94","-0,10",Eur / Kg.,,19-12-2011
Despiece,Panceta a cuadro,"1,30 / 1,40","1,30 / 1,40","0,00",Eur / Kg.,,19-12-2011
Despiece,Tocino de Lomo,"1,20 / 1,30","1,20 / 1,30","0,00",Eur / Kg.,,19-12-2011
Despiece,Costillas (Peladas),"0,75 / 0,85","0,75 / 0,85","0,00",Eur / Kg.,,19-12-2011
Despiece,Grasas Industriales,"0,53 / 0,56","0,54 / 0,57","0,01",Eur / Kg.,,19-12-2011
Despiece,Cabeza,"0,31 / 0,33","0,31 / 0,33","0,00",Eur / Kg.,,19-12-2011
