Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"186,00","186,00","0,00",Eur / Tm.,,06-10-2014
Cereales,Cebada,"167,00","167,00","0,00",Eur / Tm.,,06-10-2014
Cereales,Trigo pienso,"175,00","175,00","0,00",Eur / Tm.,,06-10-2014
Cereales,Avena,"161,00","161,00","0,00",Eur / Tm.,,06-10-2014
Cereales,Centeno,"159,00","159,00","0,00",Eur / Tm.,,06-10-2014
Cereales,Maíz,"166,00","166,00","0,00",Eur / Tm.,,06-10-2014
Leguminosas,Garbanzo pedrosillano,"525,00","525,00","0,00",Eur / Tm.,,06-10-2014
Leguminosas,Lenteja de Salamanca,"780,00","780,00","0,00",Eur / Tm.,,06-10-2014
Leguminosas,Lenteja armuña D.O.,"1080,00","1080,00","0,00",Eur / Tm.,,06-10-2014
Oleaginosas,Girasol,"280,00","283,00","3,00",Eur / Tm.,,06-10-2014
Oleaginosas,Colza,"0,00","0,00","0,00",Eur / Tm.,,06-10-2014
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,06-10-2014
Oleaginosas,Guisantes,"0,00","0,00","0,00",Eur / Tm.,,06-10-2014
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,06-10-2014
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,06-10-2014
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,06-10-2014
Forrajes,Paja paquete grande,"34,00","34,00","0,00",Eur / Tm.,,06-10-2014
Lechazo,Extra,"5,60","5,65","0,05",Eur / Kg. Vivo,,06-10-2014
Lechazo,Hasta 11 Kg,"5,20","5,25","0,05",Eur / Kg. Vivo,,06-10-2014
Lechazo,"11,01 a 13 KG.","5,05","5,05","0,00",Eur / Kg. Vivo,,06-10-2014
Lechazo,"13,01 a 15 KG.","4,40","4,40","0,00",Eur / Kg. Vivo,,06-10-2014
Cordero,"15,01 a 19 KG.","3,25","3,25","0,00",Eur / Kg. Vivo,,06-10-2014
Cordero,"19,01 a 23 KG.","2,81","2,81","0,00",Eur / Kg. Vivo,,06-10-2014
Cordero,"23,01 a 25,49 KG.","2,70","2,70","0,00",Eur / Kg. Vivo,,06-10-2014
Cordero,"25,5 a 28 KG.","2,60","2,60","0,00",Eur / Kg. Vivo,,06-10-2014
Cordero,"28,01 a 34 KG.","2,50","2,50","0,00",Eur / Kg. Vivo,,06-10-2014
Porcino blanco,Selecto,"1,20 / 1,21","1,13 / 1,14","-0,07",Eur / Kg. Vivo,,06-10-2014
Oveja,Sacrificio,"7,00 / 25,00","7,00 / 25,00","0,00",Eur / Unidad,,06-10-2014
Porcino blanco,Normal,"1,19 / 1,20","1,12 / 1,13","-0,07",Eur / Kg. Vivo,,06-10-2014
Oveja,Vida,"55,00 / 75,00","55,00 / 75,00","0,00",Eur / Unidad,,06-10-2014
Porcino blanco,Graso,"1,15 / 1,16","1,08 / 1,09","-0,07",Eur / Kg. Vivo,,06-10-2014
Porcino blanco,Cerdas,"0,59 / 0,62","0,57 / 0,60","-0,02",Eur / Kg. Vivo,,06-10-2014
Lechón,Selecto,"43,00","42,00","-1,00",Eur / Unidad,,06-10-2014
Tostón, 4 A 6 Kg,"25,00","25,00","0,00",Eur / Unidad,,06-10-2014
Tostón,"6,01 A 8 Kg","27,00","27,00","0,00",Eur / Unidad,,06-10-2014
Porcino Ibérico,Bellota 50% IB,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,06-10-2014
Porcino Ibérico,Recebo,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,06-10-2014
Porcino Ibérico,Cebo de campo,"2,17 / 2,23","2,16 / 2,22","-0,01",Eur / Kg. Vivo,,06-10-2014
Porcino Ibérico,Cebo,"2,09 / 2,15","2,08 / 2,14","-0,01",Eur / Kg. Vivo,,06-10-2014
