Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"174,00","174,00","0,00",Eur / Tm.,,29-09-2008
Cereales,Trigo pienso,"166,00","164,00","-2,00",Eur / Tm.,,29-09-2008
Cereales,Cebada,"161,00","159,00","-2,00",Eur / Tm.,,29-09-2008
Cereales,Avena,"164,00","164,00","0,00",Eur / Tm.,,29-09-2008
Cereales,Centeno,"164,00","164,00","0,00",Eur / Tm.,,29-09-2008
Cereales,Maíz,"195,00","191,00","-4,00",Eur / Tm.,,29-09-2008
Leguminosas,Garbanzo pedrosillano,"600,00","600,00","0,00",Eur / Tm.,,29-09-2008
Leguminosas,Lenteja de Salamanca,"870,00","900,00","30,00",Eur / Tm.,,29-09-2008
Leguminosas,Lenteja armuña D.O.,"1050,00","1050,00","0,00",Eur / Tm.,,29-09-2008
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,29-09-2008
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,29-09-2008
Forrajes,Alfalfa empacada,"181,00","181,00","0,00",Eur / Tm.,,29-09-2008
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,29-09-2008
Forrajes,Paja paquete pequeño,"18,00","18,00","0,00",Eur / Tm.,,29-09-2008
Forrajes,Paja paquete grande,"15,00","15,00","0,00",Eur / Tm.,,29-09-2008
Lechazo,Hasta 11 Kg,"5,40","5,20","-0,20",Eur / Kg. Vivo,,29-09-2008
Lechazo,"11,01 a 13 KG.","4,85","4,65","-0,20",Eur / Kg. Vivo,,29-09-2008
Lechazo,"13,01 a 15 KG.","3,35","3,35","0,00",Eur / Kg. Vivo,,29-09-2008
Cordero,"15,01 a 19 KG.","2,80","3,00","0,20",Eur / Kg. Vivo,,29-09-2008
Cordero,"19,01 a 23 KG.","2,70","2,90","0,20",Eur / Kg. Vivo,,29-09-2008
Cordero,"23,01 a 25,49 KG.","2,65","2,85","0,20",Eur / Kg. Vivo,,29-09-2008
Cordero,"25,5 a 28 KG.","2,35","2,35","0,00",Eur / Kg. Vivo,,29-09-2008
Cordero,"28,01 a 34 KG.","2,10","2,10","0,00",Eur / Kg. Vivo,,29-09-2008
Oveja,Sacrificio,"2,00 / 5,00","2,00 / 5,00","0,00",Eur / Unidad,,29-09-2008
Porcino blanco,Selecto,"1,20 / 1,21","1,19 / 1,20","-0,01",Eur / Kg. Vivo,,29-09-2008
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,29-09-2008
Porcino blanco,Normal,"1,19 / 1,20","1,18 / 1,19","-0,01",Eur / Kg. Vivo,,29-09-2008
Porcino blanco,Graso,"1,23 / 1,24","1,23 / 1,24","0,00",Eur / Kg. Vivo,,29-09-2008
Porcino blanco,Cerdas,"0,71 / 0,74","0,71 / 0,74","0,00",Eur / Kg. Vivo,,29-09-2008
Lechón,Selecto,"39,00","39,00","0,00",Eur / Unidad,,29-09-2008
Tostón, 4 A 6 Kg,"17,00","18,00","1,00",Eur / Unidad,,29-09-2008
Tostón,"6,01 A 8 Kg","20,00","20,00","0,00",Eur / Unidad,,29-09-2008
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,29-09-2008
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,29-09-2008
Porcino Ibérico,Pienso 150 Kg,"1,29 / 1,35","1,29 / 1,35","0,00",Eur / Kg. Vivo,,29-09-2008
Porcino Ibérico,Pienso 150 Kg extensivo,"1,35 / 1,41","1,35 / 1,41","0,00",Eur / Kg. Vivo,,29-09-2008
