Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"200,00","200,00","0,00",Eur / Tm.,,08-11-2010
Cereales,Trigo pienso,"196,00","196,00","0,00",Eur / Tm.,,08-11-2010
Cereales,Cebada,"180,00","181,00","1,00",Eur / Tm.,,08-11-2010
Cereales,Avena,"168,00","169,00","1,00",Eur / Tm.,,08-11-2010
Cereales,Centeno,"166,00","167,00","1,00",Eur / Tm.,,08-11-2010
Cereales,Maíz,"203,00","203,00","0,00",Eur / Tm.,,08-11-2010
Leguminosas,Garbanzo pedrosillano,"485,00","485,00","0,00",Eur / Tm.,,08-11-2010
Leguminosas,Lenteja de Salamanca,"1260,00","1245,00","-15,00",Eur / Tm.,,08-11-2010
Leguminosas,Lenteja armuña D.O.,"1460,00","1445,00","-15,00",Eur / Tm.,,08-11-2010
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,08-11-2010
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,08-11-2010
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,08-11-2010
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,08-11-2010
Forrajes,Paja paquete pequeño,"51,00","54,00","3,00",Eur / Tm.,,08-11-2010
Forrajes,Paja paquete grande,"48,00","51,00","3,00",Eur / Tm.,,08-11-2010
Lechazo,Hasta 11 Kg,"4,40","4,50","0,10",Eur / Kg. Vivo,,08-11-2010
Lechazo,"11,01 a 13 KG.","4,29","4,39","0,10",Eur / Kg. Vivo,,08-11-2010
Lechazo,"13,01 a 15 KG.","3,68","3,78","0,10",Eur / Kg. Vivo,,08-11-2010
Cordero,"15,01 a 19 KG.","3,28","3,28","0,00",Eur / Kg. Vivo,,08-11-2010
Cordero,"19,01 a 23 KG.","2,86","2,86","0,00",Eur / Kg. Vivo,,08-11-2010
Cordero,"23,01 a 25,49 KG.","2,61","2,61","0,00",Eur / Kg. Vivo,,08-11-2010
Cordero,"25,5 a 28 KG.","2,41","2,41","0,00",Eur / Kg. Vivo,,08-11-2010
Cordero,"28,01 a 34 KG.","2,21","2,21","0,00",Eur / Kg. Vivo,,08-11-2010
Porcino blanco,Selecto,"1,02 / 1,03","1,02 / 1,03","0,00",Eur / Kg. Vivo,,08-11-2010
Oveja,Sacrificio,"5,00 / 18,00","5,00 / 18,00","0,00",Eur / Unidad,,08-11-2010
Porcino blanco,Normal,"1,01 / 1,02","1,01 / 1,02","0,00",Eur / Kg. Vivo,,08-11-2010
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,08-11-2010
Porcino blanco,Graso,"1,03 / 1,04","1,03 / 1,04","0,00",Eur / Kg. Vivo,,08-11-2010
Porcino blanco,Cerdas,"0,55 / 0,58","0,56 / 0,59","0,01",Eur / Kg. Vivo,,08-11-2010
Lechón,Selecto,"34,00","35,00","1,00",Eur / Unidad,,08-11-2010
Tostón, 4 A 6 Kg,"24,00","25,00","1,00",Eur / Unidad,,08-11-2010
Tostón,"6,01 A 8 Kg","26,00","27,00","1,00",Eur / Unidad,,08-11-2010
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,08-11-2010
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,08-11-2010
Porcino Ibérico,Pienso 150 Kg,"1,56 / 1,62","1,56 / 1,62","0,00",Eur / Kg. Vivo,,08-11-2010
Porcino Ibérico,Pienso 150 Kg extensivo,"1,62 / 1,68","1,62 / 1,68","0,00",Eur / Kg. Vivo,,08-11-2010
Porcino Ibérico,Lechones Hasta 23 Kg,"2,22 / 2,34","2,19 / 2,31","-0,03",Eur / Kg. Vivo,,08-11-2010
Porcino Ibérico,Marranos 30 - 60 Kg,"1,99 / 2,09","1,96 / 2,06","-0,03",Eur / Kg. Vivo,,08-11-2010
Porcino Ibérico,Primales,"1,72 / 1,92","1,69 / 1,89","-0,03",Eur / Kg. Vivo,,08-11-2010
Porcino Ibérico,Tostones 5 - 7 Kg,"23,00 / 25,00","25,00 / 27,00","2,00",Eur / Kg. Vivo,,08-11-2010
