Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"187,00","187,00","0,00",Eur / Tm.,,08-09-2014
Cereales,Cebada,"165,00","166,00","1,00",Eur / Tm.,,08-09-2014
Cereales,Trigo pienso,"177,00","177,00","0,00",Eur / Tm.,,08-09-2014
Cereales,Avena,"160,00","161,00","1,00",Eur / Tm.,,08-09-2014
Cereales,Centeno,"159,00","159,00","0,00",Eur / Tm.,,08-09-2014
Cereales,Maíz,"169,00","168,00","-1,00",Eur / Tm.,,08-09-2014
Leguminosas,Garbanzo pedrosillano,"595,00","585,00","-10,00",Eur / Tm.,,08-09-2014
Leguminosas,Lenteja de Salamanca,"860,00","850,00","-10,00",Eur / Tm.,,08-09-2014
Leguminosas,Lenteja armuña D.O.,"1160,00","1160,00","0,00",Eur / Tm.,,08-09-2014
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,08-09-2014
Oleaginosas,Colza,"0,00","0,00","0,00",Eur / Tm.,,08-09-2014
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,08-09-2014
Oleaginosas,Guisantes,"0,00","0,00","0,00",Eur / Tm.,,08-09-2014
Forrajes,Alfalfa empacada,"170,00","172,00","2,00",Eur / Tm.,,08-09-2014
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,08-09-2014
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,08-09-2014
Forrajes,Paja paquete grande,"34,00","34,00","0,00",Eur / Tm.,,08-09-2014
Lechazo,Extra,"5,60","5,60","0,00",Eur / Kg. Vivo,,08-09-2014
Lechazo,Hasta 11 Kg,"5,20","5,20","0,00",Eur / Kg. Vivo,,08-09-2014
Lechazo,"11,01 a 13 KG.","5,05","5,05","0,00",Eur / Kg. Vivo,,08-09-2014
Lechazo,"13,01 a 15 KG.","4,40","4,40","0,00",Eur / Kg. Vivo,,08-09-2014
Cordero,"15,01 a 19 KG.","3,15","3,15","0,00",Eur / Kg. Vivo,,08-09-2014
Cordero,"19,01 a 23 KG.","2,71","2,71","0,00",Eur / Kg. Vivo,,08-09-2014
Cordero,"23,01 a 25,49 KG.","2,60","2,60","0,00",Eur / Kg. Vivo,,08-09-2014
Cordero,"25,5 a 28 KG.","2,50","2,50","0,00",Eur / Kg. Vivo,,08-09-2014
Cordero,"28,01 a 34 KG.","2,40","2,40","0,00",Eur / Kg. Vivo,,08-09-2014
Porcino blanco,Selecto,"1,39 / 1,40","1,36 / 1,37","-0,03",Eur / Kg. Vivo,,08-09-2014
Oveja,Sacrificio,"7,00 / 25,00","7,00 / 25,00","0,00",Eur / Unidad,,08-09-2014
Porcino blanco,Normal,"1,38 / 1,39","1,35 / 1,36","-0,03",Eur / Kg. Vivo,,08-09-2014
Oveja,Vida,"55,00 / 75,00","55,00 / 75,00","0,00",Eur / Unidad,,08-09-2014
Porcino blanco,Graso,"1,34 / 1,35","1,31 / 1,32","-0,03",Eur / Kg. Vivo,,08-09-2014
Porcino blanco,Cerdas,"0,70 / 0,73","0,69 / 0,72","-0,01",Eur / Kg. Vivo,,08-09-2014
Lechón,Selecto,"47,00","47,00","0,00",Eur / Unidad,,08-09-2014
Tostón, 4 A 6 Kg,"30,00","29,00","-1,00",Eur / Unidad,,08-09-2014
Tostón,"6,01 A 8 Kg","32,00","31,00","-1,00",Eur / Unidad,,08-09-2014
Porcino Ibérico,Bellota 50% IB,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,08-09-2014
Porcino Ibérico,Recebo,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,08-09-2014
Porcino Ibérico,Cebo de campo,"2,20 / 2,26","2,19 / 2,25","-0,01",Eur / Kg. Vivo,,08-09-2014
Porcino Ibérico,Cebo,"2,14 / 2,20","2,13 / 2,19","-0,01",Eur / Kg. Vivo,,08-09-2014
Porcino Ibérico,Lechones hasta 23 Kg (Gran partida),"3,34 / 3,46","3,34 / 3,46","0,00",Eur / Kg. Vivo,,08-09-2014
Porcino Ibérico,Lechones hasta 23 kg (Recogida),"3,21 / 3,33","3,11 / 3,23","-0,10",Eur / Kg. Vivo,,08-09-2014
