Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"157,00","157,00","0,00",Eur / Tm.,,09-02-2009
Cereales,Trigo pienso,"146,00","146,00","0,00",Eur / Tm.,,09-02-2009
Cereales,Cebada,"142,00","142,00","0,00",Eur / Tm.,,09-02-2009
Cereales,Avena,"142,00","142,00","0,00",Eur / Tm.,,09-02-2009
Cereales,Centeno,"142,00","142,00","0,00",Eur / Tm.,,09-02-2009
Cereales,Maíz,"164,00","164,00","0,00",Eur / Tm.,,09-02-2009
Leguminosas,Garbanzo pedrosillano,"650,00","650,00","0,00",Eur / Tm.,,09-02-2009
Leguminosas,Lenteja de Salamanca,"1020,00","970,00","-50,00",Eur / Tm.,,09-02-2009
Leguminosas,Lenteja armuña D.O.,"1120,00","1070,00","-50,00",Eur / Tm.,,09-02-2009
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,09-02-2009
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,09-02-2009
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,09-02-2009
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,09-02-2009
Forrajes,Paja paquete pequeño,"33,00","36,00","3,00",Eur / Tm.,,09-02-2009
Forrajes,Paja paquete grande,"34,00","34,00","0,00",Eur / Tm.,,09-02-2009
Lechazo,Hasta 11 Kg,"3,10","3,30","0,20",Eur / Kg. Vivo,,09-02-2009
Lechazo,"11,01 a 13 KG.","3,10","3,10","0,00",Eur / Kg. Vivo,,09-02-2009
Lechazo,"13,01 a 15 KG.","2,45","2,70","0,25",Eur / Kg. Vivo,,09-02-2009
Cordero,"15,01 a 19 KG.","2,00","2,25","0,25",Eur / Kg. Vivo,,09-02-2009
Cordero,"19,01 a 23 KG.","2,40","2,30","-0,10",Eur / Kg. Vivo,,09-02-2009
Cordero,"23,01 a 25,49 KG.","2,35","2,25","-0,10",Eur / Kg. Vivo,,09-02-2009
Cordero,"25,5 a 28 KG.","2,15","2,05","-0,10",Eur / Kg. Vivo,,09-02-2009
