Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"263,00","263,00","0,00",Eur / Tm.,,14-01-2008
Cereales,Trigo pienso,"251,00","251,00","0,00",Eur / Tm.,,14-01-2008
Cereales,Cebada,"240,00","240,00","0,00",Eur / Tm.,,14-01-2008
Cereales,Avena,"192,00","192,00","0,00",Eur / Tm.,,14-01-2008
Cereales,Centeno,"235,00","235,00","0,00",Eur / Tm.,,14-01-2008
Cereales,Maíz,"242,00","242,00","0,00",Eur / Tm.,,14-01-2008
Leguminosas,Garbanzo pedrosillano,"550,00","550,00","0,00",Eur / Tm.,,14-01-2008
Leguminosas,Lenteja de Salamanca,"1000,00","1000,00","0,00",Eur / Tm.,,14-01-2008
Leguminosas,Lenteja armuña D.O.,"1200,00","1200,00","0,00",Eur / Tm.,,14-01-2008
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,14-01-2008
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,14-01-2008
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,14-01-2008
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,14-01-2008
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,14-01-2008
Forrajes,Paja paquete grande,"42,00","42,00","0,00",Eur / Tm.,,14-01-2008
Lechazo,Hasta 11 Kg,"2,85","2,50","-0,35",Eur / Kg. Vivo,,14-01-2008
Lechazo,"11,01 a 13 KG.","2,85","2,50","-0,35",Eur / Kg. Vivo,,14-01-2008
Lechazo,"13,01 a 15 KG.","2,40","2,15","-0,25",Eur / Kg. Vivo,,14-01-2008
Cordero,"15,01 a 19 KG.","2,55","2,30","-0,25",Eur / Kg. Vivo,,14-01-2008
Cordero,"19,01 a 23 KG.","2,60","2,35","-0,25",Eur / Kg. Vivo,,14-01-2008
Cordero,"23,01 a 25,49 KG.","2,40","2,15","-0,25",Eur / Kg. Vivo,,14-01-2008
Cordero,"25,5 a 28 KG.","2,20","1,95","-0,25",Eur / Kg. Vivo,,14-01-2008
Cordero,"28,01 a 34 KG.","2,05","1,80","-0,25",Eur / Kg. Vivo,,14-01-2008
Oveja,Sacrificio,"3,00 / 6,00","3,00 / 6,00","0,00",Eur / Unidad,,14-01-2008
Porcino blanco,Selecto,"1,04 / 1,05","1,04 / 1,05","0,00",Eur / Kg. Vivo,,14-01-2008
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,14-01-2008
Porcino blanco,Normal,"1,03 / 1,04","1,03 / 1,04","0,00",Eur / Kg. Vivo,,14-01-2008
Porcino blanco,Graso,"1,08 / 1,09","1,08 / 1,09","0,00",Eur / Kg. Vivo,,14-01-2008
Porcino blanco,Cerdas,"0,41 / 0,44","0,41 / 0,44","0,00",Eur / Kg. Vivo,,14-01-2008
Lechón,Selecto,"37,00","35,00","-2,00",Eur / Unidad,,14-01-2008
Tostón, 4 A 6 Kg,"13,00","10,00","-3,00",Eur / Unidad,,14-01-2008
Tostón,"6,01 A 8 Kg","17,00","14,00","-3,00",Eur / Unidad,,14-01-2008
Porcino Ibérico,Bellota 160-170 Kg,"2,34 / 2,55","2,29 / 2,50","-0,05",Eur / Kg. Vivo,,14-01-2008
Porcino Ibérico,Recebo 160-170 Kg,"1,65 / 2,13","1,62 / 2,10","-0,03",Eur / Kg. Vivo,,14-01-2008
Porcino Ibérico,Pienso 150 Kg,"1,32 / 1,38","1,29 / 1,35","-0,03",Eur / Kg. Vivo,,14-01-2008
Porcino Ibérico,Pienso 150 Kg extensivo,"1,38 / 1,44","1,35 / 1,41","-0,03",Eur / Kg. Vivo,,14-01-2008
Porcino Ibérico,Lechones Hasta 23 Kg,"0,88 / 1,00","0,88 / 1,00","0,00",Eur / Kg. Vivo,,14-01-2008
Porcino Ibérico,Marranos 30 - 60 Kg,"0,93 / 1,05","0,93 / 1,05","0,00",Eur / Kg. Vivo,,14-01-2008
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,14-01-2008
Porcino Ibérico,Tostones 5 - 7 Kg,"12,00 / 16,00","10,00 / 14,00","-2,00",Eur / Kg. Vivo,,14-01-2008
Ternero cruzado,Extra macho,"2,26","2,23","-0,03",Eur / Kg. Vivo,,14-01-2008
Ternero cruzado,Extra hembra,"2,19","2,16","-0,03",Eur / Kg. Vivo,,14-01-2008
Ternero cruzado,Primera macho,"2,13","2,10","-0,03",Eur / Kg. Vivo,,14-01-2008
Porcino Ibérico,Reproductoras,"210,00 / 270,00","210,00 / 270,00","0,00",Eur / Kg. Vivo,,14-01-2008
Ternero cruzado,Primera hembra,"2,10","2,07","-0,03",Eur / Kg. Vivo,,14-01-2008
Ternero cruzado,Segunda macho,"1,74","1,71","-0,03",Eur / Kg. Vivo,,14-01-2008
Ternero cruzado,Segunda hembra,"1,72","1,69","-0,03",Eur / Kg. Vivo,,14-01-2008
Ternero del país,Macho,"1,16","1,13","-0,03",Eur / Kg. Vivo,,14-01-2008
Ternero del país,Hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,14-01-2008
Bovino menor 12 meses,Especial macho,"3,59","3,62","0,03",Eur / Kg. Canal,,14-01-2008
Bovino menor 12 meses,Especial hembra  de 180 a 220 Kg.,"3,90","3,93","0,03",Eur / Kg. Canal,,14-01-2008
Bovino menor 12 meses,Extra macho,"3,53","3,56","0,03",Eur / Kg. Canal,,14-01-2008
Bovino menor 12 meses,Extra hembra   de 180 a 220 Kg.,"3,84","3,87","0,03",Eur / Kg. Canal,,14-01-2008
Bovino menor 12 meses,Primera macho ,"3,29","3,32","0,03",Eur / Kg. Canal,,14-01-2008
Bovino menor 12 meses,Primera hembra   de 180 a 220 Kg.,"3,75","3,78","0,03",Eur / Kg. Canal,,14-01-2008
Bovino menor 12 meses,Segunda macho,"3,06","3,09","0,03",Eur / Kg. Canal,,14-01-2008
Bovino menor 12 meses,Segunda hembra  de 180 a 220 Kg.,"3,66","3,69","0,03",Eur / Kg. Canal,,14-01-2008
Ternera mayor 12 meses,Especial menor 270 Kg,"3,79","3,82","0,03",Eur / Kg. Canal,,14-01-2008
Ternera mayor 12 meses,Especial mayor 270 Kg,"3,58","3,61","0,03",Eur / Kg. Canal,,14-01-2008
Ternera mayor 12 meses,Extra menor  270 Kg,"3,76","3,79","0,03",Eur / Kg. Canal,,14-01-2008
Ternera mayor 12 meses,Extra mayor 270 Kg,"3,52","3,55","0,03",Eur / Kg. Canal,,14-01-2008
Ternera mayor 12 meses,Primera menor 270 Kg,"3,67","3,70","0,03",Eur / Kg. Canal,,14-01-2008
Ternera mayor 12 meses,Primera mayor  270 Kg,"3,43","3,46","0,03",Eur / Kg. Canal,,14-01-2008
Ternera mayor 12 meses,Segunda menor 270 Kg,"3,49","3,52","0,03",Eur / Kg. Canal,,14-01-2008
Ternera mayor 12 meses,segunda mayor  270 Kg,"3,25","3,28","0,03",Eur / Kg. Canal,,14-01-2008
Añojo,Especial menor 350 Kg,"3,33","3,39","0,06",Eur / Kg. Canal,,14-01-2008
Añojo,Especial mayor 350 Kg,"2,94","3,00","0,06",Eur / Kg. Canal,,14-01-2008
Añojo,Extra menor 350 Kg,"3,27","3,33","0,06",Eur / Kg. Canal,,14-01-2008
Añojo,Extra mayor 350 Kg,"2,88","2,94","0,06",Eur / Kg. Canal,,14-01-2008
Añojo,Primera menor 350 Kg,"3,06","3,12","0,06",Eur / Kg. Canal,,14-01-2008
Añojo,Primera mayor 350 Kg,"2,66","2,72","0,06",Eur / Kg. Canal,,14-01-2008
Añojo,Segunda menor 350 Kg,"2,93","2,99","0,06",Eur / Kg. Canal,,14-01-2008
Añojo,Segunda mayor 350 Kg,"2,54","2,60","0,06",Eur / Kg. Canal,,14-01-2008
Erales,Extra,"2,49","2,52","0,03",Eur / Kg. Canal,,14-01-2008
Erales,Primera,"1,94","1,97","0,03",Eur / Kg. Canal,,14-01-2008
Erales,Segunda,"1,46","1,49","0,03",Eur / Kg. Canal,,14-01-2008
Novillos,Extra,"2,33","2,36","0,03",Eur / Kg. Canal,,14-01-2008
Novillos,Primera,"1,79","1,82","0,03",Eur / Kg. Canal,,14-01-2008
Novillos,Segunda,"1,31","1,34","0,03",Eur / Kg. Canal,,14-01-2008
Toro,Extra,"2,01","2,04","0,03",Eur / Kg. Canal,,14-01-2008
Toro,Primera,"1,71","1,74","0,03",Eur / Kg. Canal,,14-01-2008
Toro,Segunda,"1,59","1,62","0,03",Eur / Kg. Canal,,14-01-2008
Vaca,Extra,"2,52","2,55","0,03",Eur / Kg. Canal,,14-01-2008
Vaca,Primera,"2,22","2,25","0,03",Eur / Kg. Canal,,14-01-2008
Vaca,Segunda,"1,89","1,92","0,03",Eur / Kg. Canal,,14-01-2008
Vaca,Tercera,"1,68","1,71","0,03",Eur / Kg. Canal,,14-01-2008
Vaca,Fábrica,"1,41","1,44","0,03",Eur / Kg. Canal,,14-01-2008
