Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"198,00","198,00","0,00",Eur / Tm.,,30-06-2014
Cereales,Trigo pienso,"193,00","193,00","0,00",Eur / Tm.,,30-06-2014
Cereales,Cebada,"169,00","169,00","0,00",Eur / Tm.,,30-06-2014
Cereales,Avena,"162,00","162,00","0,00",Eur / Tm.,,30-06-2014
Cereales,Centeno,"163,00","163,00","0,00",Eur / Tm.,,30-06-2014
Cereales,Maíz,"186,00","184,00","-2,00",Eur / Tm.,,30-06-2014
Leguminosas,Garbanzo pedrosillano,"0,00","0,00","0,00",Eur / Tm.,,30-06-2014
Leguminosas,Lenteja de Salamanca,"0,00","0,00","0,00",Eur / Tm.,,30-06-2014
Leguminosas,Lenteja armuña D.O.,"0,00","0,00","0,00",Eur / Tm.,,30-06-2014
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,30-06-2014
Oleaginosas,Colza,"0,00","315,00","315,00",Eur / Tm.,,30-06-2014
Forrajes,Forrajes (Avena),"102,00","102,00","0,00",Eur / Tm.,,30-06-2014
Oleaginosas,Guisantes,"0,00","264,00","264,00",Eur / Tm.,,30-06-2014
Forrajes,Alfalfa empacada,"168,00","168,00","0,00",Eur / Tm.,,30-06-2014
Forrajes,Veza henificada,"125,00","125,00","0,00",Eur / Tm.,,30-06-2014
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,30-06-2014
Forrajes,Paja paquete grande,"0,00","0,00","0,00",Eur / Tm.,,30-06-2014
Lechazo,Extra,"4,85","4,95","0,10",Eur / Kg. Vivo,,30-06-2014
Lechazo,Hasta 11 Kg,"4,45","4,55","0,10",Eur / Kg. Vivo,,30-06-2014
Lechazo,"11,01 a 13 KG.","4,30","4,40","0,10",Eur / Kg. Vivo,,30-06-2014
Lechazo,"13,01 a 15 KG.","4,00","4,10","0,10",Eur / Kg. Vivo,,30-06-2014
Cordero,"15,01 a 19 KG.","3,25","3,25","0,00",Eur / Kg. Vivo,,30-06-2014
Cordero,"19,01 a 23 KG.","2,81","2,81","0,00",Eur / Kg. Vivo,,30-06-2014
Cordero,"23,01 a 25,49 KG.","2,70","2,70","0,00",Eur / Kg. Vivo,,30-06-2014
Cordero,"25,5 a 28 KG.","2,60","2,60","0,00",Eur / Kg. Vivo,,30-06-2014
Cordero,"28,01 a 34 KG.","2,50","2,50","0,00",Eur / Kg. Vivo,,30-06-2014
Oveja,Sacrificio,"7,00 / 25,00","7,00 / 25,00","0,00",Eur / Unidad,,30-06-2014
Porcino blanco,Selecto,"1,47 / 1,48","1,49 / 1,50","0,02",Eur / Kg. Vivo,,30-06-2014
Porcino blanco,Normal,"1,46 / 1,47","1,48 / 1,49","0,02",Eur / Kg. Vivo,,30-06-2014
