Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"188,00","186,00","-2,00",Eur / Tm.,,19-08-2013
Cereales,Trigo pienso,"178,00","176,00","-2,00",Eur / Tm.,,19-08-2013
Cereales,Cebada,"163,00","161,00","-2,00",Eur / Tm.,,19-08-2013
Cereales,Avena,"152,00","152,00","0,00",Eur / Tm.,,19-08-2013
Cereales,Centeno,"155,00","155,00","0,00",Eur / Tm.,,19-08-2013
Cereales,Maíz,"221,00","220,00","-1,00",Eur / Tm.,,19-08-2013
Leguminosas,Garbanzo pedrosillano,"0,00","0,00","0,00",Eur / Tm.,,19-08-2013
Leguminosas,Lenteja de Salamanca,"0,00","0,00","0,00",Eur / Tm.,,19-08-2013
Leguminosas,Lenteja armuña D.O.,"0,00","0,00","0,00",Eur / Tm.,,19-08-2013
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,19-08-2013
Oleaginosas,Colza,"331,00","329,00","-2,00",Eur / Tm.,,19-08-2013
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,19-08-2013
Oleaginosas,Guisantes,"237,00","237,00","0,00",Eur / Tm.,,19-08-2013
Forrajes,Alfalfa empacada,"178,00","177,00","-1,00",Eur / Tm.,,19-08-2013
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,19-08-2013
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,19-08-2013
Forrajes,Paja paquete grande,"27,00","27,00","0,00",Eur / Tm.,,19-08-2013
Lechazo,Extra,"6,65","6,65","0,00",Eur / Kg. Vivo,,19-08-2013
Lechazo,Hasta 11 Kg,"5,80","5,80","0,00",Eur / Kg. Vivo,,19-08-2013
Lechazo,"11,01 a 13 KG.","5,44","5,44","0,00",Eur / Kg. Vivo,,19-08-2013
Lechazo,"13,01 a 15 KG.","4,95","4,95","0,00",Eur / Kg. Vivo,,19-08-2013
Cordero,"15,01 a 19 KG.","3,90","3,90","0,00",Eur / Kg. Vivo,,19-08-2013
Cordero,"19,01 a 23 KG.","3,31","3,31","0,00",Eur / Kg. Vivo,,19-08-2013
Cordero,"23,01 a 25,49 KG.","3,00","3,00","0,00",Eur / Kg. Vivo,,19-08-2013
Cordero,"25,5 a 28 KG.","2,85","2,85","0,00",Eur / Kg. Vivo,,19-08-2013
Cordero,"28,01 a 34 KG.","2,65","2,65","0,00",Eur / Kg. Vivo,,19-08-2013
Oveja,Sacrificio,"7,00 / 25,00","7,00 / 25,00","0,00",Eur / Unidad,,19-08-2013
Porcino blanco,Selecto,"1,50 / 1,51","1,50 / 1,51","0,00",Eur / Kg. Vivo,,19-08-2013
Oveja,Vida,"49,00 / 61,00","49,00 / 61,00","0,00",Eur / Unidad,,19-08-2013
Porcino blanco,Normal,"1,49 / 1,50","1,49 / 1,50","0,00",Eur / Kg. Vivo,,19-08-2013
Porcino blanco,Graso,"1,45 / 1,46","1,45 / 1,46","0,00",Eur / Kg. Vivo,,19-08-2013
Porcino blanco,Cerdas,"0,84 / 0,87","0,84 / 0,87","0,00",Eur / Kg. Vivo,,19-08-2013
Lechón,Selecto,"49,00","50,00","1,00",Eur / Unidad,,19-08-2013
Tostón, 4 A 6 Kg,"31,00","32,00","1,00",Eur / Unidad,,19-08-2013
Tostón,"6,01 A 8 Kg","34,00","35,00","1,00",Eur / Unidad,,19-08-2013
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,19-08-2013
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,19-08-2013
Porcino Ibérico,Pienso 150 Kg,"2,24 / 2,30","2,25 / 2,31","0,01",Eur / Kg. Vivo,,19-08-2013
Porcino Ibérico,Pienso 150 Kg extensivo,"2,30 / 2,36","2,31 / 2,37","0,01",Eur / Kg. Vivo,,19-08-2013
Porcino Ibérico,Lechones Hasta 23 Kg,"4,15 / 4,27","4,16 / 4,28","0,01",Eur / Kg. Vivo,,19-08-2013
Porcino Ibérico,Marranos 30 - 60 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,19-08-2013
Porcino Ibérico,Primales,"0,00 / 0,00","2,65 / 2,85","2,65",Eur / Kg. Vivo,,19-08-2013
Porcino Ibérico,Tostones 5 - 7 Kg,"31,00 / 33,00","32,00 / 34,00","1,00",Eur / Kg. Vivo,,19-08-2013
Ternero cruzado,Extra macho,"0,00","0,00","0,00",Eur / Kg. Vivo,,19-08-2013
Ternero cruzado,Extra hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,19-08-2013
Ternero cruzado,Primera macho,"2,99","2,99","0,00",Eur / Kg. Vivo,,19-08-2013
Porcino Ibérico,Reproductoras,"425,00 / 475,00","425,00 / 475,00","0,00",Eur / Kg. Vivo,,19-08-2013
Ternero cruzado,Primera hembra,"2,38","2,41","0,03",Eur / Kg. Vivo,,19-08-2013
Ternero cruzado,Segunda macho,"2,68","2,68","0,00",Eur / Kg. Vivo,,19-08-2013
Ternero cruzado,Segunda hembra,"2,26","2,29","0,03",Eur / Kg. Vivo,,19-08-2013
Ternero del país,Macho,"1,83","1,83","0,00",Eur / Kg. Vivo,,19-08-2013
Ternero del país,Hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,19-08-2013
Bovino menor 12 meses,Especial macho,"4,10","4,10","0,00",Eur / Kg. Canal,,19-08-2013
Bovino menor 12 meses,Especial hembra  de 180 a 220 Kg.,"4,35","4,38","0,03",Eur / Kg. Canal,,19-08-2013
Bovino menor 12 meses,Extra macho,"4,04","4,04","0,00",Eur / Kg. Canal,,19-08-2013
Bovino menor 12 meses,Extra hembra   de 180 a 220 Kg.,"4,29","4,32","0,03",Eur / Kg. Canal,,19-08-2013
Bovino menor 12 meses,Primera macho ,"3,86","3,86","0,00",Eur / Kg. Canal,,19-08-2013
Bovino menor 12 meses,Primera hembra   de 180 a 220 Kg.,"4,20","4,23","0,03",Eur / Kg. Canal,,19-08-2013
Bovino menor 12 meses,Segunda macho,"3,57","3,57","0,00",Eur / Kg. Canal,,19-08-2013
Bovino menor 12 meses,Segunda hembra  de 180 a 220 Kg.,"4,11","4,14","0,03",Eur / Kg. Canal,,19-08-2013
Ternera mayor 12 meses,Especial menor 270 Kg,"4,24","4,27","0,03",Eur / Kg. Canal,,19-08-2013
Ternera mayor 12 meses,Especial mayor 270 Kg,"4,15","4,18","0,03",Eur / Kg. Canal,,19-08-2013
Ternera mayor 12 meses,Extra menor  270 Kg,"4,21","4,24","0,03",Eur / Kg. Canal,,19-08-2013
Ternera mayor 12 meses,Extra mayor 270 Kg,"4,09","4,12","0,03",Eur / Kg. Canal,,19-08-2013
Ternera mayor 12 meses,Primera menor 270 Kg,"4,12","4,15","0,03",Eur / Kg. Canal,,19-08-2013
