Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"195,00","193,00","-2,00",Eur / Tm.,,21-07-2014
Cereales,Trigo pienso,"189,00","187,00","-2,00",Eur / Tm.,,21-07-2014
Cereales,Cebada,"169,00","168,00","-1,00",Eur / Tm.,,21-07-2014
Cereales,Avena,"161,00","161,00","0,00",Eur / Tm.,,21-07-2014
Cereales,Centeno,"163,00","162,00","-1,00",Eur / Tm.,,21-07-2014
Cereales,Maíz,"180,00","178,00","-2,00",Eur / Tm.,,21-07-2014
Leguminosas,Garbanzo pedrosillano,"0,00","0,00","0,00",Eur / Tm.,,21-07-2014
Leguminosas,Lenteja de Salamanca,"0,00","0,00","0,00",Eur / Tm.,,21-07-2014
Leguminosas,Lenteja armuña D.O.,"0,00","0,00","0,00",Eur / Tm.,,21-07-2014
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,21-07-2014
Oleaginosas,Colza,"313,00","310,00","-3,00",Eur / Tm.,,21-07-2014
Forrajes,Forrajes (Avena),"102,00","102,00","0,00",Eur / Tm.,,21-07-2014
Oleaginosas,Guisantes,"264,00","0,00","-264,00",Eur / Tm.,,21-07-2014
Forrajes,Alfalfa empacada,"169,00","169,00","0,00",Eur / Tm.,,21-07-2014
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,21-07-2014
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,21-07-2014
Forrajes,Paja paquete grande,"39,00","38,00","-1,00",Eur / Tm.,,21-07-2014
Lechazo,Extra,"5,05","5,05","0,00",Eur / Kg. Vivo,,21-07-2014
Lechazo,Hasta 11 Kg,"4,65","4,65","0,00",Eur / Kg. Vivo,,21-07-2014
Lechazo,"11,01 a 13 KG.","4,50","4,50","0,00",Eur / Kg. Vivo,,21-07-2014
Lechazo,"13,01 a 15 KG.","4,20","4,20","0,00",Eur / Kg. Vivo,,21-07-2014
Cordero,"15,01 a 19 KG.","3,25","3,25","0,00",Eur / Kg. Vivo,,21-07-2014
Cordero,"19,01 a 23 KG.","2,81","2,81","0,00",Eur / Kg. Vivo,,21-07-2014
Cordero,"23,01 a 25,49 KG.","2,70","2,70","0,00",Eur / Kg. Vivo,,21-07-2014
Cordero,"25,5 a 28 KG.","2,60","2,60","0,00",Eur / Kg. Vivo,,21-07-2014
Cordero,"28,01 a 34 KG.","2,50","2,50","0,00",Eur / Kg. Vivo,,21-07-2014
Oveja,Sacrificio,"7,00 / 25,00","7,00 / 25,00","0,00",Eur / Unidad,,21-07-2014
Porcino blanco,Selecto,"1,48 / 1,49","1,46 / 1,47","-0,02",Eur / Kg. Vivo,,21-07-2014
Porcino blanco,Normal,"1,47 / 1,48","1,45 / 1,46","-0,02",Eur / Kg. Vivo,,21-07-2014
Oveja,Vida,"55,00 / 75,00","55,00 / 75,00","0,00",Eur / Unidad,,21-07-2014
Porcino blanco,Graso,"1,43 / 1,44","1,41 / 1,42","-0,02",Eur / Kg. Vivo,,21-07-2014
Porcino blanco,Cerdas,"0,77 / 0,80","0,74 / 0,77","-0,03",Eur / Kg. Vivo,,21-07-2014
Lechón,Selecto,"50,00","49,00","-1,00",Eur / Unidad,,21-07-2014
Tostón, 4 A 6 Kg,"29,00","29,00","0,00",Eur / Unidad,,21-07-2014
Tostón,"6,01 A 8 Kg","31,00","31,00","0,00",Eur / Unidad,,21-07-2014
Porcino Ibérico,Bellota 50% IB,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,21-07-2014
Porcino Ibérico,Recebo,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,21-07-2014
Porcino Ibérico,Cebo de campo,"2,24 / 2,30","2,23 / 2,29","-0,01",Eur / Kg. Vivo,,21-07-2014
Porcino Ibérico,Cebo,"2,18 / 2,24","2,17 / 2,23","-0,01",Eur / Kg. Vivo,,21-07-2014
Porcino Ibérico,Lechones Hasta 23 Kg,"3,82 / 3,94","3,67 / 3,79","-0,15",Eur / Kg. Vivo,,21-07-2014
Porcino Ibérico,Marranos 30 - 60 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,21-07-2014
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,21-07-2014
Ternero cruzado,Extra macho,"0,00","0,00","0,00",Eur / Kg. Vivo,,21-07-2014
Ternero cruzado,Extra hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,21-07-2014
Ternero cruzado,Primera macho,"2,87","2,87","0,00",Eur / Kg. Vivo,,21-07-2014
Porcino Ibérico,Tostones (5 - 8 Kg),"28,00 / 30,00","28,00 / 30,00","0,00",Eur / Unidad,,21-07-2014
Ternero cruzado,Primera hembra,"2,50","2,50","0,00",Eur / Kg. Vivo,,21-07-2014
Porcino Ibérico,Tostones (9 - 12 Kg),"35,00 / 40,00","35,00 / 40,00","0,00",Eur / Unidad,,21-07-2014
Ternero cruzado,Segunda macho,"2,62","2,62","0,00",Eur / Kg. Vivo,,21-07-2014
Porcino Ibérico,Reproductoras < de 6 meses,"250,00 / 300,00","250,00 / 300,00","0,00",Eur / Unidad,,21-07-2014
Ternero cruzado,Segunda hembra,"2,38","2,38","0,00",Eur / Kg. Vivo,,21-07-2014
Porcino Ibérico,Reproductoras > de 6 meses,"405,00 / 455,00","405,00 / 455,00","0,00",Eur / Unidad,,21-07-2014
Ternero del país,Macho,"1,71","1,71","0,00",Eur / Kg. Vivo,,21-07-2014
