Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"246,00","249,00","3,00",Eur / Tm.,,24-12-2007
Cereales,Trigo pienso,"231,00","236,00","5,00",Eur / Tm.,,24-12-2007
Cereales,Cebada,"221,00","230,00","9,00",Eur / Tm.,,24-12-2007
Cereales,Avena,"178,00","184,00","6,00",Eur / Tm.,,24-12-2007
Cereales,Centeno,"218,00","227,00","9,00",Eur / Tm.,,24-12-2007
Cereales,Maíz,"218,00","227,00","9,00",Eur / Tm.,,24-12-2007
Leguminosas,Garbanzo pedrosillano,"550,00","550,00","0,00",Eur / Tm.,,24-12-2007
Leguminosas,Lenteja de Salamanca,"1000,00","1000,00","0,00",Eur / Tm.,,24-12-2007
Leguminosas,Lenteja armuña D.O.,"1200,00","1200,00","0,00",Eur / Tm.,,24-12-2007
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,24-12-2007
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,24-12-2007
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,24-12-2007
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,24-12-2007
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,24-12-2007
Forrajes,Paja paquete grande,"42,00","42,00","0,00",Eur / Tm.,,24-12-2007
Lechazo,Hasta 11 Kg,"4,45","3,90","-0,55",Eur / Kg. Vivo,,24-12-2007
Lechazo,"11,01 a 13 KG.","4,25","3,80","-0,45",Eur / Kg. Vivo,,24-12-2007
Lechazo,"13,01 a 15 KG.","3,35","2,90","-0,45",Eur / Kg. Vivo,,24-12-2007
Cordero,"15,01 a 19 KG.","3,05","3,05","0,00",Eur / Kg. Vivo,,24-12-2007
Cordero,"19,01 a 23 KG.","2,90","2,90","0,00",Eur / Kg. Vivo,,24-12-2007
Cordero,"23,01 a 25,49 KG.","2,65","2,65","0,00",Eur / Kg. Vivo,,24-12-2007
Cordero,"25,5 a 28 KG.","2,40","2,40","0,00",Eur / Kg. Vivo,,24-12-2007
Cordero,"28,01 a 34 KG.","2,25","2,25","0,00",Eur / Kg. Vivo,,24-12-2007
Oveja,Sacrificio,"3,00 / 6,00","3,00 / 6,00","0,00",Eur / Unidad,,24-12-2007
Porcino blanco,Selecto,"1,04 / 1,05","1,04 / 1,05","0,00",Eur / Kg. Vivo,,24-12-2007
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,24-12-2007
Porcino blanco,Normal,"1,03 / 1,04","1,03 / 1,04","0,00",Eur / Kg. Vivo,,24-12-2007
Porcino blanco,Graso,"1,08 / 1,09","1,08 / 1,09","0,00",Eur / Kg. Vivo,,24-12-2007
Porcino blanco,Cerdas,"0,41 / 0,44","0,41 / 0,44","0,00",Eur / Kg. Vivo,,24-12-2007
Lechón,Selecto,"44,00","41,00","-3,00",Eur / Unidad,,24-12-2007
Tostón, 4 A 6 Kg,"32,00","32,00","0,00",Eur / Unidad,,24-12-2007
Tostón,"6,01 A 8 Kg","36,00","36,00","0,00",Eur / Unidad,,24-12-2007
Porcino Ibérico,Bellota 160-170 Kg,"2,43 / 2,61","2,40 / 2,61","-0,03",Eur / Kg. Vivo,,24-12-2007
Porcino Ibérico,Recebo 160-170 Kg,"1,77 / 2,25","1,74 / 2,22","-0,03",Eur / Kg. Vivo,,24-12-2007
Porcino Ibérico,Pienso 150 Kg,"1,45 / 1,51","1,39 / 1,45","-0,06",Eur / Kg. Vivo,,24-12-2007
Porcino Ibérico,Pienso 150 Kg extensivo,"1,51 / 1,57","1,45 / 1,51","-0,06",Eur / Kg. Vivo,,24-12-2007
Porcino Ibérico,Lechones Hasta 23 Kg,"1,07 / 1,19","0,97 / 1,09","-0,10",Eur / Kg. Vivo,,24-12-2007
Porcino Ibérico,Marranos 30 - 60 Kg,"1,05 / 1,17","0,99 / 1,11","-0,06",Eur / Kg. Vivo,,24-12-2007
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,24-12-2007
Porcino Ibérico,Tostones 5 - 7 Kg,"26,00 / 30,00","26,00 / 30,00","0,00",Eur / Kg. Vivo,,24-12-2007
Ternero cruzado,Extra macho,"2,26","2,26","0,00",Eur / Kg. Vivo,,24-12-2007
Ternero cruzado,Extra hembra,"2,16","2,16","0,00",Eur / Kg. Vivo,,24-12-2007
Ternero cruzado,Primera macho,"2,13","2,13","0,00",Eur / Kg. Vivo,,24-12-2007
Porcino Ibérico,Reproductoras,"210,00 / 270,00","210,00 / 270,00","0,00",Eur / Kg. Vivo,,24-12-2007
Ternero cruzado,Primera hembra,"2,07","2,07","0,00",Eur / Kg. Vivo,,24-12-2007
Ternero cruzado,Segunda macho,"1,74","1,74","0,00",Eur / Kg. Vivo,,24-12-2007
Ternero cruzado,Segunda hembra,"1,69","1,69","0,00",Eur / Kg. Vivo,,24-12-2007
Ternero del país,Macho,"1,16","1,16","0,00",Eur / Kg. Vivo,,24-12-2007
Ternero del país,Hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,24-12-2007
Bovino menor 12 meses,Especial macho,"3,59","3,59","0,00",Eur / Kg. Canal,,24-12-2007
Bovino menor 12 meses,Especial hembra  de 180 a 220 Kg.,"3,90","3,90","0,00",Eur / Kg. Canal,,24-12-2007
Bovino menor 12 meses,Extra macho,"3,53","3,53","0,00",Eur / Kg. Canal,,24-12-2007
