Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"156,00","154,00","-2,00",Eur / Tm.,,01-02-2010
Cereales,Trigo pienso,"147,00","145,00","-2,00",Eur / Tm.,,01-02-2010
Cereales,Cebada,"132,00","130,00","-2,00",Eur / Tm.,,01-02-2010
Cereales,Avena,"134,00","132,00","-2,00",Eur / Tm.,,01-02-2010
Cereales,Centeno,"131,00","129,00","-2,00",Eur / Tm.,,01-02-2010
Cereales,Maíz,"151,00","151,00","0,00",Eur / Tm.,,01-02-2010
Leguminosas,Garbanzo pedrosillano,"525,00","500,00","-25,00",Eur / Tm.,,01-02-2010
Leguminosas,Lenteja de Salamanca,"1000,00","1000,00","0,00",Eur / Tm.,,01-02-2010
Leguminosas,Lenteja armuña D.O.,"1100,00","1100,00","0,00",Eur / Tm.,,01-02-2010
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,01-02-2010
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,01-02-2010
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,01-02-2010
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,01-02-2010
Forrajes,Paja paquete pequeño,"66,00","66,00","0,00",Eur / Tm.,,01-02-2010
Forrajes,Paja paquete grande,"64,00","64,00","0,00",Eur / Tm.,,01-02-2010
Lechazo,Hasta 11 Kg,"2,95","3,15","0,20",Eur / Kg. Vivo,,01-02-2010
Lechazo,"11,01 a 13 KG.","2,80","3,00","0,20",Eur / Kg. Vivo,,01-02-2010
Lechazo,"13,01 a 15 KG.","2,35","2,55","0,20",Eur / Kg. Vivo,,01-02-2010
Cordero,"15,01 a 19 KG.","2,15","2,15","0,00",Eur / Kg. Vivo,,01-02-2010
Cordero,"19,01 a 23 KG.","2,20","2,20","0,00",Eur / Kg. Vivo,,01-02-2010
Cordero,"23,01 a 25,49 KG.","2,15","2,05","-0,10",Eur / Kg. Vivo,,01-02-2010
Cordero,"25,5 a 28 KG.","1,95","1,85","-0,10",Eur / Kg. Vivo,,01-02-2010
Cordero,"28,01 a 34 KG.","1,80","1,70","-0,10",Eur / Kg. Vivo,,01-02-2010
Oveja,Sacrificio,"2,00 / 10,00","2,00 / 15,00","0,00",Eur / Unidad,,01-02-2010
Porcino blanco,Selecto,"1,01 / 1,02","1,03 / 1,04","0,02",Eur / Kg. Vivo,,01-02-2010
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,01-02-2010
Porcino blanco,Normal,"1,00 / 1,01","1,02 / 1,03","0,02",Eur / Kg. Vivo,,01-02-2010
Porcino blanco,Graso,"0,99 / 1,00","1,01 / 1,02","0,02",Eur / Kg. Vivo,,01-02-2010
Porcino blanco,Cerdas,"0,58 / 0,61","0,58 / 0,61","0,00",Eur / Kg. Vivo,,01-02-2010
Lechón,Selecto,"43,00","45,00","2,00",Eur / Unidad,,01-02-2010
Tostón, 4 A 6 Kg,"21,00","21,00","0,00",Eur / Unidad,,01-02-2010
Tostón,"6,01 A 8 Kg","23,00","23,00","0,00",Eur / Unidad,,01-02-2010
Porcino Ibérico,Bellota 160-170 Kg,"1,66 / 1,86","1,68 / 1,88","0,02",Eur / Kg. Vivo,,01-02-2010
Porcino Ibérico,Recebo 160-170 Kg,"1,47 / 1,66","1,49 / 1,68","0,02",Eur / Kg. Vivo,,01-02-2010
Porcino Ibérico,Pienso 150 Kg,"1,38 / 1,44","1,39 / 1,45","0,01",Eur / Kg. Vivo,,01-02-2010
Porcino Ibérico,Pienso 150 Kg extensivo,"1,44 / 1,50","1,45 / 1,51","0,01",Eur / Kg. Vivo,,01-02-2010
Porcino Ibérico,Lechones Hasta 23 Kg,"2,55 / 2,67","2,65 / 2,77","0,10",Eur / Kg. Vivo,,01-02-2010
Porcino Ibérico,Marranos 30 - 60 Kg,"2,01 / 2,11","2,06 / 2,16","0,05",Eur / Kg. Vivo,,01-02-2010
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,01-02-2010
Porcino Ibérico,Tostones 5 - 7 Kg,"20,00 / 22,00","20,00 / 22,00","0,00",Eur / Kg. Vivo,,01-02-2010
Ternero cruzado,Extra macho,"2,60","2,63","0,03",Eur / Kg. Vivo,,01-02-2010
Ternero cruzado,Extra hembra,"2,05","2,08","0,03",Eur / Kg. Vivo,,01-02-2010
Ternero cruzado,Primera macho,"2,44","2,47","0,03",Eur / Kg. Vivo,,01-02-2010
Porcino Ibérico,Reproductoras,"150,00 / 210,00","150,00 / 210,00","0,00",Eur / Kg. Vivo,,01-02-2010
Ternero cruzado,Primera hembra,"1,96","1,99","0,03",Eur / Kg. Vivo,,01-02-2010
Ternero cruzado,Segunda macho,"2,02","2,05","0,03",Eur / Kg. Vivo,,01-02-2010
Ternero cruzado,Segunda hembra,"1,58","1,61","0,03",Eur / Kg. Vivo,,01-02-2010
Ternero del país,Macho,"1,50","1,53","0,03",Eur / Kg. Vivo,,01-02-2010
Ternero del país,Hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,01-02-2010
Bovino menor 12 meses,Especial macho,"3,59","3,59","0,00",Eur / Kg. Canal,,01-02-2010
Bovino menor 12 meses,Especial hembra  de 180 a 220 Kg.,"3,72","3,72","0,00",Eur / Kg. Canal,,01-02-2010
Bovino menor 12 meses,Extra macho,"3,53","3,53","0,00",Eur / Kg. Canal,,01-02-2010
Bovino menor 12 meses,Extra hembra   de 180 a 220 Kg.,"3,66","3,66","0,00",Eur / Kg. Canal,,01-02-2010
Bovino menor 12 meses,Primera macho ,"3,35","3,35","0,00",Eur / Kg. Canal,,01-02-2010
Bovino menor 12 meses,Primera hembra   de 180 a 220 Kg.,"3,57","3,57","0,00",Eur / Kg. Canal,,01-02-2010
Bovino menor 12 meses,Segunda macho,"3,06","3,06","0,00",Eur / Kg. Canal,,01-02-2010
Bovino menor 12 meses,Segunda hembra  de 180 a 220 Kg.,"3,48","3,48","0,00",Eur / Kg. Canal,,01-02-2010
Ternera mayor 12 meses,Especial menor 270 Kg,"3,61","3,61","0,00",Eur / Kg. Canal,,01-02-2010
Ternera mayor 12 meses,Especial mayor 270 Kg,"3,52","3,52","0,00",Eur / Kg. Canal,,01-02-2010
Ternera mayor 12 meses,Extra menor  270 Kg,"3,58","3,58","0,00",Eur / Kg. Canal,,01-02-2010
Ternera mayor 12 meses,Extra mayor 270 Kg,"3,46","3,46","0,00",Eur / Kg. Canal,,01-02-2010
Ternera mayor 12 meses,Primera menor 270 Kg,"3,49","3,49","0,00",Eur / Kg. Canal,,01-02-2010
Ternera mayor 12 meses,Primera mayor  270 Kg,"3,37","3,37","0,00",Eur / Kg. Canal,,01-02-2010
Ternera mayor 12 meses,Segunda menor 270 Kg,"3,31","3,31","0,00",Eur / Kg. Canal,,01-02-2010
Ternera mayor 12 meses,segunda mayor  270 Kg,"3,19","3,19","0,00",Eur / Kg. Canal,,01-02-2010
Añojo,Especial menor 350 Kg,"3,54","3,54","0,00",Eur / Kg. Canal,,01-02-2010
Añojo,Especial mayor 350 Kg,"3,45","3,45","0,00",Eur / Kg. Canal,,01-02-2010
Añojo,Extra menor 350 Kg,"3,48","3,48","0,00",Eur / Kg. Canal,,01-02-2010
Añojo,Extra mayor 350 Kg,"3,39","3,39","0,00",Eur / Kg. Canal,,01-02-2010
Añojo,Primera menor 350 Kg,"3,36","3,36","0,00",Eur / Kg. Canal,,01-02-2010
Añojo,Primera mayor 350 Kg,"3,23","3,23","0,00",Eur / Kg. Canal,,01-02-2010
Añojo,Segunda menor 350 Kg,"3,11","3,11","0,00",Eur / Kg. Canal,,01-02-2010
Añojo,Segunda mayor 350 Kg,"3,05","3,05","0,00",Eur / Kg. Canal,,01-02-2010
Erales,Extra,"2,76","2,76","0,00",Eur / Kg. Canal,,01-02-2010
Erales,Primera,"2,21","2,21","0,00",Eur / Kg. Canal,,01-02-2010
Erales,Segunda,"1,73","1,73","0,00",Eur / Kg. Canal,,01-02-2010
Novillos,Extra,"2,27","2,27","0,00",Eur / Kg. Canal,,01-02-2010
Novillos,Primera,"1,73","1,73","0,00",Eur / Kg. Canal,,01-02-2010
