Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"195,00","196,00","1,00",Eur / Tm.,,22-12-2014
Cereales,Cebada,"178,00","178,00","0,00",Eur / Tm.,,22-12-2014
Cereales,Trigo pienso,"185,00","187,00","2,00",Eur / Tm.,,22-12-2014
Cereales,Avena,"171,00","173,00","2,00",Eur / Tm.,,22-12-2014
Cereales,Centeno,"165,00","165,00","0,00",Eur / Tm.,,22-12-2014
Cereales,Maíz,"168,00","169,00","1,00",Eur / Tm.,,22-12-2014
Leguminosas,Garbanzo pedrosillano,"510,00","510,00","0,00",Eur / Tm.,,22-12-2014
Leguminosas,Lenteja de Salamanca,"780,00","780,00","0,00",Eur / Tm.,,22-12-2014
Leguminosas,Lenteja armuña D.O.,"1080,00","1080,00","0,00",Eur / Tm.,,22-12-2014
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,22-12-2014
Oleaginosas,Colza,"0,00","0,00","0,00",Eur / Tm.,,22-12-2014
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,22-12-2014
Oleaginosas,Guisantes,"0,00","0,00","0,00",Eur / Tm.,,22-12-2014
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,22-12-2014
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,22-12-2014
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,22-12-2014
Forrajes,Paja paquete grande,"36,00","36,00","0,00",Eur / Tm.,,22-12-2014
Lechazo,Extra,"5,90","5,90","0,00",Eur / Kg. Vivo,,22-12-2014
Lechazo,Hasta 11 Kg,"5,30","5,30","0,00",Eur / Kg. Vivo,,22-12-2014
Lechazo,"11,01 a 13 KG.","5,05","5,05","0,00",Eur / Kg. Vivo,,22-12-2014
Lechazo,"13,01 a 15 KG.","4,40","4,40","0,00",Eur / Kg. Vivo,,22-12-2014
Cordero,"15,01 a 19 KG.","3,50","3,50","0,00",Eur / Kg. Vivo,,22-12-2014
Cordero,"19,01 a 23 KG.","3,06","3,06","0,00",Eur / Kg. Vivo,,22-12-2014
Cordero,"23,01 a 25,49 KG.","2,95","2,95","0,00",Eur / Kg. Vivo,,22-12-2014
Cordero,"25,5 a 28 KG.","2,70","2,70","0,00",Eur / Kg. Vivo,,22-12-2014
Cordero,"28,01 a 34 KG.","2,60","2,60","0,00",Eur / Kg. Vivo,,22-12-2014
Porcino blanco,Selecto,"1,06 / 1,07","1,06 / 1,07","0,00",Eur / Kg. Vivo,,22-12-2014
Oveja,Sacrificio,"7,00 / 25,00","7,00 / 25,00","0,00",Eur / Unidad,,22-12-2014
Porcino blanco,Normal,"1,05 / 1,06","1,05 / 1,06","0,00",Eur / Kg. Vivo,,22-12-2014
Oveja,Vida,"55,00 / 75,00","55,00 / 75,00","0,00",Eur / Unidad,,22-12-2014
Porcino blanco,Graso,"1,01 / 1,02","1,01 / 1,02","0,00",Eur / Kg. Vivo,,22-12-2014
Porcino blanco,Cerdas,"0,62 / 0,65","0,59 / 0,62","-0,03",Eur / Kg. Vivo,,22-12-2014
Lechón,Selecto,"45,00","45,00","0,00",Eur / Unidad,,22-12-2014
Tostón, 4 A 6 Kg,"36,00","36,00","0,00",Eur / Unidad,,22-12-2014
Tostón,"6,01 A 8 Kg","38,00","38,00","0,00",Eur / Unidad,,22-12-2014
Porcino Ibérico,Bellota 50% IB,"2,60 / 2,78","2,60 / 2,78","0,00",Eur / Kg. Vivo,,22-12-2014
Porcino Ibérico,Recebo,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,22-12-2014
Porcino Ibérico,Cebo de campo,"2,12 / 2,18","2,12 / 2,18","0,00",Eur / Kg. Vivo,,22-12-2014
Porcino Ibérico,Cebo,"2,03 / 2,09","2,03 / 2,09","0,00",Eur / Kg. Vivo,,22-12-2014
Porcino Ibérico,Lechones hasta 23 Kg (Gran partida),"2,93 / 3,05","2,93 / 3,05","0,00",Eur / Kg. Vivo,,22-12-2014
Porcino Ibérico,Lechones hasta 23 kg (Recogida),"2,60 / 2,72","2,60 / 2,72","0,00",Eur / Kg. Vivo,,22-12-2014
Porcino Ibérico,Marranos 30 - 60 Kg,"0,00 / 0,00","2,15 / 2,50","2,15",Eur / Kg. Vivo,,22-12-2014
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,22-12-2014
Ternero cruzado,Extra macho,"0,00","0,00","0,00",Eur / Kg. Vivo,,22-12-2014
Ternero cruzado,Extra hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,22-12-2014
Ternero cruzado,Primera macho,"2,75","2,75","0,00",Eur / Kg. Vivo,,22-12-2014
Porcino Ibérico,Tostones (5 - 8 Kg),"33,00 / 35,00","33,00 / 35,00","0,00",Eur / Unidad,,22-12-2014
Ternero cruzado,Primera hembra,"2,32","2,32","0,00",Eur / Kg. Vivo,,22-12-2014
Porcino Ibérico,Tostones (9 - 12 Kg),"36,00 / 41,00","36,00 / 41,00","0,00",Eur / Unidad,,22-12-2014
Ternero cruzado,Segunda macho,"2,47","2,47","0,00",Eur / Kg. Vivo,,22-12-2014
